AE33-S10-01394|597797|5/16/2025 4:30:00 PM|5/16/2025 4:31:00 PM|16|7/13/2024 9:28:10 AM|930656|335938|629621|912702|420577|689392|943385|452984|682870|943946|546068|760516|917258|584215|798335|772213|666338|863582|824991|676028|858685|402|516|501|362|402|417|334|382|363|351|384|351|345|333|338|442|540|433|430|371|411|0.002455421|0.002392528|0.001677427|5.672785E-05|-0.0006324064|-0.0007341787|-0.001788214|1.5|101325.0|0.0|2240|757|2997|24.0|40.0|26.0|0|10|10|0|0|311|283|0|29778|12
AE33-S10-01394|597798|5/16/2025 4:31:00 PM|5/16/2025 4:32:00 PM|16|7/13/2024 9:28:10 AM|930697|335871|629577|912720|420499|689350|943461|452943|682880|943991|546015|760510|917376|584220|798389|772289|666346|863644|825136|676101|858796|336|466|418|359|419|414|332|379|360|318|362|319|295|445|289|283|258|278|240|488|230|0.00245654|0.002392598|0.001677905|5.732097E-05|-0.0006223138|-0.0007477169|-0.001765013|78.6|101325.0|0.0|2240|756|2996|24.0|41.0|26.0|0|10|10|0|0|311|283|0|29778|11
AE33-S10-01394|597799|5/16/2025 4:32:00 PM|5/16/2025 4:33:00 PM|16|7/13/2024 9:28:10 AM|930695|335794|629520|912753|420456|689334|943473|452881|682854|943959|545943|760456|917370|584157|798362|772340|666348|863684|825128|676042|858765|313|361|390|243|308|279|290|291|315|216|241|216|249|199|244|207|191|202|275|277|263|0.002456285|0.002393511|0.001676619|5.748364E-05|-0.0006268868|-0.0007480773|-0.001766351|6.2|101325.0|0.0|2240|757|2997|25.0|41.0|27.0|0|10|10|0|0|311|283|1|29778|12
AE33-S10-01394|597800|5/16/2025 4:33:00 PM|5/16/2025 4:34:00 PM|16|7/13/2024 9:28:10 AM|930754|335716|629490|912781|420377|689306|943521|452820|682824|944049|545897|760476|917457|584124|798392|772403|666327|863717|825265|676079|858880|408|453|507|383|370|441|360|544|391|395|449|396|372|417|364|371|420|363|394|337|377|0.002455629|0.002391125|0.001682893|5.828044E-05|-0.0006260322|-0.0007456187|-0.001772673|16.7|101325.0|0.0|2240|757|2997|25.0|38.0|27.0|0|10|10|0|0|311|283|0|29778|11
AE33-S10-01394|597801|5/16/2025 4:34:00 PM|5/16/2025 4:35:00 PM|16|7/13/2024 9:28:10 AM|930698|335624|629390|912752|420290|689222|943457|452721|682748|943867|545728|760293|917322|583979|798234|772337|666212|863618|825143|675927|858732|295|403|367|307|467|354|292|249|318|257|311|257|249|370|243|286|283|280|273|257|261|0.00245651|0.002394878|0.001679531|5.929039E-05|-0.0006179689|-0.0007456177|-0.001774869|34.8|101325.0|0.0|2240|757|2997|25.0|40.0|26.0|0|10|10|0|0|311|283|0|29778|12
AE33-S10-01394|597802|5/16/2025 4:35:00 PM|5/16/2025 4:36:00 PM|16|7/13/2024 9:28:10 AM|930704|335535|629322|912756|420203|689176|943504|452653|682728|943851|545628|760233|917371|583914|798233|772358|666154|863603|825210|675897|858749|374|467|466|370|368|427|388|453|421|366|403|367|405|397|397|374|432|367|445|643|426|0.002456839|0.002392893|0.001680493|5.960824E-05|-0.0006189828|-0.0007429469|-0.001756206|0.3|101325.0|0.0|2240|758|2998|24.0|41.0|26.0|0|10|10|0|0|311|283|0|29778|11
AE33-S10-01394|597803|5/16/2025 4:36:00 PM|5/16/2025 4:37:00 PM|16|7/13/2024 9:28:10 AM|930744|335489|629295|912835|420178|689193|943527|452611|682708|943907|545611|760249|917457|583914|798291|772420|666158|863648|825308|675936|858844|248|350|309|256|321|295|227|308|247|199|249|199|231|154|226|243|273|239|216|85|207|0.002457736|0.002393736|0.001682848|6.056804E-05|-0.0006266187|-0.0007416314|-0.001770289|41.6|101325.0|0.0|2240|757|2997|25.0|41.0|26.0|0|10|10|0|0|311|283|0|29778|12
AE33-S10-01394|597804|5/16/2025 4:37:00 PM|5/16/2025 4:38:00 PM|16|7/13/2024 9:28:10 AM|930762|335408|629248|912820|420098|689137|943539|452540|682676|943866|545510|760174|917446|583836|798236|772401|666073|863605|825273|675852|858786|360|384|448|305|336|351|329|342|357|312|359|312|299|414|293|338|244|331|290|263|277|0.002456835|0.002393157|0.001681731|6.127377E-05|-0.0006188279|-0.0007454281|-0.001774052|26.1|101325.0|0.0|2240|757|2997|25.0|41.0|26.0|0|10|10|0|0|311|283|0|29778|11
AE33-S10-01394|597805|5/16/2025 4:38:00 PM|5/16/2025 4:39:00 PM|16|7/13/2024 9:28:10 AM|930706|335294|629136|912759|419977|689025|943470|452430|682579|943708|545332|760006|917323|583682|798090|772281|665906|863440|825133|675663|858597|386|481|480|387|496|447|329|396|358|349|349|350|319|356|313|313|346|306|390|529|373|0.002457164|0.002394807|0.001683091|6.045271E-05|-0.0006171314|-0.0007436315|-0.001761389|19.4|101325.0|0.0|2240|757|2997|25.0|40.0|27.0|0|10|10|0|0|311|283|0|29778|12
AE33-S10-01394|597806|5/16/2025 4:39:00 PM|5/16/2025 4:40:00 PM|16|7/13/2024 9:28:10 AM|930686|335215|629063|912714|419882|688954|943463|452359|682533|943651|545225|759918|917329|583611|798048|772321|665878|863450|825175|675636|858607|295|386|368|310|279|357|290|344|315|299|361|300|315|431|309|308|390|301|322|411|308|0.002457764|0.002392135|0.001684048|6.16363E-05|-0.0006103888|-0.0007400074|-0.00175322|15.7|101325.0|0.0|2240|757|2997|25.0|40.0|26.0|0|10|10|0|0|311|283|0|29778|11
