AE33-S10-01394|600297|5/18/2025 10:10:00 AM|5/18/2025 10:11:00 AM|16|7/13/2024 9:28:10 AM|925734|555294|770268|912948|600343|790489|923235|607104|752047|933685|709412|830700|919938|751939|876566|754736|800686|907681|805044|803474|898705|645|780|708|571|588|607|504|562|525|498|568|501|490|545|489|403|274|403|468|481|464|0.002492281|0.002566333|0.001968181|0.0004428354|-0.0001899575|0.0001686811|-0.0009882028|30.3|101325.0|0.0|2274|723|2997|23.0|41.0|25.0|0|10|10|0|0|312|284|0|29777|14
AE33-S10-01394|600298|5/18/2025 10:11:00 AM|5/18/2025 10:12:00 AM|16|7/13/2024 9:28:10 AM|925728|555027|770126|912947|600152|790394|923221|606932|751967|933635|709211|830587|919899|751763|876471|754690|800523|907574|805075|803411|898713|644|760|708|547|646|582|512|548|532|498|562|501|465|503|463|461|578|461|408|325|404|0.00249184|0.002567584|0.001968077|0.0004434684|-0.0001898482|0.0001736352|-0.0009983386|43.1|101325.0|0.0|2274|723|2997|23.0|41.0|25.0|0|10|10|0|0|312|283|0|29777|14
AE33-S10-01394|600299|5/18/2025 10:12:00 AM|5/18/2025 10:13:00 AM|16|7/13/2024 9:28:10 AM|925743|554753|769998|912954|599957|790304|923244|606767|751904|933584|709005|830475|919934|751627|876436|754698|800417|907530|805122|803330|898700|693|780|761|574|661|610|567|654|589|511|547|515|531|595|529|462|601|463|555|800|550|0.002490877|0.002568455|0.001969237|0.000443471|-0.0001886575|0.000180364|-0.0009815738|10.7|101325.0|0.0|2274|722|2996|23.0|41.0|25.0|0|10|10|0|0|312|283|0|29777|15
AE33-S10-01394|600300|5/18/2025 10:13:00 AM|5/18/2025 10:14:00 AM|16|7/13/2024 9:28:10 AM|925649|554447|769800|912849|599702|790144|923152|606550|751783|933401|708713|830266|919807|751378|876274|754593|800199|907392|804962|803075|898506|611|665|672|535|475|569|493|368|512|468|379|471|468|357|467|430|131|431|414|188|410|0.002489752|0.002565879|0.001963873|0.0004381165|-0.0001973464|0.0001534975|-0.001003354|37.9|101325.0|0.0|2274|723|2997|23.0|40.0|25.0|0|10|10|0|0|312|284|0|29777|13
AE33-S10-01394|600301|5/18/2025 10:14:00 AM|5/18/2025 10:15:00 AM|16|7/13/2024 9:28:10 AM|925612|554169|769648|912847|599521|790067|923104|606360|751689|933307|708493|830139|919760|751202|876184|754584|800089|907349|804961|802982|898478|627|673|689|517|517|550|499|439|519|454|356|458|444|393|443|405|360|406|400|328|396|0.002488388|0.002564725|0.001960433|0.0004325004|-0.0002023013|0.0001461005|-0.001012671|38.1|101325.0|0.0|2274|723|2997|23.0|40.0|25.0|0|10|10|0|0|312|284|0|29777|14
AE33-S10-01394|600302|5/18/2025 10:15:00 AM|5/18/2025 10:16:00 AM|16|7/13/2024 9:28:10 AM|925697|553935|769580|912875|599337|790015|923202|606250|751697|933373|708371|830135|919827|751090|876183|754646|800031|907380|805012|802924|898495|698|769|767|583|523|619|549|573|571|526|514|530|538|563|536|499|487|500|473|487|469|0.00248716|0.002562022|0.001959619|0.0004299852|-0.0002032892|0.0001405594|-0.001014586|31.6|101325.0|0.0|2274|724|2998|24.0|41.0|25.0|0|10|10|0|0|312|284|0|29777|12
AE33-S10-01394|600303|5/18/2025 10:16:00 AM|5/18/2025 10:17:00 AM|16|7/13/2024 9:28:10 AM|925711|553681|769466|912921|599176|789959|923251|606124|751674|933371|708199|830063|919902|751026|876221|754734|800027|907460|805093|802914|898560|643|697|707|550|658|585|498|502|518|521|576|525|404|291|403|393|289|393|394|310|391|0.00248588|0.002563466|0.001958407|0.0004316709|-0.0002116472|0.0001285888|-0.00102516|48.9|101325.0|0.0|2274|723|2997|24.0|41.0|25.0|0|10|10|0|0|312|284|1|29777|13
AE33-S10-01394|600304|5/18/2025 10:17:00 AM|5/18/2025 10:18:00 AM|16|7/13/2024 9:28:10 AM|925669|553465|769339|912884|599015|789871|923230|605985|751606|933299|708031|829948|919845|750862|876111|754657|799885|907359|805077|802830|898528|468|511|515|394|385|419|394|407|410|347|418|349|379|485|378|244|94|244|296|173|293|0.002485045|0.00256232|0.001957586|0.0004326794|-0.0002077569|0.0001134945|-0.001037934|42.2|101325.0|0.0|2274|723|2997|24.0|41.0|25.0|0|10|10|0|0|312|284|0|29777|12
AE33-S10-01394|600305|5/18/2025 10:18:00 AM|5/18/2025 10:19:00 AM|16|7/13/2024 9:28:10 AM|925723|553277|769285|912897|598863|789808|923233|605847|751544|933267|707880|829868|919896|750779|876116|754721|799859|907394|805130|802798|898558|541|549|594|462|510|492|441|515|459|388|423|390|402|379|401|379|469|379|369|356|365|0.002483487|0.002562479|0.001958817|0.0004328049|-0.0002108215|0.0001174729|-0.001041626|34|101325.0|0.0|2274|723|2997|23.0|41.0|25.0|0|10|10|0|0|312|284|0|29777|12
AE33-S10-01394|600306|5/18/2025 10:19:00 AM|5/18/2025 10:20:00 AM|16|7/13/2024 9:28:10 AM|925704|553026|769152|912921|598695|789747|923247|605696|751489|933266|707726|829818|919851|750599|876009|754702|799738|907343|805159|802725|898545|588|651|647|529|562|563|505|530|525|469|403|472|463|558|461|407|315|408|443|554|439|0.002482553|0.002562065|0.001958178|0.0004291101|-0.0002079875|0.0001061751|-0.001035477|27.9|101325.0|0.0|2274|723|2997|23.0|39.0|25.0|0|10|10|0|0|312|284|0|29777|11
