AE33-S10-01394|603107|5/20/2025 9:00:00 AM|5/20/2025 9:01:00 AM|16|7/13/2024 9:28:10 AM|927447|410564|690433|912384|481862|731246|922769|502359|704457|931765|603557|785992|919334|654559|837352|754485|724558|879436|805102|732816|873126|280|240|320|273|276|298|258|141|267|243|150|237|174|107|164|152|-54|139|125|-223|115|0.001907423|0.001831|0.000945792|-0.0008170572|-0.002138115|-0.004529152|-0.005|100|101325.0|0.0|2263|734|2997|24.0|40.0|26.0|0|10|10|0|0|312|284|1|29776|6
AE33-S10-01394|603108|5/20/2025 9:01:00 AM|5/20/2025 9:02:00 AM|16|7/13/2024 9:28:10 AM|927448|410472|690371|912358|481763|731187|922755|502273|704404|931688|603427|785898|919339|654488|837327|754458|724483|879399|805124|732787|873130|307|382|352|307|279|334|299|355|311|289|248|282|277|265|262|220|63|201|235|246|215|0.001907716|0.001828228|0.0009461292|-0.0008214681|-0.002140232|-0.004552605|-0.005|54.7|101325.0|0.0|2263|734|2997|24.0|41.0|26.0|0|10|10|0|0|312|284|0|29776|6
AE33-S10-01394|603109|5/20/2025 9:02:00 AM|5/20/2025 9:03:00 AM|16|7/13/2024 9:28:10 AM|927464|410442|690363|912358|481741|731168|922744|502241|704370|931669|603386|785861|919325|654458|837312|754475|724509|879451|805123|732789|873144|123|121|141|79|139|86|99|215|103|103|179|101|75|20|70|-43|-366|-40|-14|-187|-13|0.001907157|0.001830044|0.0009487259|-0.0008165298|-0.002145814|-0.00459926|-0.005|0|101325.0|0.0|2263|734|2997|23.0|41.0|26.0|0|10|10|0|0|312|284|0|29776|12
AE33-S10-01394|603110|5/20/2025 9:03:00 AM|5/20/2025 9:04:00 AM|16|7/13/2024 9:28:10 AM|927481|410331|690294|912368|481634|731102|922773|502161|704360|931606|603260|785768|919323|654358|837264|754512|724463|879438|805141|732735|873139|394|498|451|404|541|440|366|270|380|307|340|300|367|414|346|365|638|335|337|304|308|0.001907721|0.001833287|0.0009447584|-0.0008154535|-0.002142986|-0.004563049|-0.005|42.1|101325.0|0.0|2263|734|2997|24.0|41.0|26.0|0|10|10|0|0|312|284|1|29776|11
AE33-S10-01394|603111|5/20/2025 9:04:00 AM|5/20/2025 9:05:00 AM|16|7/13/2024 9:28:10 AM|927494|410232|690251|912418|481562|731085|922773|502080|704305|931619|603180|785726|919388|654317|837271|754526|724419|879432|805205|732724|873180|348|321|399|354|417|386|309|462|321|319|452|311|325|468|307|257|254|236|331|352|303|0.001905583|0.001833865|0.0009475432|-0.0008072463|-0.002131245|-0.004565282|-0.005|26.9|101325.0|0.0|2263|734|2997|23.0|41.0|26.0|0|10|10|0|0|312|284|0|29776|12
AE33-S10-01394|603112|5/20/2025 9:05:00 AM|5/20/2025 9:06:00 AM|16|7/13/2024 9:28:10 AM|927426|410016|690062|912341|481371|730948|922727|501909|704196|931534|602977|785591|919277|654093|837111|754465|724228|879307|805160|732564|873083|619|844|709|541|551|590|558|621|579|534|541|521|540|528|510|593|613|543|570|597|521|0.00190806|0.001831195|0.0009470235|-0.0008093537|-0.002134465|-0.004565052|-0.005|13|101325.0|0.0|2263|734|2997|23.0|40.0|26.0|0|10|10|0|0|312|284|0|29776|11
AE33-S10-01394|603113|5/20/2025 9:06:00 AM|5/20/2025 9:07:00 AM|16|7/13/2024 9:28:10 AM|927397|409986|690057|912326|481346|730922|922704|501887|704183|931456|602910|785531|919278|654099|837123|754443|724233|879310|805115|732549|873055|57|-101|65|62|102|67|36|-38|38|60|-49|58|-20|-99|-19|-117|-326|-107|-124|-258|-114|0.001904118|0.001832421|0.0009448274|-0.0008177182|-0.002142072|-0.004595622|-0.005|0|101325.0|0.0|2263|734|2997|24.0|40.0|26.0|0|10|10|0|0|312|284|0|29776|12
AE33-S10-01394|603114|5/20/2025 9:07:00 AM|5/20/2025 9:08:00 AM|16|7/13/2024 9:28:10 AM|927452|409897|690030|912368|481263|730887|922755|501823|704169|931472|602829|785492|919307|654028|837096|754512|724225|879362|805232|732578|873157|377|414|432|379|501|413|351|444|364|330|448|322|341|478|322|333|323|304|371|307|339|0.001903295|0.001835123|0.0009459322|-0.0008104906|-0.002131057|-0.004598654|-0.005|21.4|101325.0|0.0|2263|735|2998|24.0|41.0|25.0|0|10|10|0|0|312|284|0|29776|11
AE33-S10-01394|603115|5/20/2025 9:08:00 AM|5/20/2025 9:09:00 AM|16|7/13/2024 9:28:10 AM|927454|409738|689917|912371|481123|730819|922773|501709|704121|931398|602657|785372|919315|653898|837049|754510|724116|879309|805232|732472|873110|532|698|610|510|515|556|473|518|491|448|492|437|505|487|477|480|576|439|507|582|464|0.001904807|0.001832555|0.000945254|-0.0008094589|-0.002134622|-0.00458714|-0.005|19.5|101325.0|0.0|2263|734|2997|24.0|41.0|26.0|0|10|10|0|0|312|284|0|29776|12
AE33-S10-01394|603116|5/20/2025 9:09:00 AM|5/20/2025 9:10:00 AM|16|7/13/2024 9:28:10 AM|927480|409727|689935|912359|481092|730796|922791|501683|704112|931431|602656|785385|919332|653887|837057|754528|724133|879335|805266|732511|873160|75|8|86|89|98|97|137|191|142|81|127|79|86|67|81|1|-57|1|-39|-163|-35|0.001902869|0.001832377|0.0009462604|-0.000806587|-0.002136742|-0.004596523|-0.005|0|101325.0|0.0|2263|734|2997|24.0|41.0|26.0|0|10|10|0|0|312|284|1|29776|11
