pcdate pctime time date flags o3 hio3 cellai cellbi bncht lmpt o3lt flowa flowb pres
2025-05-20 21:01:33 21:01 05-20-25 0C105000 30.078 0.000 41759 41193 29.9 53.1 0.0 0.540 0.545 493.7
2025-05-20 21:02:01 21:01 05-20-25 0C105000 30.078 0.000 41759 41193 29.9 53.1 0.0 0.540 0.545 493.7
2025-05-20 21:03:01 21:02 05-20-25 0C105000 31.412 0.000 41759 41193 30.0 53.1 0.0 0.542 0.545 493.7
2025-05-20 21:04:01 21:03 05-20-25 0C105000 31.116 0.000 41760 41194 30.0 53.1 0.0 0.538 0.542 493.7
2025-05-20 21:05:00 21:04 05-20-25 0C105000 30.835 0.000 41760 41195 30.0 53.1 0.0 0.540 0.543 493.7
2025-05-20 21:06:01 21:05 05-20-25 0C105000 30.448 0.000 41758 41193 30.0 53.2 0.0 0.537 0.540 493.7
2025-05-20 21:07:01 21:06 05-20-25 0C105000 29.905 0.000 41755 41191 30.0 53.1 0.0 0.538 0.541 493.7
2025-05-20 21:08:01 21:07 05-20-25 0C105000 30.262 0.000 41756 41192 30.0 53.1 0.0 0.540 0.543 493.7
2025-05-20 21:09:01 21:08 05-20-25 0C105000 29.554 0.000 41756 41192 30.0 53.1 0.0 0.536 0.539 493.7
2025-05-20 21:10:00 21:09 05-20-25 0C105000 30.212 0.000 41753 41189 30.0 53.1 0.0 0.536 0.539 493.7
2025-05-20 21:11:01 21:10 05-20-25 0C105000 30.192 0.000 41754 41188 30.0 53.1 0.0 0.540 0.543 493.4
2025-05-20 21:12:00 21:11 05-20-25 0C105000 29.960 0.000 41753 41190 30.0 53.1 0.0 0.538 0.541 493.7
2025-05-20 21:13:01 21:12 05-20-25 0C105000 25.898 0.000 41752 41187 30.1 53.1 0.0 0.536 0.539 493.7
2025-05-20 21:14:01 21:13 05-20-25 0C105000 28.892 0.000 41750 41186 30.1 53.2 0.0 0.543 0.546 493.7
2025-05-20 21:15:01 21:14 05-20-25 0C105000 29.255 0.000 41748 41184 30.1 53.1 0.0 0.539 0.543 493.7
2025-05-20 21:16:01 21:15 05-20-25 0C105000 31.602 0.000 41750 41186 30.1 53.1 0.0 0.536 0.539 493.7
2025-05-20 21:17:00 21:16 05-20-25 0C105000 31.056 0.000 41752 41190 30.1 53.1 0.0 0.542 0.545 493.7
2025-05-20 21:18:01 21:17 05-20-25 0C105000 26.662 0.000 41752 41189 30.1 53.1 0.0 0.541 0.542 493.7
2025-05-20 21:19:01 21:18 05-20-25 0C105000 25.711 0.000 41750 41189 30.1 53.1 0.0 0.543 0.546 493.7
