pcdate pctime time date flags o3 hio3 cellai cellbi bncht lmpt o3lt flowa flowb pres
2025-05-18 03:01:33 03:01 05-18-25 0C105000 36.127 0.000 42045 41436 28.2 53.1 0.0 0.544 0.547 492.8
2025-05-18 03:02:01 03:02 05-18-25 0C105000 35.152 0.000 42045 41437 28.2 53.1 0.0 0.537 0.541 492.8
2025-05-18 03:03:01 03:02 05-18-25 0C105000 35.152 0.000 42045 41437 28.2 53.1 0.0 0.537 0.541 492.8
2025-05-18 03:04:01 03:04 05-18-25 0C105000 37.541 0.000 42047 41439 28.2 53.1 0.0 0.538 0.541 492.8
2025-05-18 03:05:00 03:04 05-18-25 0C105000 37.541 0.000 42047 41439 28.2 53.1 0.0 0.538 0.541 492.8
2025-05-18 03:06:01 03:05 05-18-25 0C105000 37.039 0.000 42055 41445 28.2 53.1 0.0 0.541 0.544 492.8
2025-05-18 03:07:00 03:06 05-18-25 0C105000 38.970 0.000 42051 41439 28.2 53.1 0.0 0.542 0.544 492.8
2025-05-18 03:08:01 03:07 05-18-25 0C105000 40.096 0.000 42047 41437 28.2 53.1 0.0 0.541 0.544 492.8
2025-05-18 03:09:01 03:09 05-18-25 0C105000 41.006 0.000 42047 41436 28.2 53.1 0.0 0.543 0.546 492.8
2025-05-18 03:10:00 03:09 05-18-25 0C105000 41.006 0.000 42047 41436 28.2 53.1 0.0 0.543 0.546 492.8
2025-05-18 03:11:01 03:11 05-18-25 0C105000 39.939 0.000 42047 41438 28.2 53.0 0.0 0.542 0.545 492.8
2025-05-18 03:12:00 03:11 05-18-25 0C105000 39.939 0.000 42047 41438 28.2 53.0 0.0 0.542 0.545 492.8
2025-05-18 03:13:01 03:12 05-18-25 0C105000 39.765 0.000 42048 41439 28.2 53.1 0.0 0.544 0.547 492.8
2025-05-18 03:14:01 03:14 05-18-25 0C105000 40.610 0.000 42050 41440 28.2 53.1 0.0 0.537 0.541 492.8
2025-05-18 03:15:01 03:14 05-18-25 0C105000 40.610 0.000 42050 41440 28.2 53.1 0.0 0.537 0.541 492.8
2025-05-18 03:16:01 03:16 05-18-25 0C105000 40.855 0.000 42050 41440 28.2 53.1 0.0 0.536 0.540 492.8
2025-05-18 03:17:00 03:16 05-18-25 0C105000 40.855 0.000 42050 41440 28.2 53.1 0.0 0.536 0.540 492.8
2025-05-18 03:18:01 03:17 05-18-25 0C105000 40.676 0.000 42050 41440 28.2 53.1 0.0 0.544 0.548 492.5
2025-05-18 03:19:01 03:19 05-18-25 0C105000 41.021 0.000 42049 41438 28.2 53.1 0.0 0.538 0.540 492.5
2025-05-18 03:20:01 03:19 05-18-25 0C105000 41.021 0.000 42049 41438 28.2 53.1 0.0 0.538 0.540 492.5
