pcdate pctime time date flags o3 hio3 cellai cellbi bncht lmpt o3lt flowa flowb pres
2025-05-18 09:01:29 09:01 05-18-25 0C105000 33.769 0.000 42045 41433 27.6 53.1 0.0 0.545 0.548 493.7
2025-05-18 09:02:01 09:02 05-18-25 0C105000 34.215 0.000 42043 41432 27.6 53.1 0.0 0.538 0.542 494.0
2025-05-18 09:03:00 09:03 05-18-25 0C105000 33.623 0.000 42042 41428 27.6 53.1 0.0 0.540 0.543 493.7
2025-05-18 09:04:01 09:04 05-18-25 0C105000 33.620 0.000 42042 41428 27.6 53.1 0.0 0.544 0.547 493.7
2025-05-18 09:05:01 09:05 05-18-25 0C105000 32.524 0.000 42042 41428 27.6 53.1 0.0 0.544 0.548 493.7
2025-05-18 09:06:00 09:06 05-18-25 0C105000 32.296 0.000 42039 41424 27.6 53.1 0.0 0.541 0.544 494.0
2025-05-18 09:07:01 09:07 05-18-25 0C105000 32.466 0.000 42042 41428 27.7 53.1 0.0 0.542 0.546 493.7
2025-05-18 09:08:01 09:08 05-18-25 0C105000 32.930 0.000 42041 41428 27.7 53.0 0.0 0.544 0.546 493.7
2025-05-18 09:09:01 09:09 05-18-25 0C105000 32.661 0.000 42038 41425 27.7 53.0 0.0 0.542 0.545 494.0
2025-05-18 09:10:01 09:10 05-18-25 0C105000 32.570 0.000 42040 41426 27.7 53.0 0.0 0.541 0.542 494.0
2025-05-18 09:11:01 09:11 05-18-25 0C105000 32.799 0.000 42036 41421 27.7 53.1 0.0 0.540 0.543 494.0
2025-05-18 09:12:01 09:12 05-18-25 0C105000 32.833 0.000 42036 41422 27.8 53.1 0.0 0.540 0.543 494.0
2025-05-18 09:13:00 09:13 05-18-25 0C105000 32.665 0.000 42038 41424 27.8 53.1 0.0 0.541 0.543 493.7
2025-05-18 09:14:01 09:14 05-18-25 0C105000 32.959 0.000 42035 41421 27.8 53.1 0.0 0.543 0.547 494.0
2025-05-18 09:15:01 09:15 05-18-25 0C105000 33.077 0.000 42036 41422 27.8 53.1 0.0 0.538 0.541 494.0
