pcdate pctime time date flags o3 hio3 cellai cellbi bncht lmpt o3lt flowa flowb pres
2025-05-18 00:01:29 00:01 05-18-25 0C105000 35.760 0.000 41982 41373 29.1 53.1 0.0 0.537 0.541 492.5
2025-05-18 00:02:01 00:02 05-18-25 0C105000 36.484 0.000 41979 41371 29.1 53.1 0.0 0.538 0.541 492.8
2025-05-18 00:03:01 00:03 05-18-25 0C105000 38.270 0.000 41982 41373 29.1 53.1 0.0 0.540 0.543 492.8
2025-05-18 00:04:01 00:04 05-18-25 0C105000 38.387 0.000 41982 41372 29.1 53.1 0.0 0.540 0.545 492.8
2025-05-18 00:05:01 00:05 05-18-25 0C105000 39.394 0.000 41981 41373 29.1 53.1 0.0 0.542 0.545 492.8
2025-05-18 00:06:00 00:05 05-18-25 0C105000 39.394 0.000 41981 41373 29.1 53.1 0.0 0.542 0.545 492.8
2025-05-18 00:07:01 00:07 05-18-25 0C105000 37.236 0.000 41981 41372 29.1 53.1 0.0 0.542 0.543 492.8
2025-05-18 00:08:01 00:08 05-18-25 0C105000 37.257 0.000 41980 41372 29.1 53.1 0.0 0.537 0.540 492.8
2025-05-18 00:09:00 00:09 05-18-25 0C105000 37.626 0.000 41980 41372 29.1 53.1 0.0 0.543 0.546 492.8
2025-05-18 00:10:01 00:10 05-18-25 0C105000 37.617 0.000 41982 41374 29.1 53.1 0.0 0.542 0.545 492.8
2025-05-18 00:11:00 00:11 05-18-25 0C105000 38.408 0.000 41983 41374 29.1 53.1 0.0 0.538 0.541 492.8
2025-05-18 00:12:01 00:12 05-18-25 0C105000 38.361 0.000 41983 41374 29.1 53.1 0.0 0.542 0.546 492.8
2025-05-18 00:13:00 00:12 05-18-25 0C105000 38.361 0.000 41983 41374 29.1 53.1 0.0 0.542 0.546 492.8
2025-05-18 00:14:01 00:14 05-18-25 0C105000 36.599 0.000 41979 41370 29.1 53.1 0.0 0.538 0.541 492.8
2025-05-18 00:15:01 00:15 05-18-25 0C105000 36.611 0.000 41985 41377 29.1 53.1 0.0 0.541 0.545 492.8
2025-05-18 00:16:00 00:16 05-18-25 0C105000 37.758 0.000 41988 41378 29.1 53.1 0.0 0.543 0.546 492.5
2025-05-18 00:17:01 00:17 05-18-25 0C105000 38.667 0.000 41985 41376 29.1 53.1 0.0 0.542 0.544 492.5
2025-05-18 00:18:01 00:18 05-18-25 0C105000 39.233 0.000 41985 41376 29.1 53.1 0.0 0.539 0.542 492.8
2025-05-18 00:19:01 00:19 05-18-25 0C105000 39.673 0.000 41980 41371 29.1 53.1 0.0 0.544 0.547 492.8
2025-05-18 00:20:01 00:20 05-18-25 0C105000 39.545 0.000 41984 41374 29.1 53.1 0.0 0.540 0.543 492.5
2025-05-18 00:21:01 00:21 05-18-25 0C105000 37.875 0.000 41984 41375 29.0 53.1 0.0 0.539 0.541 492.5
2025-05-18 00:22:01 00:22 05-18-25 0C105000 36.961 0.000 41985 41377 29.0 53.1 0.0 0.540 0.544 492.5
2025-05-18 00:23:00 00:22 05-18-25 0C105000 36.961 0.000 41985 41377 29.0 53.1 0.0 0.540 0.544 492.5
2025-05-18 00:24:01 00:24 05-18-25 0C105000 37.479 0.000 41985 41376 29.0 53.1 0.0 0.540 0.543 492.8
2025-05-18 00:25:01 00:25 05-18-25 0C105000 37.966 0.000 41984 41374 29.0 53.1 0.0 0.538 0.541 492.8
2025-05-18 00:26:00 00:26 05-18-25 0C105000 37.284 0.000 41983 41374 29.0 53.1 0.0 0.536 0.540 492.8
2025-05-18 00:27:01 00:27 05-18-25 0C105000 37.184 0.000 41986 41376 29.0 53.1 0.0 0.542 0.544 492.8
2025-05-18 00:28:00 00:27 05-18-25 0C105000 37.184 0.000 41986 41376 29.0 53.1 0.0 0.542 0.544 492.8
2025-05-18 00:29:01 00:29 05-18-25 0C105000 38.853 0.000 41985 41375 29.0 53.1 0.0 0.541 0.544 492.8
2025-05-18 00:30:01 00:30 05-18-25 0C105000 39.762 0.000 41984 41375 29.0 53.1 0.0 0.543 0.546 492.8
