pcdate pctime time date flags o3 hio3 cellai cellbi bncht lmpt o3lt flowa flowb pres
2025-05-17 03:01:29 03:01 05-17-25 0C105000 38.735 0.000 42139 41527 27.2 53.0 0.0 0.540 0.545 492.5
2025-05-17 03:02:01 03:01 05-17-25 0C105000 38.735 0.000 42139 41527 27.2 53.0 0.0 0.540 0.545 492.5
2025-05-17 03:03:00 03:02 05-17-25 0C105000 38.920 0.000 42141 41528 27.2 53.0 0.0 0.545 0.548 492.8
2025-05-17 03:04:01 03:03 05-17-25 0C105000 39.852 0.000 42140 41528 27.2 53.0 0.0 0.538 0.543 492.8
2025-05-17 03:05:01 03:05 05-17-25 0C105000 38.630 0.000 42140 41528 27.2 53.0 0.0 0.542 0.545 492.8
2025-05-17 03:06:01 03:05 05-17-25 0C105000 38.630 0.000 42140 41528 27.2 53.0 0.0 0.542 0.545 492.8
2025-05-17 03:07:01 03:06 05-17-25 0C105000 39.432 0.000 42137 41524 27.2 53.0 0.0 0.544 0.548 492.8
2025-05-17 03:08:00 03:07 05-17-25 0C105000 39.883 0.000 42141 41528 27.2 53.1 0.0 0.538 0.541 492.8
2025-05-17 03:09:01 03:08 05-17-25 0C105000 39.650 0.000 42140 41527 27.2 53.0 0.0 0.545 0.546 492.8
2025-05-17 03:10:01 03:10 05-17-25 0C105000 39.329 0.000 42143 41530 27.2 53.1 0.0 0.538 0.541 492.5
2025-05-17 03:11:01 03:10 05-17-25 0C105000 39.329 0.000 42143 41530 27.2 53.1 0.0 0.538 0.541 492.5
2025-05-17 03:12:01 03:12 05-17-25 0C105000 38.630 0.000 42142 41528 27.2 53.1 0.0 0.540 0.544 492.8
2025-05-17 03:13:01 03:12 05-17-25 0C105000 38.630 0.000 42142 41528 27.2 53.1 0.0 0.540 0.544 492.8
2025-05-17 03:14:01 03:13 05-17-25 0C105000 38.473 0.000 42144 41530 27.2 53.1 0.0 0.541 0.544 492.5
2025-05-17 03:15:00 03:14 05-17-25 0C105000 40.030 0.000 42142 41529 27.2 53.1 0.0 0.542 0.545 492.5
2025-05-17 03:16:01 03:15 05-17-25 0C105000 40.476 0.000 42143 41529 27.1 53.1 0.0 0.542 0.544 492.8
2025-05-17 03:17:01 03:17 05-17-25 0C105000 39.572 0.000 42141 41526 27.1 53.0 0.0 0.544 0.549 492.5
2025-05-17 03:18:01 03:17 05-17-25 0C105000 39.572 0.000 42141 41526 27.1 53.0 0.0 0.544 0.549 492.5
2025-05-17 03:19:01 03:18 05-17-25 0C105000 39.690 0.000 42141 41528 27.1 53.0 0.0 0.544 0.545 492.5
2025-05-17 03:20:00 03:19 05-17-25 0C105000 38.427 0.000 42140 41527 27.1 53.1 0.0 0.540 0.542 492.5
2025-05-17 03:21:01 03:20 05-17-25 0C105000 37.666 0.000 42142 41529 27.1 53.0 0.0 0.544 0.547 492.5
2025-05-17 03:22:00 03:21 05-17-25 0C105000 38.255 0.000 42144 41531 27.1 53.1 0.0 0.544 0.546 492.5
2025-05-17 03:23:01 03:22 05-17-25 0C105000 38.027 0.000 42146 41533 27.1 53.1 0.0 0.541 0.544 492.8
2025-05-17 03:24:01 03:23 05-17-25 0C105000 37.648 0.000 42144 41531 27.1 53.0 0.0 0.538 0.542 492.8
2025-05-17 03:25:00 03:24 05-17-25 0C105000 38.230 0.000 42145 41531 27.1 53.1 0.0 0.543 0.548 492.5
2025-05-17 03:26:01 03:25 05-17-25 0C105000 38.711 0.000 42147 41533 27.1 53.1 0.0 0.541 0.545 492.5
2025-05-17 03:27:00 03:26 05-17-25 0C105000 38.883 0.000 42145 41533 27.0 53.0 0.0 0.541 0.543 492.8
2025-05-17 03:28:01 03:27 05-17-25 0C105000 38.277 0.000 42143 41532 27.0 53.1 0.0 0.541 0.545 492.5
2025-05-17 03:29:01 03:28 05-17-25 0C105000 37.722 0.000 42142 41529 27.0 53.1 0.0 0.541 0.545 492.5
2025-05-17 03:30:00 03:29 05-17-25 0C105000 37.819 0.000 42141 41528 27.0 53.0 0.0 0.542 0.547 492.5
2025-05-17 03:31:01 03:30 05-17-25 0C105000 37.698 0.000 42145 41532 27.0 53.0 0.0 0.541 0.546 492.5
2025-05-17 03:32:00 03:31 05-17-25 0C105000 37.923 0.000 42145 41532 27.0 53.0 0.0 0.543 0.547 492.8
2025-05-17 03:33:01 03:32 05-17-25 0C105000 37.992 0.000 42145 41532 27.0 53.1 0.0 0.543 0.545 492.8
2025-05-17 03:34:01 03:34 05-17-25 0C105000 37.919 0.000 42145 41532 27.0 53.0 0.0 0.539 0.541 492.8
2025-05-17 03:35:01 03:34 05-17-25 0C105000 37.919 0.000 42145 41532 27.0 53.0 0.0 0.539 0.541 492.8
2025-05-17 03:36:01 03:35 05-17-25 0C105000 37.578 0.000 42145 41532 27.0 53.1 0.0 0.538 0.542 492.8
