pcdate pctime time date flags o3 hio3 cellai cellbi bncht lmpt o3lt flowa flowb pres
2025-05-16 15:01:29 15:01 05-16-25 0C105000 40.621 0.000 42030 41431 29.1 53.1 0.0 0.541 0.542 493.1
2025-05-16 15:02:00 15:01 05-16-25 0C105000 40.621 0.000 42030 41431 29.1 53.1 0.0 0.541 0.542 493.1
2025-05-16 15:03:01 15:02 05-16-25 0C105000 39.080 0.000 42030 41433 29.2 53.1 0.0 0.543 0.545 493.1
2025-05-16 15:04:01 15:03 05-16-25 0C105000 38.174 0.000 42030 41432 29.2 53.1 0.0 0.544 0.546 493.1
2025-05-16 15:05:00 15:04 05-16-25 0C105000 39.416 0.000 42033 41435 29.2 53.1 0.0 0.540 0.542 493.1
2025-05-16 15:06:01 15:05 05-16-25 0C105000 38.340 0.000 42031 41434 29.3 53.1 0.0 0.541 0.543 493.1
2025-05-16 15:07:00 15:06 05-16-25 0C105000 39.838 0.000 42030 41432 29.3 53.1 0.0 0.540 0.541 493.1
2025-05-16 15:08:01 15:07 05-16-25 0C105000 36.745 0.000 42027 41431 29.3 53.1 0.0 0.538 0.540 493.1
2025-05-16 15:09:01 15:08 05-16-25 0C105000 36.973 0.000 42026 41430 29.3 53.1 0.0 0.541 0.544 493.1
2025-05-16 15:10:00 15:09 05-16-25 0C105000 40.161 0.000 42025 41428 29.4 53.1 0.0 0.543 0.544 493.1
2025-05-16 15:11:01 15:10 05-16-25 0C105000 40.442 0.000 42025 41432 29.4 53.1 0.0 0.538 0.542 493.1
2025-05-16 15:12:01 15:11 05-16-25 0C105000 40.934 0.000 42028 41434 29.4 53.1 0.0 0.541 0.543 493.1
2025-05-16 15:13:01 15:12 05-16-25 0C105000 40.538 0.000 42029 41435 29.4 53.1 0.0 0.542 0.544 493.1
2025-05-16 15:14:00 15:13 05-16-25 0C105000 40.378 0.000 42029 41434 29.4 53.1 0.0 0.540 0.542 493.1
2025-05-16 15:15:01 15:14 05-16-25 0C105000 40.168 0.000 42032 41439 29.3 53.1 0.0 0.541 0.543 493.1
2025-05-16 15:16:01 15:15 05-16-25 0C105000 40.227 0.000 42036 41442 29.3 53.0 0.0 0.543 0.545 493.1
2025-05-16 15:17:01 15:16 05-16-25 0C105000 40.461 0.000 42034 41439 29.2 53.1 0.0 0.538 0.540 493.1
2025-05-16 15:18:01 15:17 05-16-25 0C105000 39.374 0.000 42037 41442 29.2 53.1 0.0 0.540 0.541 493.1
2025-05-16 15:19:00 15:18 05-16-25 0C105000 38.202 0.000 42035 41438 29.2 53.1 0.0 0.542 0.543 493.1
2025-05-16 15:20:01 15:19 05-16-25 0C105000 36.626 0.000 42034 41436 29.1 53.1 0.0 0.542 0.545 493.1
2025-05-16 15:21:00 15:20 05-16-25 0C105000 38.434 0.000 42032 41434 29.1 53.1 0.0 0.540 0.541 493.1
2025-05-16 15:22:01 15:21 05-16-25 0C105000 38.428 0.000 42033 41436 29.1 53.1 0.0 0.545 0.546 493.1
2025-05-16 15:23:00 15:22 05-16-25 0C105000 36.880 0.000 42034 41437 29.1 53.1 0.0 0.538 0.542 493.1
2025-05-16 15:24:01 15:23 05-16-25 0C105000 37.552 0.000 42033 41435 29.1 53.1 0.0 0.540 0.542 493.1
2025-05-16 15:25:01 15:24 05-16-25 0C105000 38.299 0.000 42036 41438 29.1 53.2 0.0 0.542 0.544 493.1
2025-05-16 15:26:00 15:25 05-16-25 0C105000 37.322 0.000 42033 41435 29.1 53.1 0.0 0.540 0.541 493.1
2025-05-16 15:27:01 15:26 05-16-25 0C105000 38.928 0.000 42032 41435 29.1 53.1 0.0 0.538 0.540 493.1
2025-05-16 15:28:00 15:27 05-16-25 0C105000 37.876 0.000 42033 41435 29.1 53.1 0.0 0.542 0.543 493.1
2025-05-16 15:29:01 15:28 05-16-25 0C105000 37.285 0.000 42030 41433 29.2 53.1 0.0 0.537 0.540 493.1
2025-05-16 15:30:00 15:29 05-16-25 0C105000 37.744 0.000 42033 41435 29.2 53.1 0.0 0.544 0.545 493.1
2025-05-16 15:31:01 15:30 05-16-25 0C105000 37.818 0.000 42031 41434 29.2 53.1 0.0 0.537 0.540 493.1
2025-05-16 15:32:00 15:31 05-16-25 0C105000 38.437 0.000 42031 41433 29.2 53.1 0.0 0.545 0.546 493.1
2025-05-16 15:33:01 15:32 05-16-25 0C105000 37.776 0.000 42031 41433 29.2 53.1 0.0 0.544 0.545 493.1
2025-05-16 15:34:00 15:33 05-16-25 0C105000 37.784 0.000 42029 41432 29.3 53.1 0.0 0.539 0.543 493.1
2025-05-16 15:35:01 15:34 05-16-25 0C105000 36.644 0.000 42026 41428 29.3 53.1 0.0 0.543 0.544 493.1
2025-05-16 15:36:01 15:35 05-16-25 0C105000 36.331 0.000 42024 41428 29.3 53.1 0.0 0.543 0.545 493.1
