pcdate pctime time date flags o3 hio3 cellai cellbi bncht lmpt o3lt flowa flowb pres
2025-05-14 13:02:00 13:01 05-14-25 0C105000 45.198 0.000 41307 40731 37.9 53.3 0.0 0.535 0.535 493.4
2025-05-14 13:03:01 13:03 05-14-25 0C105000 29.668 0.000 41332 40752 37.9 53.3 0.0 0.536 0.537 493.7
2025-05-14 13:04:01 13:04 05-14-25 0C105000 24.587 0.000 41341 40763 37.9 53.4 0.0 0.534 0.536 493.4
2025-05-14 13:05:00 13:04 05-14-25 0C105000 24.587 0.000 41341 40763 37.9 53.4 0.0 0.534 0.536 493.4
2025-05-14 13:06:01 13:06 05-14-25 0C105000 34.240 0.000 41359 40781 37.8 53.3 0.0 0.535 0.536 493.4
2025-05-14 13:07:00 13:06 05-14-25 0C105000 34.240 0.000 41359 40781 37.8 53.3 0.0 0.535 0.536 493.4
2025-05-14 13:08:01 13:08 05-14-25 0C105000 33.461 0.000 41346 40769 37.9 53.4 0.0 0.534 0.535 493.4
2025-05-14 13:09:01 13:09 05-14-25 0C105000 33.226 0.000 41332 40757 37.9 53.3 0.0 0.537 0.539 493.4
2025-05-14 13:10:00 13:09 05-14-25 0C105000 33.226 0.000 41332 40757 37.9 53.3 0.0 0.537 0.539 493.4
2025-05-14 13:11:01 13:11 05-14-25 0C105000 35.241 0.000 41307 40731 38.0 53.3 0.0 0.533 0.533 493.4
2025-05-14 13:12:00 13:11 05-14-25 0C105000 35.241 0.000 41307 40731 38.0 53.3 0.0 0.533 0.533 493.4
2025-05-14 13:13:01 13:13 05-14-25 0C105000 35.111 0.000 41304 40727 38.0 53.3 0.0 0.534 0.537 493.7
2025-05-14 13:14:01 13:14 05-14-25 0C105000 36.718 0.000 41313 40735 38.0 53.3 0.0 0.534 0.536 493.4
2025-05-14 13:15:01 13:15 05-14-25 0C105000 34.831 0.000 41323 40748 38.0 53.3 0.0 0.533 0.532 493.7
2025-05-14 13:16:01 13:16 05-14-25 0C105000 32.865 0.000 41330 40755 38.0 53.3 0.0 0.534 0.534 493.4
2025-05-14 13:17:00 13:16 05-14-25 0C105000 32.865 0.000 41330 40755 38.0 53.3 0.0 0.534 0.534 493.4
2025-05-14 13:18:01 13:18 05-14-25 0C105000 37.362 0.000 41345 40769 38.0 53.3 0.0 0.535 0.536 493.4
2025-05-14 13:19:01 13:19 05-14-25 0C105000 36.490 0.000 41355 40778 37.9 53.3 0.0 0.533 0.533 493.4
2025-05-14 13:20:01 13:19 05-14-25 0C105000 36.490 0.000 41355 40778 37.9 53.3 0.0 0.533 0.533 493.4
2025-05-14 13:21:01 13:21 05-14-25 0C105000 37.662 0.000 41374 40799 37.9 53.3 0.0 0.537 0.537 493.4
2025-05-14 13:22:01 13:22 05-14-25 0C105000 37.640 0.000 41378 40802 37.8 53.3 0.0 0.533 0.534 493.4
2025-05-14 13:23:01 13:23 05-14-25 0C105000 45.067 0.000 41372 40794 37.8 53.3 0.0 0.533 0.535 493.4
2025-05-14 13:24:00 13:23 05-14-25 0C105000 45.067 0.000 41372 40794 37.8 53.3 0.0 0.533 0.535 493.4
2025-05-14 13:25:01 13:25 05-14-25 0C105000 34.517 0.000 41345 40764 37.9 53.4 0.0 0.537 0.539 493.4
2025-05-14 13:26:01 13:26 05-14-25 0C105000 26.971 0.000 41328 40748 37.9 53.3 0.0 0.534 0.535 493.4
2025-05-14 13:27:01 13:26 05-14-25 0C105000 26.971 0.000 41328 40748 37.9 53.3 0.0 0.534 0.535 493.4
2025-05-14 13:28:01 13:28 05-14-25 0C105000 27.444 0.000 41305 40728 38.0 53.3 0.0 0.538 0.538 493.4
2025-05-14 13:29:00 13:28 05-14-25 0C105000 27.444 0.000 41305 40728 38.0 53.3 0.0 0.538 0.538 493.4
2025-05-14 13:30:01 13:30 05-14-25 0C105000 36.843 0.000 41307 40731 38.0 53.3 0.0 0.537 0.538 493.4
2025-05-14 13:31:00 13:30 05-14-25 0C105000 36.843 0.000 41307 40731 38.0 53.3 0.0 0.537 0.538 493.4
2025-05-14 13:32:01 13:32 05-14-25 0C105000 35.783 0.000 41326 40750 38.0 53.3 0.0 0.534 0.536 493.7
2025-05-14 13:33:01 13:33 05-14-25 0C105000 37.289 0.000 41332 40756 38.0 53.3 0.0 0.533 0.534 493.4
2025-05-14 13:34:00 13:33 05-14-25 0C105000 37.289 0.000 41332 40756 38.0 53.3 0.0 0.533 0.534 493.4
2025-05-14 13:35:01 13:35 05-14-25 0C105000 37.517 0.000 41351 40775 38.0 53.2 0.0 0.537 0.538 493.4
2025-05-14 13:36:01 13:36 05-14-25 0C105000 37.463 0.000 41366 40790 37.9 53.2 0.0 0.534 0.536 493.4
2025-05-14 13:37:01 13:37 05-14-25 0C105000 35.855 0.000 41376 40800 37.9 53.3 0.0 0.538 0.538 493.4
2025-05-14 13:38:01 13:38 05-14-25 0C105000 38.499 0.000 41382 40805 37.8 53.3 0.0 0.533 0.533 493.4
2025-05-14 13:39:00 13:38 05-14-25 0C105000 38.499 0.000 41382 40805 37.8 53.3 0.0 0.533 0.533 493.4
2025-05-14 13:40:01 13:40 05-14-25 0C105000 36.207 0.000 41370 40792 37.8 53.3 0.0 0.538 0.540 493.4
2025-05-14 13:41:00 13:40 05-14-25 0C105000 36.207 0.000 41370 40792 37.8 53.3 0.0 0.538 0.540 493.4
2025-05-14 13:42:01 13:42 05-14-25 0C105000 37.142 0.000 41333 40759 37.9 53.4 0.0 0.534 0.535 493.4
2025-05-14 13:43:01 13:43 05-14-25 0C105000 41.890 0.000 41316 40739 38.0 53.3 0.0 0.538 0.539 493.4
2025-05-14 13:44:01 13:43 05-14-25 0C105000 41.890 0.000 41316 40739 38.0 53.3 0.0 0.538 0.539 493.4
2025-05-14 13:45:01 13:45 05-14-25 0C105000 37.731 0.000 41307 40729 38.0 53.3 0.0 0.532 0.533 493.7
2025-05-14 13:46:00 13:45 05-14-25 0C105000 37.731 0.000 41307 40729 38.0 53.3 0.0 0.532 0.533 493.7
2025-05-14 13:47:01 13:47 05-14-25 0C105000 30.719 0.000 41316 40736 38.0 53.3 0.0 0.537 0.537 493.4
2025-05-14 13:48:01 13:48 05-14-25 0C105000 31.708 0.000 41324 40746 38.0 53.3 0.0 0.534 0.535 493.4
2025-05-14 13:49:00 13:48 05-14-25 0C105000 31.708 0.000 41324 40746 38.0 53.3 0.0 0.534 0.535 493.4
2025-05-14 13:50:01 13:50 05-14-25 0C105000 27.001 0.000 41336 40758 38.0 53.3 0.0 0.533 0.533 493.4
2025-05-14 13:51:00 13:50 05-14-25 0C105000 27.001 0.000 41336 40758 38.0 53.3 0.0 0.533 0.533 493.4
2025-05-14 13:52:01 13:52 05-14-25 0C105000 34.340 0.000 41349 40772 38.0 53.3 0.0 0.533 0.533 493.4
2025-05-14 13:53:00 13:52 05-14-25 0C105000 34.340 0.000 41349 40772 38.0 53.3 0.0 0.533 0.533 493.4
2025-05-14 13:54:01 13:53 05-14-25 0C105000 36.338 0.000 41352 40774 37.9 53.3 0.0 0.536 0.539 493.4
2025-05-14 13:55:01 13:55 05-14-25 0C105000 43.216 0.000 41354 40775 37.9 53.3 0.0 0.532 0.532 493.4
2025-05-14 13:56:00 13:55 05-14-25 0C105000 43.216 0.000 41354 40775 37.9 53.3 0.0 0.532 0.532 493.4
2025-05-14 13:57:01 13:57 05-14-25 0C105000 32.529 0.000 41362 40781 37.8 53.2 0.0 0.533 0.535 493.4
2025-05-14 13:58:01 13:58 05-14-25 0C105000 30.883 0.000 41363 40782 37.8 53.3 0.0 0.538 0.540 493.7
2025-05-14 13:59:01 13:58 05-14-25 0C105000 30.883 0.000 41363 40782 37.8 53.3 0.0 0.538 0.540 493.7
2025-05-14 14:00:01 14:00 05-14-25 0C105000 30.026 0.000 41373 40790 37.8 53.3 0.0 0.538 0.539 493.7
