pcdate pctime time date flags o3 hio3 cellai cellbi bncht lmpt o3lt flowa flowb pres
2025-05-20 00:01:23 00:01 05-20-25 0C105000 23.965 0.000 41810 41242 29.7 53.1 0.0 0.535 0.541 492.5
2025-05-20 00:02:00 00:02 05-20-25 0C105000 23.553 0.000 41811 41243 29.6 53.1 0.0 0.537 0.539 492.5
2025-05-20 00:03:01 00:03 05-20-25 0C105000 22.495 0.000 41814 41246 29.6 53.1 0.0 0.535 0.540 492.5
2025-05-20 00:04:01 00:04 05-20-25 0C105000 22.459 0.000 41815 41247 29.6 53.1 0.0 0.536 0.538 492.8
2025-05-20 00:05:01 00:05 05-20-25 0C105000 22.883 0.000 41813 41245 29.6 53.1 0.0 0.537 0.541 492.5
2025-05-20 00:06:01 00:06 05-20-25 0C105000 22.760 0.000 41814 41246 29.6 53.1 0.0 0.539 0.541 492.5
2025-05-20 00:07:00 00:07 05-20-25 0C105000 22.459 0.000 41814 41245 29.6 53.1 0.0 0.541 0.545 492.5
2025-05-20 00:08:01 00:08 05-20-25 0C105000 22.100 0.000 41811 41244 29.6 53.1 0.0 0.540 0.543 492.5
2025-05-20 00:09:00 00:09 05-20-25 0C105000 22.314 0.000 41812 41244 29.6 53.1 0.0 0.536 0.540 492.5
2025-05-20 00:10:01 00:10 05-20-25 0C105000 22.015 0.000 41809 41242 29.6 53.1 0.0 0.536 0.540 492.5
2025-05-20 00:11:01 00:11 05-20-25 0C105000 22.599 0.000 41813 41245 29.6 53.1 0.0 0.536 0.540 492.5
2025-05-20 00:12:01 00:12 05-20-25 0C105000 22.842 0.000 41814 41246 29.6 53.1 0.0 0.543 0.546 492.5
2025-05-20 00:13:01 00:13 05-20-25 0C105000 22.651 0.000 41814 41246 29.6 53.1 0.0 0.542 0.545 492.5
2025-05-20 00:14:00 00:14 05-20-25 0C105000 23.141 0.000 41815 41247 29.6 53.1 0.0 0.536 0.539 492.5
2025-05-20 00:15:01 00:15 05-20-25 0C105000 23.546 0.000 41818 41251 29.6 53.1 0.0 0.540 0.545 492.5
2025-05-20 00:16:01 00:16 05-20-25 0C105000 22.609 0.000 41818 41249 29.6 53.1 0.0 0.539 0.543 492.5
2025-05-20 00:17:01 00:17 05-20-25 0C105000 22.183 0.000 41813 41245 29.6 53.1 0.0 0.541 0.545 492.8
2025-05-20 00:18:01 00:18 05-20-25 0C105000 21.726 0.000 41812 41243 29.6 53.1 0.0 0.543 0.546 492.5
2025-05-20 00:19:00 00:19 05-20-25 0C105000 21.563 0.000 41815 41247 29.6 53.1 0.0 0.539 0.543 492.5
2025-05-20 00:20:01 00:20 05-20-25 0C105000 22.436 0.000 41812 41245 29.6 53.1 0.0 0.539 0.542 492.5
2025-05-20 00:21:00 00:21 05-20-25 0C105000 23.644 0.000 41811 41244 29.6 53.1 0.0 0.541 0.545 492.5
2025-05-20 00:22:01 00:22 05-20-25 0C105000 23.674 0.000 41813 41245 29.6 53.1 0.0 0.536 0.539 492.5
2025-05-20 00:23:01 00:23 05-20-25 0C105000 22.976 0.000 41815 41248 29.6 53.1 0.0 0.542 0.546 492.5
2025-05-20 00:24:00 00:24 05-20-25 0C105000 21.921 0.000 41813 41246 29.6 53.1 0.0 0.537 0.541 492.5
2025-05-20 00:25:01 00:25 05-20-25 0C105000 22.458 0.000 41817 41250 29.6 53.1 0.0 0.536 0.539 492.8
2025-05-20 00:26:00 00:26 05-20-25 0C105000 23.340 0.000 41815 41247 29.6 53.1 0.0 0.536 0.540 492.5
2025-05-20 00:27:01 00:27 05-20-25 0C105000 23.834 0.000 41814 41246 29.6 53.1 0.0 0.538 0.541 492.8
2025-05-20 00:28:01 00:28 05-20-25 0C105000 24.419 0.000 41814 41246 29.6 53.1 0.0 0.544 0.545 492.5
2025-05-20 00:29:00 00:29 05-20-25 0C105000 23.744 0.000 41817 41250 29.7 53.1 0.0 0.540 0.541 492.5
2025-05-20 00:30:01 00:30 05-20-25 0C105000 23.034 0.000 41815 41248 29.6 53.1 0.0 0.536 0.541 492.5
2025-05-20 00:31:00 00:31 05-20-25 0C105000 23.425 0.000 41814 41247 29.6 53.1 0.0 0.542 0.546 492.5
2025-05-20 00:32:01 00:32 05-20-25 0C105000 23.335 0.000 41815 41248 29.6 53.1 0.0 0.542 0.545 492.5
2025-05-20 00:33:00 00:33 05-20-25 0C105000 23.260 0.000 41818 41249 29.6 53.1 0.0 0.543 0.545 492.5
2025-05-20 00:34:01 00:34 05-20-25 0C105000 24.286 0.000 41816 41248 29.6 53.1 0.0 0.542 0.544 492.5
2025-05-20 00:35:01 00:35 05-20-25 0C105000 24.064 0.000 41819 41250 29.6 53.1 0.0 0.540 0.543 492.5
2025-05-20 00:36:00 00:36 05-20-25 0C105000 24.352 0.000 41816 41247 29.6 53.1 0.0 0.537 0.540 492.5
2025-05-20 00:37:01 00:37 05-20-25 0C105000 24.394 0.000 41817 41248 29.6 53.1 0.0 0.540 0.544 492.5
2025-05-20 00:38:01 00:38 05-20-25 0C105000 24.483 0.000 41816 41247 29.6 53.1 0.0 0.538 0.542 492.5
2025-05-20 00:39:01 00:39 05-20-25 0C105000 25.593 0.000 41816 41247 29.6 53.1 0.0 0.539 0.542 492.5
2025-05-20 00:40:01 00:40 05-20-25 0C105000 24.923 0.000 41816 41247 29.6 53.1 0.0 0.541 0.544 492.5
2025-05-20 00:41:00 00:41 05-20-25 0C105000 24.731 0.000 41815 41246 29.6 53.1 0.0 0.537 0.540 492.5
2025-05-20 00:42:01 00:42 05-20-25 0C105000 25.417 0.000 41816 41247 29.6 53.1 0.0 0.541 0.545 492.5
2025-05-20 00:43:00 00:43 05-20-25 0C105000 25.299 0.000 41817 41247 29.6 53.1 0.0 0.536 0.538 492.5
2025-05-20 00:44:01 00:44 05-20-25 0C105000 26.334 0.000 41817 41247 29.6 53.1 0.0 0.539 0.541 492.5
2025-05-20 00:45:01 00:45 05-20-25 0C105000 26.338 0.000 41818 41249 29.6 53.1 0.0 0.540 0.541 492.5
2025-05-20 00:46:00 00:46 05-20-25 0C105000 26.372 0.000 41819 41249 29.6 53.1 0.0 0.543 0.545 492.5
2025-05-20 00:47:01 00:47 05-20-25 0C105000 26.381 0.000 41819 41249 29.6 53.1 0.0 0.537 0.539 492.5
2025-05-20 00:48:00 00:48 05-20-25 0C105000 25.086 0.000 41820 41250 29.6 53.1 0.0 0.537 0.540 492.5
2025-05-20 00:49:01 00:49 05-20-25 0C105000 24.608 0.000 41818 41248 29.6 53.1 0.0 0.543 0.545 492.5
2025-05-20 00:50:01 00:50 05-20-25 0C105000 25.112 0.000 41820 41250 29.6 53.1 0.0 0.541 0.545 492.5
2025-05-20 00:51:01 00:51 05-20-25 0C105000 23.383 0.000 41821 41253 29.6 53.1 0.0 0.539 0.541 492.5
