pcdate pctime time date flags o3 hio3 cellai cellbi bncht lmpt o3lt flowa flowb pres
2025-05-21 00:01:33 00:01 05-21-25 0C105000 32.153 0.000 41776 41220 29.9 53.1 0.0 0.537 0.539 492.8
2025-05-21 00:02:01 00:02 05-21-25 0C105000 33.127 0.000 41774 41217 29.9 53.1 0.0 0.542 0.545 492.8
2025-05-21 00:03:01 00:03 05-21-25 0C105000 32.495 0.000 41777 41220 29.9 53.1 0.0 0.537 0.540 492.8
2025-05-21 00:04:01 00:04 05-21-25 0C105000 33.375 0.000 41780 41223 29.9 53.1 0.0 0.540 0.543 492.8
2025-05-21 00:05:00 00:04 05-21-25 0C105000 33.375 0.000 41780 41223 29.9 53.1 0.0 0.540 0.543 492.8
2025-05-21 00:06:01 00:06 05-21-25 0C105000 32.538 0.000 41777 41220 29.9 53.1 0.0 0.541 0.543 492.8
2025-05-21 00:07:01 00:07 05-21-25 0C105000 33.367 0.000 41778 41221 29.9 53.1 0.0 0.539 0.541 492.8
2025-05-21 00:08:01 00:08 05-21-25 0C105000 33.029 0.000 41778 41222 29.9 53.1 0.0 0.543 0.546 492.8
2025-05-21 00:09:01 00:09 05-21-25 0C105000 31.812 0.000 41778 41220 29.9 53.1 0.0 0.541 0.544 492.8
2025-05-21 00:10:00 00:09 05-21-25 0C105000 31.812 0.000 41778 41220 29.9 53.1 0.0 0.541 0.544 492.8
2025-05-21 00:11:01 00:11 05-21-25 0C105000 33.543 0.000 41777 41219 29.8 53.1 0.0 0.543 0.545 492.8
2025-05-21 00:12:00 00:11 05-21-25 0C105000 33.543 0.000 41777 41219 29.8 53.1 0.0 0.543 0.545 492.8
2025-05-21 00:13:01 00:13 05-21-25 0C105000 32.901 0.000 41782 41224 29.8 53.1 0.0 0.538 0.541 492.8
2025-05-21 00:14:01 00:14 05-21-25 0C105000 34.758 0.000 41782 41224 29.8 53.1 0.0 0.541 0.543 492.8
2025-05-21 00:15:01 00:15 05-21-25 0C105000 33.244 0.000 41784 41226 29.8 53.1 0.0 0.538 0.541 492.8
2025-05-21 00:16:01 00:16 05-21-25 0C105000 35.931 0.000 41783 41225 29.8 53.1 0.0 0.539 0.541 493.1
2025-05-21 00:17:00 00:16 05-21-25 0C105000 35.931 0.000 41783 41225 29.8 53.1 0.0 0.539 0.541 493.1
2025-05-21 00:18:01 00:18 05-21-25 0C105000 35.100 0.000 41790 41230 29.8 53.1 0.0 0.538 0.540 493.1
2025-05-21 00:19:01 00:19 05-21-25 0C105000 32.687 0.000 41787 41229 29.8 53.1 0.0 0.537 0.540 493.1
2025-05-21 00:20:00 00:19 05-21-25 0C105000 32.687 0.000 41787 41229 29.8 53.1 0.0 0.537 0.540 493.1
2025-05-21 00:21:01 00:21 05-21-25 0C105000 34.001 0.000 41787 41229 29.8 53.1 0.0 0.537 0.543 492.8
2025-05-21 00:22:00 00:21 05-21-25 0C105000 34.001 0.000 41787 41229 29.8 53.1 0.0 0.537 0.543 492.8
2025-05-21 00:23:01 00:23 05-21-25 0C105000 32.698 0.000 41788 41230 29.8 53.1 0.0 0.540 0.544 492.8
2025-05-21 00:24:01 00:24 05-21-25 0C105000 33.551 0.000 41791 41230 29.8 53.1 0.0 0.541 0.546 492.8
2025-05-21 00:25:01 00:25 05-21-25 0C105000 36.516 0.000 41790 41229 29.8 53.1 0.0 0.542 0.545 492.8
