pcdate pctime time date flags o3 hio3 cellai cellbi bncht lmpt o3lt flowa flowb pres
2025-05-19 10:01:29 10:01 05-19-25 0C105000 22.615 0.000 41893 41302 28.4 53.1 0.0 0.541 0.544 493.7
2025-05-19 10:02:01 10:02 05-19-25 0C105000 22.571 0.000 41890 41298 28.4 53.1 0.0 0.542 0.547 493.7
2025-05-19 10:03:00 10:03 05-19-25 0C105000 22.020 0.000 41892 41299 28.5 53.1 0.0 0.543 0.546 493.7
2025-05-19 10:04:01 10:04 05-19-25 0C105000 22.729 0.000 41891 41298 28.5 53.1 0.0 0.540 0.543 493.7
2025-05-19 10:05:01 10:05 05-19-25 0C105000 22.281 0.000 41890 41298 28.5 53.1 0.0 0.542 0.545 493.7
2025-05-19 10:06:00 10:06 05-19-25 0C105000 22.313 0.000 41892 41301 28.5 53.1 0.0 0.543 0.546 493.7
2025-05-19 10:07:01 10:07 05-19-25 0C105000 22.813 0.000 41890 41298 28.5 53.1 0.0 0.544 0.548 493.7
2025-05-19 10:08:01 10:08 05-19-25 0C105000 22.464 0.000 41889 41297 28.5 53.1 0.0 0.543 0.546 493.7
2025-05-19 10:09:01 10:09 05-19-25 0C105000 23.471 0.000 41889 41297 28.5 53.1 0.0 0.543 0.548 493.7
2025-05-19 10:10:01 10:10 05-19-25 0C105000 23.481 0.000 41888 41297 28.6 53.1 0.0 0.538 0.541 493.7
2025-05-19 10:11:01 10:11 05-19-25 0C105000 22.740 0.000 41888 41296 28.6 53.1 0.0 0.537 0.541 493.7
2025-05-19 10:12:01 10:12 05-19-25 0C105000 22.974 0.000 41889 41297 28.6 53.1 0.0 0.542 0.546 493.7
2025-05-19 10:13:00 10:13 05-19-25 0C105000 22.510 0.000 41886 41292 28.6 53.1 0.0 0.543 0.546 493.7
2025-05-19 10:14:01 10:14 05-19-25 0C105000 22.796 0.000 41883 41290 28.7 53.1 0.0 0.537 0.541 493.7
2025-05-19 10:15:01 10:15 05-19-25 0C105000 24.111 0.000 41884 41292 28.7 53.1 0.0 0.539 0.542 493.7
2025-05-19 10:16:01 10:16 05-19-25 0C105000 22.633 0.000 41883 41291 28.7 53.1 0.0 0.544 0.545 493.7
2025-05-19 10:17:01 10:17 05-19-25 0C105000 22.455 0.000 41884 41294 28.7 53.1 0.0 0.541 0.545 493.7
2025-05-19 10:18:00 10:18 05-19-25 0C105000 22.283 0.000 41881 41291 28.8 53.1 0.0 0.539 0.541 493.4
2025-05-19 10:19:01 10:19 05-19-25 0C105000 21.689 0.000 41885 41295 28.7 53.1 0.0 0.540 0.545 493.7
2025-05-19 10:20:01 10:20 05-19-25 0C105000 22.381 0.000 41887 41298 28.7 53.1 0.0 0.537 0.541 493.7
2025-05-19 10:21:01 10:21 05-19-25 0C105000 22.334 0.000 41890 41302 28.7 53.1 0.0 0.539 0.541 493.7
2025-05-19 10:22:01 10:22 05-19-25 0C105000 23.659 0.000 41891 41303 28.7 53.1 0.0 0.536 0.540 493.7
2025-05-19 10:23:00 10:23 05-19-25 0C105000 23.968 0.000 41893 41306 28.7 53.1 0.0 0.541 0.544 493.7
2025-05-19 10:24:01 10:24 05-19-25 0C105000 23.255 0.000 41887 41298 28.6 53.0 0.0 0.537 0.541 493.4
2025-05-19 10:25:01 10:25 05-19-25 0C105000 22.940 0.000 41888 41299 28.6 53.1 0.0 0.538 0.541 493.7
2025-05-19 10:26:01 10:26 05-19-25 0C105000 22.704 0.000 41891 41303 28.6 53.0 0.0 0.544 0.547 493.4
2025-05-19 10:27:01 10:27 05-19-25 0C105000 22.152 0.000 41887 41298 28.5 53.1 0.0 0.537 0.540 493.4
2025-05-19 10:28:00 10:28 05-19-25 0C105000 22.564 0.000 41887 41297 28.5 53.1 0.0 0.540 0.545 493.4
2025-05-19 10:29:01 10:29 05-19-25 0C105000 22.435 0.000 41887 41297 28.5 53.1 0.0 0.537 0.541 493.4
2025-05-19 10:30:01 10:30 05-19-25 0C105000 22.809 0.000 41885 41294 28.4 53.1 0.0 0.539 0.542 493.4
2025-05-19 10:31:01 10:31 05-19-25 0C105000 23.175 0.000 41884 41293 28.4 53.1 0.0 0.539 0.543 493.4
2025-05-19 10:32:01 10:32 05-19-25 0C105000 22.984 0.000 41886 41295 28.4 53.1 0.0 0.540 0.544 493.4
2025-05-19 10:33:01 10:33 05-19-25 0C105000 22.719 0.000 41887 41295 28.4 53.1 0.0 0.539 0.543 493.4
2025-05-19 10:34:01 10:34 05-19-25 0C105000 22.928 0.000 41883 41291 28.4 53.1 0.0 0.541 0.545 493.4
2025-05-19 10:35:00 10:35 05-19-25 0C105000 22.240 0.000 41887 41296 28.4 53.1 0.0 0.541 0.542 493.4
2025-05-19 10:36:01 10:36 05-19-25 0C105000 22.820 0.000 41887 41296 28.4 53.1 0.0 0.542 0.545 493.4
2025-05-19 10:37:01 10:37 05-19-25 0C105000 22.841 0.000 41886 41295 28.4 53.1 0.0 0.540 0.543 493.4
2025-05-19 10:38:00 10:38 05-19-25 0C105000 23.031 0.000 41887 41296 28.4 53.1 0.0 0.540 0.543 493.4
2025-05-19 10:39:01 10:39 05-19-25 0C105000 22.919 0.000 41889 41298 28.4 53.1 0.0 0.544 0.545 493.4
2025-05-19 10:40:00 10:40 05-19-25 0C105000 22.854 0.000 41891 41301 28.4 53.1 0.0 0.539 0.543 493.4
2025-05-19 10:41:01 10:41 05-19-25 0C105000 23.178 0.000 41887 41296 28.4 53.1 0.0 0.539 0.543 493.4
2025-05-19 10:42:01 10:42 05-19-25 0C105000 23.309 0.000 41891 41301 28.4 53.1 0.0 0.540 0.544 493.4
2025-05-19 10:43:01 10:43 05-19-25 0C105000 22.431 0.000 41890 41299 28.4 53.1 0.0 0.540 0.542 493.4
