pcdate pctime time date flags o3 hio3 cellai cellbi bncht lmpt o3lt flowa flowb pres
2025-05-18 18:01:29 18:01 05-18-25 0C105000 27.614 0.000 41914 41317 29.2 53.1 0.0 0.538 0.542 493.7
2025-05-18 18:02:01 18:01 05-18-25 0C105000 27.614 0.000 41914 41317 29.2 53.1 0.0 0.538 0.542 493.7
2025-05-18 18:03:00 18:02 05-18-25 0C105000 27.650 0.000 41913 41316 29.2 53.1 0.0 0.540 0.544 493.7
2025-05-18 18:04:01 18:03 05-18-25 0C105000 28.497 0.000 41910 41313 29.2 53.1 0.0 0.542 0.546 493.7
2025-05-18 18:05:01 18:04 05-18-25 0C105000 29.550 0.000 41909 41313 29.2 53.1 0.0 0.543 0.546 494.0
2025-05-18 18:06:00 18:05 05-18-25 0C105000 29.726 0.000 41905 41310 29.3 53.1 0.0 0.538 0.542 493.7
2025-05-18 18:07:01 18:06 05-18-25 0C105000 29.632 0.000 41909 41313 29.3 53.1 0.0 0.541 0.545 493.7
2025-05-18 18:08:00 18:07 05-18-25 0C105000 29.803 0.000 41907 41312 29.3 53.1 0.0 0.543 0.545 493.7
2025-05-18 18:09:01 18:08 05-18-25 0C105000 28.791 0.000 41904 41309 29.3 53.1 0.0 0.544 0.547 493.7
2025-05-18 18:10:01 18:09 05-18-25 0C105000 28.526 0.000 41900 41306 29.3 53.1 0.0 0.540 0.545 493.7
2025-05-18 18:11:01 18:10 05-18-25 0C105000 29.137 0.000 41897 41302 29.4 53.1 0.0 0.542 0.546 493.7
2025-05-18 18:12:01 18:11 05-18-25 0C105000 29.757 0.000 41900 41306 29.4 53.1 0.0 0.541 0.544 493.7
2025-05-18 18:13:00 18:12 05-18-25 0C105000 29.713 0.000 41900 41306 29.4 53.1 0.0 0.544 0.546 493.7
2025-05-18 18:14:01 18:13 05-18-25 0C105000 29.254 0.000 41897 41304 29.4 53.1 0.0 0.543 0.546 493.7
2025-05-18 18:15:01 18:14 05-18-25 0C105000 28.774 0.000 41900 41307 29.4 53.1 0.0 0.543 0.546 493.7
2025-05-18 18:16:00 18:15 05-18-25 0C105000 27.433 0.000 41898 41307 29.5 53.1 0.0 0.537 0.541 493.7
2025-05-18 18:17:01 18:16 05-18-25 0C105000 27.579 0.000 41895 41303 29.5 53.2 0.0 0.542 0.545 494.0
2025-05-18 18:18:00 18:17 05-18-25 0C105000 28.657 0.000 41894 41302 29.5 53.1 0.0 0.542 0.544 494.0
2025-05-18 18:19:01 18:18 05-18-25 0C105000 29.671 0.000 41892 41301 29.5 53.1 0.0 0.537 0.541 493.7
2025-05-18 18:20:01 18:19 05-18-25 0C105000 28.853 0.000 41893 41303 29.5 53.1 0.0 0.539 0.541 494.0
2025-05-18 18:21:01 18:20 05-18-25 0C105000 27.332 0.000 41892 41302 29.5 53.1 0.0 0.542 0.546 493.7
2025-05-18 18:22:01 18:21 05-18-25 0C105000 26.839 0.000 41891 41302 29.6 53.1 0.0 0.538 0.542 493.7
2025-05-18 18:23:00 18:22 05-18-25 0C105000 26.355 0.000 41891 41302 29.6 53.1 0.0 0.543 0.545 493.7
2025-05-18 18:24:01 18:23 05-18-25 0C105000 26.013 0.000 41889 41298 29.6 53.1 0.0 0.538 0.543 494.0
2025-05-18 18:25:00 18:24 05-18-25 0C105000 26.729 0.000 41887 41297 29.6 53.1 0.0 0.540 0.545 493.7
