pcdate pctime time date flags o3 hio3 cellai cellbi bncht lmpt o3lt flowa flowb pres
2025-05-18 05:01:30 05:01 05-18-25 0C105000 37.370 0.000 42043 41431 28.0 53.0 0.0 0.543 0.546 493.4
2025-05-18 05:02:01 05:02 05-18-25 0C105000 36.992 0.000 42046 41434 28.0 53.1 0.0 0.544 0.547 493.4
2025-05-18 05:03:00 05:03 05-18-25 0C105000 36.801 0.000 42044 41432 28.0 53.0 0.0 0.538 0.541 493.4
2025-05-18 05:04:01 05:04 05-18-25 0C105000 34.936 0.000 42044 41432 28.0 53.1 0.0 0.542 0.545 493.1
2025-05-18 05:05:01 05:05 05-18-25 0C105000 36.488 0.000 42044 41432 28.0 53.0 0.0 0.543 0.545 493.4
2025-05-18 05:06:01 05:06 05-18-25 0C105000 38.412 0.000 42045 41433 28.0 53.1 0.0 0.544 0.546 493.4
2025-05-18 05:07:01 05:07 05-18-25 0C105000 36.856 0.000 42047 41436 28.0 53.1 0.0 0.545 0.547 493.4
2025-05-18 05:08:00 05:08 05-18-25 0C105000 35.199 0.000 42051 41439 28.0 53.1 0.0 0.538 0.542 493.4
2025-05-18 05:09:01 05:09 05-18-25 0C105000 36.754 0.000 42048 41436 28.0 53.1 0.0 0.542 0.545 493.4
2025-05-18 05:10:01 05:10 05-18-25 0C105000 37.920 0.000 42050 41438 28.0 53.1 0.0 0.542 0.545 493.4
2025-05-18 05:11:01 05:11 05-18-25 0C105000 38.532 0.000 42048 41437 28.0 53.0 0.0 0.539 0.541 493.4
2025-05-18 05:12:01 05:12 05-18-25 0C105000 37.723 0.000 42048 41436 28.0 53.1 0.0 0.541 0.544 493.4
2025-05-18 05:13:01 05:13 05-18-25 0C105000 37.707 0.000 42048 41436 28.0 53.0 0.0 0.543 0.546 493.4
2025-05-18 05:14:01 05:14 05-18-25 0C105000 38.392 0.000 42054 41445 28.0 53.1 0.0 0.543 0.546 493.4
2025-05-18 05:15:00 05:15 05-18-25 0C105000 37.942 0.000 42057 41446 27.9 53.0 0.0 0.540 0.544 493.7
2025-05-18 05:16:01 05:16 05-18-25 0C105000 38.626 0.000 42058 41447 27.9 53.0 0.0 0.538 0.542 493.7
2025-05-18 05:17:01 05:17 05-18-25 0C105000 39.588 0.000 42059 41447 27.8 53.0 0.0 0.543 0.545 493.4
2025-05-18 05:18:01 05:18 05-18-25 0C105000 40.944 0.000 42061 41449 27.8 53.1 0.0 0.539 0.541 493.4
2025-05-18 05:19:01 05:19 05-18-25 0C105000 39.105 0.000 42060 41450 27.7 53.1 0.0 0.539 0.542 493.7
2025-05-18 05:20:00 05:20 05-18-25 0C105000 34.969 0.000 42060 41450 27.7 53.0 0.0 0.538 0.541 493.7
2025-05-18 05:21:01 05:21 05-18-25 0C105000 36.069 0.000 42058 41448 27.7 53.0 0.0 0.546 0.548 493.4
2025-05-18 05:22:00 05:22 05-18-25 0C105000 37.267 0.000 42059 41447 27.6 53.1 0.0 0.540 0.545 493.7
2025-05-18 05:23:01 05:23 05-18-25 0C105000 38.026 0.000 42058 41447 27.6 53.1 0.0 0.542 0.545 493.7
2025-05-18 05:24:01 05:24 05-18-25 0C105000 36.444 0.000 42057 41445 27.6 53.1 0.0 0.538 0.541 493.7
2025-05-18 05:25:00 05:25 05-18-25 0C105000 36.817 0.000 42061 41451 27.6 53.0 0.0 0.540 0.543 493.4
2025-05-18 05:26:01 05:26 05-18-25 0C105000 35.854 0.000 42058 41448 27.6 53.1 0.0 0.539 0.543 493.4
2025-05-18 05:27:00 05:27 05-18-25 0C105000 36.906 0.000 42058 41447 27.6 53.0 0.0 0.537 0.542 493.7
2025-05-18 05:28:01 05:28 05-18-25 0C105000 38.582 0.000 42056 41444 27.7 53.1 0.0 0.541 0.542 493.4
2025-05-18 05:29:01 05:29 05-18-25 0C105000 36.866 0.000 42058 41449 27.6 53.0 0.0 0.545 0.547 493.7
2025-05-18 05:30:00 05:30 05-18-25 0C105000 35.205 0.000 42061 41451 27.6 53.0 0.0 0.538 0.543 493.7
2025-05-18 05:31:01 05:31 05-18-25 0C105000 37.529 0.000 42064 41455 27.6 53.0 0.0 0.541 0.544 493.7
2025-05-18 05:32:00 05:32 05-18-25 0C105000 39.275 0.000 42072 41463 27.6 53.0 0.0 0.543 0.546 493.4
2025-05-18 05:33:01 05:33 05-18-25 0C105000 38.421 0.000 42069 41459 27.5 53.1 0.0 0.540 0.545 493.7
2025-05-18 05:34:00 05:34 05-18-25 0C105000 39.615 0.000 42069 41460 27.5 53.0 0.0 0.540 0.545 493.7
2025-05-18 05:35:01 05:35 05-18-25 0C105000 39.658 0.000 42070 41461 27.5 53.1 0.0 0.541 0.545 493.7
2025-05-18 05:36:01 05:36 05-18-25 0C105000 38.238 0.000 42072 41462 27.4 53.1 0.0 0.544 0.549 493.7
2025-05-18 05:37:00 05:37 05-18-25 0C105000 37.830 0.000 42070 41461 27.4 53.1 0.0 0.542 0.545 493.7
2025-05-18 05:38:01 05:38 05-18-25 0C105000 36.543 0.000 42068 41459 27.4 53.1 0.0 0.539 0.543 493.7
2025-05-18 05:39:00 05:39 05-18-25 0C105000 36.545 0.000 42067 41460 27.4 53.1 0.0 0.540 0.542 493.7
2025-05-18 05:40:01 05:40 05-18-25 0C105000 35.605 0.000 42066 41457 27.4 53.1 0.0 0.546 0.548 493.7
2025-05-18 05:41:00 05:41 05-18-25 0C105000 37.507 0.000 42071 41460 27.4 53.1 0.0 0.544 0.547 493.7
2025-05-18 05:42:01 05:42 05-18-25 0C105000 37.524 0.000 42071 41462 27.4 53.1 0.0 0.542 0.545 493.7
2025-05-18 05:43:01 05:43 05-18-25 0C105000 35.176 0.000 42069 41459 27.4 53.1 0.0 0.545 0.548 493.7
2025-05-18 05:44:00 05:44 05-18-25 0C105000 37.453 0.000 42069 41460 27.4 53.1 0.0 0.545 0.547 493.7
2025-05-18 05:45:01 05:45 05-18-25 0C105000 37.230 0.000 42068 41459 27.4 53.1 0.0 0.543 0.548 493.7
2025-05-18 05:46:00 05:46 05-18-25 0C105000 37.790 0.000 42069 41459 27.4 53.1 0.0 0.541 0.543 493.7
2025-05-18 05:47:01 05:47 05-18-25 0C105000 40.257 0.000 42073 41464 27.4 53.0 0.0 0.538 0.542 493.7
2025-05-18 05:48:01 05:48 05-18-25 0C105000 39.289 0.000 42073 41464 27.3 53.0 0.0 0.545 0.548 493.7
2025-05-18 05:49:00 05:49 05-18-25 0C105000 39.475 0.000 42077 41470 27.3 53.0 0.0 0.546 0.549 493.7
2025-05-18 05:50:01 05:50 05-18-25 0C105000 36.906 0.000 42078 41470 27.3 53.0 0.0 0.540 0.544 494.0
2025-05-18 05:51:00 05:51 05-18-25 0C105000 38.468 0.000 42080 41473 27.3 53.0 0.0 0.539 0.541 493.7
2025-05-18 05:52:01 05:52 05-18-25 0C105000 37.775 0.000 42080 41474 27.2 53.1 0.0 0.541 0.544 493.7
2025-05-18 05:53:01 05:53 05-18-25 0C105000 36.079 0.000 42080 41474 27.2 53.1 0.0 0.543 0.547 494.0
