pcdate pctime time date flags o3 hio3 cellai cellbi bncht lmpt o3lt flowa flowb pres
2025-05-19 07:01:28 07:01 05-19-25 0C105000 22.520 0.000 41930 41336 27.9 53.1 0.0 0.539 0.541 494.0
2025-05-19 07:02:01 07:02 05-19-25 0C105000 21.976 0.000 41929 41335 28.0 53.1 0.0 0.541 0.545 494.0
2025-05-19 07:03:00 07:03 05-19-25 0C105000 21.377 0.000 41929 41333 28.0 53.1 0.0 0.542 0.545 494.0
2025-05-19 07:04:01 07:04 05-19-25 0C105000 21.047 0.000 41929 41334 28.0 53.1 0.0 0.540 0.544 494.0
2025-05-19 07:05:01 07:05 05-19-25 0C105000 23.164 0.000 41930 41332 28.0 53.1 0.0 0.539 0.542 494.0
2025-05-19 07:06:00 07:06 05-19-25 0C105000 24.303 0.000 41927 41331 28.0 53.1 0.0 0.540 0.544 494.0
2025-05-19 07:07:01 07:07 05-19-25 0C105000 21.420 0.000 41928 41332 28.1 53.1 0.0 0.540 0.542 494.0
2025-05-19 07:08:00 07:08 05-19-25 0C105000 22.550 0.000 41929 41336 28.1 53.1 0.0 0.543 0.545 494.0
2025-05-19 07:09:01 07:09 05-19-25 0C105000 23.828 0.000 41929 41333 28.1 53.1 0.0 0.538 0.542 494.0
2025-05-19 07:10:01 07:10 05-19-25 0C105000 24.385 0.000 41926 41331 28.1 53.1 0.0 0.543 0.545 494.0
2025-05-19 07:11:01 07:11 05-19-25 0C105000 23.318 0.000 41928 41334 28.0 53.1 0.0 0.540 0.543 494.0
2025-05-19 07:12:01 07:12 05-19-25 0C105000 22.947 0.000 41932 41339 28.0 53.1 0.0 0.540 0.544 494.0
2025-05-19 07:13:00 07:13 05-19-25 0C105000 22.432 0.000 41929 41334 28.0 53.0 0.0 0.537 0.541 494.0
2025-05-19 07:14:01 07:14 05-19-25 0C105000 25.500 0.000 41928 41334 28.0 53.1 0.0 0.537 0.542 494.0
2025-05-19 07:15:01 07:15 05-19-25 0C105000 22.843 0.000 41929 41334 28.0 53.1 0.0 0.539 0.544 494.0
2025-05-19 07:16:01 07:16 05-19-25 0C105000 24.824 0.000 41927 41333 28.0 53.1 0.0 0.545 0.547 494.0
2025-05-19 07:17:01 07:17 05-19-25 0C105000 22.101 0.000 41929 41334 28.0 53.1 0.0 0.544 0.548 494.0
2025-05-19 07:18:00 07:18 05-19-25 0C105000 22.444 0.000 41928 41333 28.0 53.0 0.0 0.542 0.547 494.0
2025-05-19 07:19:01 07:19 05-19-25 0C105000 21.937 0.000 41927 41333 28.0 53.0 0.0 0.538 0.541 494.0
2025-05-19 07:20:01 07:20 05-19-25 0C105000 23.812 0.000 41925 41331 28.0 53.1 0.0 0.544 0.548 494.0
2025-05-19 07:21:01 07:21 05-19-25 0C105000 22.003 0.000 41927 41331 28.0 53.1 0.0 0.540 0.542 494.0
2025-05-19 07:22:01 07:22 05-19-25 0C105000 24.557 0.000 41927 41330 28.0 53.1 0.0 0.540 0.545 494.0
2025-05-19 07:23:01 07:23 05-19-25 0C105000 27.022 0.000 41926 41331 28.0 53.1 0.0 0.539 0.543 494.0
2025-05-19 07:24:01 07:24 05-19-25 0C105000 22.671 0.000 41926 41329 28.0 53.1 0.0 0.539 0.541 494.3
2025-05-19 07:25:00 07:25 05-19-25 0C105000 21.371 0.000 41926 41329 28.0 53.1 0.0 0.545 0.548 494.0
2025-05-19 07:26:01 07:26 05-19-25 0C105000 25.148 0.000 41927 41330 28.0 53.1 0.0 0.541 0.543 494.0
2025-05-19 07:27:01 07:27 05-19-25 0C105000 23.442 0.000 41925 41329 28.1 53.1 0.0 0.539 0.543 494.3
2025-05-19 07:28:01 07:28 05-19-25 0C105000 23.250 0.000 41920 41324 28.1 53.1 0.0 0.538 0.542 494.0
2025-05-19 07:29:01 07:29 05-19-25 0C105000 25.752 0.000 41923 41327 28.1 53.1 0.0 0.539 0.542 494.3
2025-05-19 07:30:00 07:30 05-19-25 0C105000 25.816 0.000 41925 41329 28.1 53.1 0.0 0.543 0.546 494.0
2025-05-19 07:31:01 07:31 05-19-25 0C105000 26.209 0.000 41928 41333 28.1 53.0 0.0 0.539 0.543 494.3
2025-05-19 07:32:00 07:32 05-19-25 0C105000 25.923 0.000 41929 41335 28.1 53.0 0.0 0.542 0.546 494.0
2025-05-19 07:33:01 07:33 05-19-25 0C105000 25.551 0.000 41929 41334 28.1 53.1 0.0 0.544 0.548 494.0
2025-05-19 07:34:01 07:34 05-19-25 0C105000 26.636 0.000 41931 41336 28.0 53.1 0.0 0.538 0.540 494.0
2025-05-19 07:35:00 07:35 05-19-25 0C105000 25.423 0.000 41928 41333 28.0 53.1 0.0 0.544 0.547 494.0
2025-05-19 07:36:01 07:36 05-19-25 0C105000 26.549 0.000 41927 41333 28.0 53.1 0.0 0.541 0.545 494.0
2025-05-19 07:37:01 07:37 05-19-25 0C105000 26.543 0.000 41931 41336 28.0 53.1 0.0 0.540 0.543 494.3
2025-05-19 07:38:01 07:38 05-19-25 0C105000 25.882 0.000 41930 41336 28.0 53.1 0.0 0.541 0.545 494.0
2025-05-19 07:39:01 07:39 05-19-25 0C105000 24.285 0.000 41924 41331 28.0 53.1 0.0 0.541 0.545 494.0
2025-05-19 07:40:00 07:40 05-19-25 0C105000 24.673 0.000 41927 41332 28.0 53.1 0.0 0.541 0.544 494.0
2025-05-19 07:41:01 07:41 05-19-25 0C105000 25.162 0.000 41925 41331 28.0 53.1 0.0 0.543 0.545 494.0
2025-05-19 07:42:00 07:42 05-19-25 0C105000 23.823 0.000 41924 41328 27.9 53.1 0.0 0.543 0.547 494.0
2025-05-19 07:43:01 07:43 05-19-25 0C105000 25.259 0.000 41922 41328 28.0 53.1 0.0 0.542 0.545 494.0
2025-05-19 07:44:00 07:44 05-19-25 0C105000 24.611 0.000 41921 41326 28.0 53.1 0.0 0.545 0.547 494.0
2025-05-19 07:45:01 07:45 05-19-25 0C105000 23.918 0.000 41919 41324 28.0 53.1 0.0 0.544 0.545 494.0
2025-05-19 07:46:01 07:46 05-19-25 0C105000 25.419 0.000 41922 41327 28.0 53.1 0.0 0.543 0.546 494.0
2025-05-19 07:47:00 07:47 05-19-25 0C105000 25.417 0.000 41920 41324 28.0 53.1 0.0 0.545 0.548 494.0
2025-05-19 07:48:01 07:48 05-19-25 0C105000 24.742 0.000 41921 41325 28.0 53.0 0.0 0.540 0.541 494.0
2025-05-19 07:49:01 07:49 05-19-25 0C105000 25.351 0.000 41921 41325 28.0 53.0 0.0 0.543 0.547 494.0
