pcdate pctime time date flags o3 hio3 cellai cellbi bncht lmpt o3lt flowa flowb pres
2025-05-18 08:01:32 08:01 05-18-25 0C105000 34.977 0.000 42076 41467 27.2 53.0 0.0 0.537 0.541 494.0
2025-05-18 08:02:01 08:02 05-18-25 0C105000 34.895 0.000 42078 41469 27.1 53.1 0.0 0.539 0.543 494.0
2025-05-18 08:03:00 08:03 05-18-25 0C105000 34.782 0.000 42076 41467 27.1 53.0 0.0 0.543 0.545 494.0
2025-05-18 08:04:01 08:04 05-18-25 0C105000 34.377 0.000 42077 41469 27.1 53.1 0.0 0.544 0.548 494.0
2025-05-18 08:05:01 08:05 05-18-25 0C105000 34.698 0.000 42076 41468 27.1 53.1 0.0 0.541 0.546 494.0
2025-05-18 08:06:00 08:06 05-18-25 0C105000 32.496 0.000 42078 41469 27.1 53.1 0.0 0.541 0.544 494.0
2025-05-18 08:07:01 08:07 05-18-25 0C105000 33.682 0.000 42073 41464 27.1 53.1 0.0 0.543 0.547 494.0
2025-05-18 08:08:01 08:08 05-18-25 0C105000 33.077 0.000 42071 41462 27.1 53.0 0.0 0.541 0.545 494.0
2025-05-18 08:09:01 08:09 05-18-25 0C105000 33.188 0.000 42071 41462 27.1 53.1 0.0 0.544 0.546 494.0
2025-05-18 08:10:01 08:10 05-18-25 0C105000 32.605 0.000 42069 41459 27.1 53.0 0.0 0.546 0.549 494.0
2025-05-18 08:11:00 08:11 05-18-25 0C105000 32.487 0.000 42070 41461 27.1 53.1 0.0 0.545 0.548 494.0
2025-05-18 08:12:01 08:12 05-18-25 0C105000 33.365 0.000 42068 41459 27.1 53.1 0.0 0.539 0.543 494.0
2025-05-18 08:13:00 08:13 05-18-25 0C105000 32.364 0.000 42068 41458 27.1 53.0 0.0 0.544 0.548 494.0
2025-05-18 08:14:01 08:14 05-18-25 0C105000 33.980 0.000 42067 41457 27.2 53.1 0.0 0.543 0.546 494.0
2025-05-18 08:15:01 08:15 05-18-25 0C105000 33.797 0.000 42068 41457 27.2 53.1 0.0 0.541 0.545 494.0
2025-05-18 08:16:00 08:16 05-18-25 0C105000 33.095 0.000 42065 41455 27.2 53.0 0.0 0.543 0.546 494.0
2025-05-18 08:17:01 08:17 05-18-25 0C105000 33.093 0.000 42068 41457 27.3 53.0 0.0 0.541 0.546 494.0
2025-05-18 08:18:00 08:18 05-18-25 0C105000 33.389 0.000 42067 41456 27.3 53.1 0.0 0.545 0.548 494.0
2025-05-18 08:19:01 08:19 05-18-25 0C105000 32.938 0.000 42066 41455 27.3 53.1 0.0 0.540 0.544 494.0
2025-05-18 08:20:01 08:20 05-18-25 0C105000 32.791 0.000 42065 41454 27.3 53.1 0.0 0.540 0.544 494.0
2025-05-18 08:21:01 08:21 05-18-25 0C105000 32.779 0.000 42068 41458 27.4 53.1 0.0 0.539 0.543 494.0
2025-05-18 08:22:01 08:22 05-18-25 0C105000 32.692 0.000 42067 41455 27.4 53.1 0.0 0.539 0.544 494.0
2025-05-18 08:23:00 08:23 05-18-25 0C105000 33.079 0.000 42062 41450 27.4 53.1 0.0 0.543 0.545 494.0
2025-05-18 08:24:01 08:24 05-18-25 0C105000 33.472 0.000 42063 41451 27.5 53.1 0.0 0.544 0.548 494.0
2025-05-18 08:25:01 08:25 05-18-25 0C105000 33.620 0.000 42061 41449 27.5 53.0 0.0 0.539 0.543 494.0
2025-05-18 08:26:00 08:26 05-18-25 0C105000 33.767 0.000 42063 41453 27.5 53.1 0.0 0.542 0.545 494.0
2025-05-18 08:27:01 08:27 05-18-25 0C105000 34.858 0.000 42064 41453 27.5 53.1 0.0 0.543 0.546 494.0
2025-05-18 08:28:00 08:28 05-18-25 0C105000 35.304 0.000 42066 41455 27.5 53.1 0.0 0.541 0.546 494.0
2025-05-18 08:29:01 08:29 05-18-25 0C105000 35.561 0.000 42063 41452 27.5 53.1 0.0 0.541 0.544 494.0
