pcdate pctime time date flags o3 hio3 cellai cellbi bncht lmpt o3lt flowa flowb pres
2025-05-18 20:01:37 20:01 05-18-25 0C105000 28.573 0.000 41902 41308 29.1 53.1 0.0 0.539 0.542 493.7
2025-05-18 20:02:01 20:01 05-18-25 0C105000 28.573 0.000 41902 41308 29.1 53.1 0.0 0.539 0.542 493.7
2025-05-18 20:03:01 20:02 05-18-25 0C105000 27.456 0.000 41905 41312 29.2 53.1 0.0 0.538 0.541 493.7
2025-05-18 20:04:01 20:03 05-18-25 0C105000 26.257 0.000 41904 41308 29.2 53.1 0.0 0.544 0.547 494.0
2025-05-18 20:05:00 20:04 05-18-25 0C105000 28.903 0.000 41903 41308 29.2 53.1 0.0 0.537 0.540 493.7
2025-05-18 20:06:01 20:05 05-18-25 0C105000 30.550 0.000 41902 41309 29.2 53.1 0.0 0.543 0.545 493.7
2025-05-18 20:07:01 20:06 05-18-25 0C105000 29.449 0.000 41903 41310 29.2 53.1 0.0 0.541 0.545 494.0
2025-05-18 20:08:01 20:07 05-18-25 0C105000 29.799 0.000 41902 41309 29.2 53.1 0.0 0.539 0.541 493.7
2025-05-18 20:09:01 20:08 05-18-25 0C105000 29.052 0.000 41901 41307 29.2 53.1 0.0 0.543 0.546 494.0
2025-05-18 20:10:00 20:09 05-18-25 0C105000 29.267 0.000 41900 41307 29.2 53.1 0.0 0.541 0.544 494.0
2025-05-18 20:11:01 20:10 05-18-25 0C105000 30.146 0.000 41901 41307 29.2 53.1 0.0 0.541 0.542 493.7
2025-05-18 20:12:00 20:11 05-18-25 0C105000 29.481 0.000 41901 41307 29.2 53.1 0.0 0.539 0.544 494.0
2025-05-18 20:13:01 20:12 05-18-25 0C105000 29.373 0.000 41899 41306 29.2 53.1 0.0 0.544 0.546 494.0
2025-05-18 20:14:01 20:13 05-18-25 0C105000 29.455 0.000 41900 41307 29.3 53.1 0.0 0.539 0.543 494.0
2025-05-18 20:15:01 20:14 05-18-25 0C105000 28.277 0.000 41901 41308 29.3 53.1 0.0 0.541 0.544 493.7
2025-05-18 20:16:01 20:15 05-18-25 0C105000 28.229 0.000 41902 41309 29.3 53.1 0.0 0.542 0.545 494.0
