pcdate pctime time date flags o3 hio3 cellai cellbi bncht lmpt o3lt flowa flowb pres
2025-05-15 01:01:47 01:01 05-15-25 0C105000 42.125 0.000 41747 41118 34.4 53.2 0.0 0.541 0.542 493.1
2025-05-15 01:02:01 01:02 05-15-25 0C105000 42.393 0.000 41747 41118 34.4 53.2 0.0 0.537 0.539 493.1
2025-05-15 01:03:01 01:03 05-15-25 0C105000 42.645 0.000 41747 41119 34.3 53.2 0.0 0.540 0.541 493.1
2025-05-15 01:04:01 01:04 05-15-25 0C105000 42.004 0.000 41748 41119 34.3 53.2 0.0 0.541 0.542 493.1
2025-05-15 01:05:01 01:05 05-15-25 0C105000 41.994 0.000 41749 41121 34.2 53.2 0.0 0.541 0.542 493.1
2025-05-15 01:06:00 01:05 05-15-25 0C105000 41.994 0.000 41749 41121 34.2 53.2 0.0 0.541 0.542 493.1
2025-05-15 01:07:01 01:07 05-15-25 0C105000 41.867 0.000 41751 41124 34.2 53.2 0.0 0.541 0.541 493.1
2025-05-15 01:08:01 01:08 05-15-25 0C105000 41.194 0.000 41754 41127 34.1 53.2 0.0 0.536 0.536 492.8
2025-05-15 01:09:00 01:09 05-15-25 0C105000 40.368 0.000 41754 41125 34.1 53.2 0.0 0.540 0.542 493.1
2025-05-15 01:10:01 01:10 05-15-25 0C105000 39.703 0.000 41752 41120 34.2 53.3 0.0 0.534 0.536 493.1
2025-05-15 01:11:00 01:11 05-15-25 0C105000 39.138 0.000 41749 41117 34.2 53.2 0.0 0.541 0.542 493.1
2025-05-15 01:12:01 01:12 05-15-25 0C105000 39.878 0.000 41746 41114 34.3 53.3 0.0 0.540 0.542 493.1
2025-05-15 01:13:01 01:13 05-15-25 0C105000 39.712 0.000 41746 41113 34.3 53.3 0.0 0.536 0.540 493.1
2025-05-15 01:14:01 01:14 05-15-25 0C105000 41.226 0.000 41750 41118 34.3 53.2 0.0 0.542 0.543 493.1
2025-05-15 01:15:01 01:15 05-15-25 0C105000 41.781 0.000 41754 41121 34.3 53.2 0.0 0.539 0.542 493.1
2025-05-15 01:16:00 01:16 05-15-25 0C105000 42.452 0.000 41757 41127 34.3 53.3 0.0 0.540 0.542 493.1
2025-05-15 01:17:01 01:17 05-15-25 0C105000 42.576 0.000 41758 41129 34.3 53.2 0.0 0.541 0.543 493.1
2025-05-15 01:18:01 01:18 05-15-25 0C105000 42.306 0.000 41758 41127 34.3 53.2 0.0 0.538 0.540 493.1
2025-05-15 01:19:01 01:19 05-15-25 0C105000 42.018 0.000 41761 41132 34.3 53.2 0.0 0.535 0.537 493.1
2025-05-15 01:20:01 01:20 05-15-25 0C105000 41.279 0.000 41762 41132 34.3 53.2 0.0 0.536 0.537 493.1
2025-05-15 01:21:01 01:21 05-15-25 0C105000 41.739 0.000 41763 41135 34.3 53.2 0.0 0.541 0.543 493.1
2025-05-15 01:22:01 01:22 05-15-25 0C105000 41.803 0.000 41763 41134 34.3 53.2 0.0 0.537 0.539 493.1
2025-05-15 01:23:00 01:22 05-15-25 0C105000 41.803 0.000 41763 41134 34.3 53.2 0.0 0.537 0.539 493.1
2025-05-15 01:24:01 01:24 05-15-25 0C105000 41.851 0.000 41762 41134 34.2 53.2 0.0 0.539 0.541 493.1
2025-05-15 01:25:01 01:25 05-15-25 0C105000 41.024 0.000 41764 41135 34.2 53.2 0.0 0.538 0.540 493.1
2025-05-15 01:26:01 01:26 05-15-25 0C105000 41.572 0.000 41764 41137 34.1 53.2 0.0 0.539 0.541 493.1
2025-05-15 01:27:01 01:27 05-15-25 0C105000 42.107 0.000 41765 41138 34.1 53.2 0.0 0.535 0.537 493.1
