pcdate pctime time date flags o3 hio3 cellai cellbi bncht lmpt o3lt flowa flowb pres
2025-05-18 16:01:29 16:01 05-18-25 0C105000 27.666 0.000 41909 41314 29.3 53.1 0.0 0.538 0.541 493.4
2025-05-18 16:02:00 16:01 05-18-25 0C105000 27.666 0.000 41909 41314 29.3 53.1 0.0 0.538 0.541 493.4
2025-05-18 16:03:01 16:02 05-18-25 0C105000 26.514 0.000 41916 41320 29.2 53.1 0.0 0.539 0.541 493.4
2025-05-18 16:04:01 16:03 05-18-25 0C105000 26.179 0.000 41917 41319 29.2 53.1 0.0 0.542 0.545 493.4
2025-05-18 16:05:00 16:04 05-18-25 0C105000 25.989 0.000 41913 41316 29.1 53.0 0.0 0.542 0.545 493.4
2025-05-18 16:06:01 16:05 05-18-25 0C105000 26.527 0.000 41916 41316 29.1 53.1 0.0 0.540 0.544 493.4
2025-05-18 16:07:00 16:06 05-18-25 0C105000 25.996 0.000 41912 41313 29.0 53.1 0.0 0.538 0.541 493.4
2025-05-18 16:08:01 16:07 05-18-25 0C105000 26.153 0.000 41914 41315 29.0 53.1 0.0 0.540 0.543 493.4
2025-05-18 16:09:01 16:08 05-18-25 0C105000 25.060 0.000 41916 41316 28.9 53.1 0.0 0.541 0.544 493.4
2025-05-18 16:10:00 16:09 05-18-25 0C105000 25.245 0.000 41919 41318 28.9 53.1 0.0 0.540 0.545 493.4
2025-05-18 16:11:01 16:10 05-18-25 0C105000 25.305 0.000 41921 41321 28.9 53.1 0.0 0.544 0.545 493.4
2025-05-18 16:12:00 16:11 05-18-25 0C105000 25.411 0.000 41919 41318 28.9 53.1 0.0 0.542 0.545 493.4
2025-05-18 16:13:01 16:12 05-18-25 0C105000 27.300 0.000 41916 41315 28.9 53.1 0.0 0.537 0.540 493.4
2025-05-18 16:14:00 16:13 05-18-25 0C105000 26.431 0.000 41918 41318 28.9 53.1 0.0 0.538 0.543 493.4
2025-05-18 16:15:01 16:14 05-18-25 0C105000 26.758 0.000 41921 41319 28.9 53.1 0.0 0.542 0.544 493.4
2025-05-18 16:16:01 16:15 05-18-25 0C105000 26.629 0.000 41920 41319 28.9 53.1 0.0 0.543 0.545 493.4
2025-05-18 16:17:00 16:16 05-18-25 0C105000 26.674 0.000 41922 41320 28.9 53.1 0.0 0.540 0.544 493.4
2025-05-18 16:18:01 16:17 05-18-25 0C105000 26.074 0.000 41926 41324 28.9 53.1 0.0 0.541 0.543 493.4
2025-05-18 16:19:00 16:18 05-18-25 0C105000 26.530 0.000 41921 41320 28.9 53.1 0.0 0.540 0.544 493.4
2025-05-18 16:20:01 16:19 05-18-25 0C105000 26.908 0.000 41926 41325 28.9 53.1 0.0 0.540 0.545 493.4
2025-05-18 16:21:00 16:20 05-18-25 0C105000 26.884 0.000 41927 41326 28.9 53.1 0.0 0.539 0.543 493.4
2025-05-18 16:22:01 16:21 05-18-25 0C105000 26.982 0.000 41924 41321 28.9 53.1 0.0 0.541 0.544 493.4
2025-05-18 16:23:01 16:22 05-18-25 0C105000 26.147 0.000 41923 41322 28.9 53.1 0.0 0.540 0.541 493.4
2025-05-18 16:24:00 16:23 05-18-25 0C105000 26.703 0.000 41928 41326 28.9 53.1 0.0 0.539 0.541 493.4
2025-05-18 16:25:01 16:24 05-18-25 0C105000 27.466 0.000 41926 41324 28.9 53.1 0.0 0.541 0.544 493.4
2025-05-18 16:26:01 16:25 05-18-25 0C105000 27.082 0.000 41926 41324 28.9 53.1 0.0 0.544 0.546 493.4
2025-05-18 16:27:01 16:26 05-18-25 0C105000 25.755 0.000 41926 41324 28.9 53.1 0.0 0.538 0.540 493.4
2025-05-18 16:28:01 16:27 05-18-25 0C105000 25.722 0.000 41925 41322 28.9 53.1 0.0 0.542 0.544 493.4
2025-05-18 16:29:00 16:28 05-18-25 0C105000 26.461 0.000 41926 41325 28.9 53.1 0.0 0.541 0.542 493.4
2025-05-18 16:30:01 16:29 05-18-25 0C105000 26.619 0.000 41924 41322 29.0 53.1 0.0 0.540 0.544 493.4
2025-05-18 16:31:00 16:30 05-18-25 0C105000 26.724 0.000 41923 41323 29.0 53.1 0.0 0.541 0.546 493.4
2025-05-18 16:32:01 16:31 05-18-25 0C105000 25.640 0.000 41924 41323 29.0 53.1 0.0 0.541 0.543 493.4
2025-05-18 16:33:01 16:32 05-18-25 0C105000 27.377 0.000 41925 41324 29.0 53.1 0.0 0.537 0.541 493.4
2025-05-18 16:34:00 16:33 05-18-25 0C105000 27.373 0.000 41925 41325 29.0 53.1 0.0 0.537 0.540 493.4
2025-05-18 16:35:01 16:34 05-18-25 0C105000 25.310 0.000 41920 41321 29.1 53.1 0.0 0.535 0.540 493.4
2025-05-18 16:36:00 16:35 05-18-25 0C105000 25.446 0.000 41921 41321 29.1 53.1 0.0 0.544 0.546 493.4
2025-05-18 16:37:01 16:36 05-18-25 0C105000 26.837 0.000 41923 41325 29.1 53.1 0.0 0.539 0.540 493.4
2025-05-18 16:38:01 16:37 05-18-25 0C105000 27.025 0.000 41920 41321 29.1 53.1 0.0 0.538 0.542 493.4
2025-05-18 16:39:00 16:38 05-18-25 0C105000 27.035 0.000 41916 41318 29.1 53.1 0.0 0.540 0.542 493.4
2025-05-18 16:40:01 16:39 05-18-25 0C105000 27.081 0.000 41916 41318 29.2 53.1 0.0 0.542 0.545 493.4
2025-05-18 16:41:00 16:40 05-18-25 0C105000 26.710 0.000 41920 41321 29.2 53.1 0.0 0.538 0.540 493.7
2025-05-18 16:42:01 16:41 05-18-25 0C105000 26.098 0.000 41917 41319 29.2 53.1 0.0 0.538 0.541 493.7
2025-05-18 16:43:01 16:42 05-18-25 0C105000 26.003 0.000 41917 41319 29.2 53.1 0.0 0.539 0.542 493.4
2025-05-18 16:44:01 16:43 05-18-25 0C105000 26.347 0.000 41915 41317 29.2 53.1 0.0 0.539 0.543 493.4
2025-05-18 16:45:01 16:44 05-18-25 0C105000 27.322 0.000 41913 41315 29.2 53.1 0.0 0.538 0.542 493.7
2025-05-18 16:46:00 16:45 05-18-25 0C105000 27.837 0.000 41913 41315 29.2 53.1 0.0 0.543 0.544 493.7
