pcdate pctime time date flags o3 hio3 cellai cellbi bncht lmpt o3lt flowa flowb pres
2025-05-17 00:01:37 00:01 05-17-25 0C105000 36.613 0.000 42104 41486 27.8 53.1 0.0 0.537 0.541 492.2
2025-05-17 00:02:01 00:02 05-17-25 0C105000 36.518 0.000 42102 41485 27.8 53.0 0.0 0.544 0.547 492.2
2025-05-17 00:03:01 00:02 05-17-25 0C105000 36.518 0.000 42102 41485 27.8 53.0 0.0 0.544 0.547 492.2
2025-05-17 00:04:01 00:04 05-17-25 0C105000 36.671 0.000 42104 41486 27.8 53.1 0.0 0.537 0.541 492.2
2025-05-17 00:05:00 00:04 05-17-25 0C105000 36.671 0.000 42104 41486 27.8 53.1 0.0 0.537 0.541 492.2
2025-05-17 00:06:01 00:06 05-17-25 0C105000 36.632 0.000 42101 41485 27.8 53.1 0.0 0.543 0.545 492.2
2025-05-17 00:07:01 00:07 05-17-25 0C105000 36.039 0.000 42107 41489 27.8 53.1 0.0 0.540 0.542 492.2
2025-05-17 00:08:00 00:07 05-17-25 0C105000 36.039 0.000 42107 41489 27.8 53.1 0.0 0.540 0.542 492.2
2025-05-17 00:09:01 00:09 05-17-25 0C105000 36.143 0.000 42105 41488 27.8 53.0 0.0 0.544 0.545 492.2
2025-05-17 00:10:01 00:10 05-17-25 0C105000 36.526 0.000 42107 41491 27.8 53.0 0.0 0.538 0.541 492.2
2025-05-17 00:11:01 00:11 05-17-25 0C105000 36.515 0.000 42105 41489 27.8 53.1 0.0 0.536 0.541 492.2
2025-05-17 00:12:00 00:11 05-17-25 0C105000 36.515 0.000 42105 41489 27.8 53.1 0.0 0.536 0.541 492.2
2025-05-17 00:13:01 00:13 05-17-25 0C105000 36.892 0.000 42104 41488 27.8 53.1 0.0 0.540 0.544 492.2
2025-05-17 00:14:01 00:14 05-17-25 0C105000 36.967 0.000 42103 41486 27.8 53.1 0.0 0.541 0.542 492.2
2025-05-17 00:15:00 00:14 05-17-25 0C105000 36.967 0.000 42103 41486 27.8 53.1 0.0 0.541 0.542 492.2
2025-05-17 00:16:01 00:16 05-17-25 0C105000 36.278 0.000 42105 41488 27.8 53.1 0.0 0.541 0.545 491.9
2025-05-17 00:17:01 00:17 05-17-25 0C105000 36.834 0.000 42104 41487 27.8 53.1 0.0 0.539 0.541 491.9
2025-05-17 00:18:01 00:18 05-17-25 0C105000 36.763 0.000 42105 41489 27.8 53.1 0.0 0.544 0.547 491.9
2025-05-17 00:19:01 00:19 05-17-25 0C105000 36.571 0.000 42107 41492 27.8 53.1 0.0 0.541 0.545 491.9
2025-05-17 00:20:00 00:19 05-17-25 0C105000 36.571 0.000 42107 41492 27.8 53.1 0.0 0.541 0.545 491.9
2025-05-17 00:21:01 00:21 05-17-25 0C105000 36.732 0.000 42107 41490 27.8 53.0 0.0 0.540 0.543 492.2
2025-05-17 00:22:00 00:21 05-17-25 0C105000 36.732 0.000 42107 41490 27.8 53.0 0.0 0.540 0.543 492.2
2025-05-17 00:23:01 00:23 05-17-25 0C105000 36.660 0.000 42107 41490 27.8 53.0 0.0 0.537 0.541 491.9
2025-05-17 00:24:01 00:24 05-17-25 0C105000 37.223 0.000 42106 41489 27.8 53.1 0.0 0.540 0.542 491.9
2025-05-17 00:25:01 00:24 05-17-25 0C105000 37.223 0.000 42106 41489 27.8 53.1 0.0 0.540 0.542 491.9
2025-05-17 00:26:01 00:26 05-17-25 0C105000 37.036 0.000 42109 41493 27.8 53.1 0.0 0.538 0.543 491.9
2025-05-17 00:27:00 00:26 05-17-25 0C105000 37.036 0.000 42109 41493 27.8 53.1 0.0 0.538 0.543 491.9
2025-05-17 00:28:01 00:28 05-17-25 0C105000 36.609 0.000 42105 41489 27.8 53.1 0.0 0.536 0.540 491.9
2025-05-17 00:29:01 00:29 05-17-25 0C105000 36.297 0.000 42106 41488 27.8 53.1 0.0 0.542 0.546 491.9
2025-05-17 00:30:01 00:29 05-17-25 0C105000 36.297 0.000 42106 41488 27.8 53.1 0.0 0.542 0.546 491.9
2025-05-17 00:31:01 00:31 05-17-25 0C105000 36.855 0.000 42107 41491 27.8 53.0 0.0 0.538 0.542 491.9
2025-05-17 00:32:01 00:31 05-17-25 0C105000 36.855 0.000 42107 41491 27.8 53.0 0.0 0.538 0.542 491.9
2025-05-17 00:33:01 00:33 05-17-25 0C105000 36.923 0.000 42107 41491 27.7 53.0 0.0 0.540 0.542 491.9
2025-05-17 00:34:00 00:33 05-17-25 0C105000 36.923 0.000 42107 41491 27.7 53.0 0.0 0.540 0.542 491.9
2025-05-17 00:35:01 00:35 05-17-25 0C105000 36.673 0.000 42112 41496 27.7 53.1 0.0 0.545 0.545 491.9
2025-05-17 00:36:01 00:36 05-17-25 0C105000 36.972 0.000 42111 41495 27.7 53.1 0.0 0.536 0.541 492.2
2025-05-17 00:37:00 00:36 05-17-25 0C105000 36.972 0.000 42111 41495 27.7 53.1 0.0 0.536 0.541 492.2
