pcdate pctime time date flags o3 hio3 cellai cellbi bncht lmpt o3lt flowa flowb pres
2025-05-19 01:01:35 01:01 05-19-25 0C105000 19.184 0.000 41882 41297 29.5 53.1 0.0 0.538 0.542 492.8
2025-05-19 01:02:00 01:02 05-19-25 0C105000 19.206 0.000 41881 41296 29.5 53.1 0.0 0.540 0.544 492.8
2025-05-19 01:03:01 01:03 05-19-25 0C105000 19.153 0.000 41882 41297 29.5 53.1 0.0 0.543 0.545 492.8
2025-05-19 01:04:01 01:04 05-19-25 0C105000 19.576 0.000 41884 41299 29.5 53.1 0.0 0.537 0.541 492.8
2025-05-19 01:05:00 01:05 05-19-25 0C105000 19.072 0.000 41883 41298 29.5 53.1 0.0 0.538 0.541 492.8
2025-05-19 01:06:01 01:06 05-19-25 0C105000 19.667 0.000 41884 41298 29.5 53.1 0.0 0.543 0.545 492.8
2025-05-19 01:07:00 01:07 05-19-25 0C105000 19.148 0.000 41882 41297 29.5 53.1 0.0 0.538 0.541 492.8
2025-05-19 01:08:01 01:08 05-19-25 0C105000 20.270 0.000 41883 41297 29.5 53.1 0.0 0.541 0.543 492.5
2025-05-19 01:09:01 01:09 05-19-25 0C105000 20.652 0.000 41882 41296 29.5 53.1 0.0 0.539 0.541 492.8
2025-05-19 01:10:00 01:10 05-19-25 0C105000 20.477 0.000 41881 41295 29.5 53.1 0.0 0.543 0.546 492.8
2025-05-19 01:11:01 01:11 05-19-25 0C105000 20.603 0.000 41882 41296 29.5 53.1 0.0 0.540 0.543 492.8
2025-05-19 01:12:00 01:12 05-19-25 0C105000 21.369 0.000 41881 41296 29.5 53.1 0.0 0.542 0.546 492.8
2025-05-19 01:13:01 01:13 05-19-25 0C105000 20.808 0.000 41882 41296 29.5 53.1 0.0 0.538 0.543 492.8
2025-05-19 01:14:01 01:14 05-19-25 0C105000 20.607 0.000 41880 41294 29.6 53.1 0.0 0.542 0.544 492.8
2025-05-19 01:15:01 01:15 05-19-25 0C105000 21.802 0.000 41879 41293 29.6 53.1 0.0 0.541 0.545 492.8
2025-05-19 01:16:01 01:16 05-19-25 0C105000 21.704 0.000 41880 41294 29.6 53.1 0.0 0.537 0.539 492.8
2025-05-19 01:17:00 01:17 05-19-25 0C105000 21.864 0.000 41879 41294 29.6 53.1 0.0 0.538 0.542 492.8
2025-05-19 01:18:01 01:18 05-19-25 0C105000 21.678 0.000 41878 41294 29.6 53.1 0.0 0.542 0.543 492.8
2025-05-19 01:19:01 01:19 05-19-25 0C105000 20.629 0.000 41877 41293 29.6 53.1 0.0 0.538 0.542 492.8
2025-05-19 01:20:01 01:20 05-19-25 0C105000 19.449 0.000 41876 41292 29.6 53.1 0.0 0.540 0.543 492.8
2025-05-19 01:21:01 01:21 05-19-25 0C105000 19.353 0.000 41874 41290 29.6 53.1 0.0 0.543 0.546 492.8
2025-05-19 01:22:00 01:22 05-19-25 0C105000 20.516 0.000 41877 41294 29.6 53.1 0.0 0.542 0.545 492.8
2025-05-19 01:23:01 01:23 05-19-25 0C105000 20.462 0.000 41878 41295 29.6 53.1 0.0 0.540 0.545 492.8
2025-05-19 01:24:00 01:24 05-19-25 0C105000 20.758 0.000 41878 41295 29.6 53.1 0.0 0.543 0.545 492.8
2025-05-19 01:25:01 01:25 05-19-25 0C105000 20.400 0.000 41881 41297 29.6 53.1 0.0 0.541 0.545 492.8
2025-05-19 01:26:01 01:26 05-19-25 0C105000 20.146 0.000 41878 41297 29.6 53.1 0.0 0.540 0.543 492.8
2025-05-19 01:27:00 01:27 05-19-25 0C105000 20.247 0.000 41882 41298 29.6 53.1 0.0 0.538 0.541 492.8
2025-05-19 01:28:01 01:28 05-19-25 0C105000 20.267 0.000 41878 41296 29.6 53.1 0.0 0.538 0.543 492.5
2025-05-19 01:29:00 01:29 05-19-25 0C105000 20.936 0.000 41879 41296 29.6 53.1 0.0 0.538 0.540 492.8
2025-05-19 01:30:01 01:30 05-19-25 0C105000 20.043 0.000 41877 41295 29.6 53.1 0.0 0.541 0.545 492.8
2025-05-19 01:31:01 01:31 05-19-25 0C105000 19.566 0.000 41874 41291 29.6 53.1 0.0 0.541 0.543 492.8
2025-05-19 01:32:01 01:32 05-19-25 0C105000 21.189 0.000 41877 41293 29.6 53.1 0.0 0.542 0.544 492.8
2025-05-19 01:33:01 01:33 05-19-25 0C105000 21.553 0.000 41877 41293 29.6 53.1 0.0 0.542 0.545 492.8
2025-05-19 01:34:00 01:34 05-19-25 0C105000 21.708 0.000 41879 41295 29.6 53.1 0.0 0.537 0.539 492.8
2025-05-19 01:35:01 01:35 05-19-25 0C105000 21.251 0.000 41876 41293 29.6 53.1 0.0 0.538 0.540 492.8
2025-05-19 01:36:01 01:36 05-19-25 0C105000 20.485 0.000 41878 41295 29.7 53.1 0.0 0.536 0.540 492.8
2025-05-19 01:37:01 01:37 05-19-25 0C105000 21.345 0.000 41877 41294 29.6 53.1 0.0 0.543 0.546 492.8
2025-05-19 01:38:01 01:38 05-19-25 0C105000 20.650 0.000 41876 41293 29.6 53.1 0.0 0.542 0.545 492.8
