pcdate pctime time date flags o3 hio3 cellai cellbi bncht lmpt o3lt flowa flowb pres
2025-05-15 03:01:29 03:01 05-15-25 0C105000 39.531 0.000 41752 41119 34.7 53.2 0.0 0.535 0.536 493.4
2025-05-15 03:02:00 03:01 05-15-25 0C105000 39.531 0.000 41752 41119 34.7 53.2 0.0 0.535 0.536 493.4
2025-05-15 03:03:01 03:02 05-15-25 0C105000 40.547 0.000 41752 41119 34.7 53.2 0.0 0.534 0.535 493.4
2025-05-15 03:04:01 03:04 05-15-25 0C105000 41.140 0.000 41754 41122 34.7 53.2 0.0 0.540 0.541 493.4
2025-05-15 03:05:00 03:04 05-15-25 0C105000 41.140 0.000 41754 41122 34.7 53.2 0.0 0.540 0.541 493.4
2025-05-15 03:06:01 03:06 05-15-25 0C105000 40.834 0.000 41754 41122 34.6 53.2 0.0 0.539 0.541 493.7
2025-05-15 03:07:01 03:07 05-15-25 0C105000 40.127 0.000 41754 41122 34.6 53.2 0.0 0.539 0.539 493.4
2025-05-15 03:08:01 03:07 05-15-25 0C105000 40.127 0.000 41754 41122 34.6 53.2 0.0 0.539 0.539 493.4
2025-05-15 03:09:01 03:09 05-15-25 0C105000 38.238 0.000 41748 41114 34.6 53.2 0.0 0.538 0.539 493.4
2025-05-15 03:10:00 03:09 05-15-25 0C105000 38.238 0.000 41748 41114 34.6 53.2 0.0 0.538 0.539 493.4
2025-05-15 03:11:01 03:11 05-15-25 0C105000 37.491 0.000 41742 41106 34.7 53.3 0.0 0.538 0.538 493.4
2025-05-15 03:12:00 03:11 05-15-25 0C105000 37.491 0.000 41742 41106 34.7 53.3 0.0 0.538 0.538 493.4
2025-05-15 03:13:01 03:13 05-15-25 0C105000 38.349 0.000 41740 41106 34.8 53.2 0.0 0.538 0.539 493.4
2025-05-15 03:14:01 03:14 05-15-25 0C105000 39.856 0.000 41743 41109 34.8 53.2 0.0 0.540 0.541 493.4
2025-05-15 03:15:01 03:14 05-15-25 0C105000 39.856 0.000 41743 41109 34.8 53.2 0.0 0.540 0.541 493.4
2025-05-15 03:16:01 03:16 05-15-25 0C105000 40.974 0.000 41749 41117 34.8 53.2 0.0 0.539 0.541 493.7
