pcdate pctime time date flags o3 hio3 cellai cellbi bncht lmpt o3lt flowa flowb pres
2025-05-17 05:01:27 05:01 05-17-25 0C105000 39.945 0.000 42148 41531 27.2 53.1 0.0 0.543 0.547 493.4
2025-05-17 05:02:01 05:02 05-17-25 0C105000 41.538 0.000 42144 41527 27.2 53.1 0.0 0.543 0.546 493.4
2025-05-17 05:03:01 05:03 05-17-25 0C105000 40.876 0.000 42141 41525 27.3 53.1 0.0 0.545 0.546 493.4
2025-05-17 05:04:01 05:04 05-17-25 0C105000 39.819 0.000 42142 41526 27.3 53.1 0.0 0.542 0.545 493.4
2025-05-17 05:05:00 05:05 05-17-25 0C105000 39.745 0.000 42142 41526 27.3 53.1 0.0 0.542 0.545 493.4
2025-05-17 05:06:01 05:06 05-17-25 0C105000 39.060 0.000 42140 41523 27.3 53.1 0.0 0.543 0.545 493.7
2025-05-17 05:07:00 05:07 05-17-25 0C105000 41.358 0.000 42138 41523 27.3 53.0 0.0 0.545 0.547 493.7
2025-05-17 05:08:01 05:08 05-17-25 0C105000 40.607 0.000 42139 41524 27.3 53.1 0.0 0.544 0.548 493.4
2025-05-17 05:09:01 05:09 05-17-25 0C105000 38.536 0.000 42145 41527 27.4 53.0 0.0 0.545 0.548 493.7
2025-05-17 05:10:00 05:10 05-17-25 0C105000 39.419 0.000 42144 41526 27.4 53.1 0.0 0.542 0.546 493.4
2025-05-17 05:11:01 05:11 05-17-25 0C105000 39.559 0.000 42139 41521 27.4 53.0 0.0 0.539 0.541 493.4
2025-05-17 05:12:01 05:12 05-17-25 0C105000 39.881 0.000 42137 41520 27.4 53.0 0.0 0.538 0.541 493.4
2025-05-17 05:13:01 05:13 05-17-25 0C105000 39.841 0.000 42139 41522 27.5 53.1 0.0 0.543 0.545 493.4
2025-05-17 05:14:00 05:14 05-17-25 0C105000 39.641 0.000 42139 41521 27.5 53.1 0.0 0.544 0.546 493.4
2025-05-17 05:15:01 05:15 05-17-25 0C105000 38.239 0.000 42134 41516 27.5 53.1 0.0 0.540 0.542 493.4
2025-05-17 05:16:01 05:16 05-17-25 0C105000 38.493 0.000 42131 41512 27.5 53.1 0.0 0.541 0.545 493.7
2025-05-17 05:17:01 05:17 05-17-25 0C105000 39.995 0.000 42131 41512 27.5 53.1 0.0 0.541 0.543 493.4
2025-05-17 05:18:01 05:18 05-17-25 0C105000 37.896 0.000 42129 41510 27.5 53.1 0.0 0.544 0.547 493.7
2025-05-17 05:19:00 05:19 05-17-25 0C105000 39.503 0.000 42129 41509 27.6 53.1 0.0 0.545 0.546 493.4
2025-05-17 05:20:01 05:20 05-17-25 0C105000 40.168 0.000 42128 41510 27.6 53.1 0.0 0.542 0.545 493.4
2025-05-17 05:21:00 05:21 05-17-25 0C105000 38.636 0.000 42130 41510 27.6 53.1 0.0 0.540 0.544 493.4
2025-05-17 05:22:01 05:22 05-17-25 0C105000 38.521 0.000 42129 41510 27.6 53.1 0.0 0.541 0.544 493.4
2025-05-17 05:23:01 05:23 05-17-25 0C105000 38.917 0.000 42125 41505 27.7 53.1 0.0 0.543 0.547 493.4
2025-05-17 05:24:01 05:24 05-17-25 0C105000 39.509 0.000 42128 41508 27.7 53.1 0.0 0.545 0.549 493.7
