pcdate pctime time date flags o3 hio3 cellai cellbi bncht lmpt o3lt flowa flowb pres
2025-05-19 02:01:42 02:01 05-19-25 0C105000 25.719 0.000 41867 41283 29.7 53.1 0.0 0.537 0.541 492.8
2025-05-19 02:02:01 02:02 05-19-25 0C105000 26.734 0.000 41867 41282 29.7 53.1 0.0 0.537 0.540 492.8
2025-05-19 02:03:00 02:03 05-19-25 0C105000 26.775 0.000 41868 41287 29.7 53.1 0.0 0.540 0.544 492.8
2025-05-19 02:04:01 02:04 05-19-25 0C105000 20.017 0.000 41871 41291 29.7 53.1 0.0 0.539 0.542 492.8
2025-05-19 02:05:01 02:05 05-19-25 0C105000 12.567 0.000 41871 41291 29.7 53.1 0.0 0.539 0.541 492.8
2025-05-19 02:06:01 02:06 05-19-25 0C105000 13.913 0.000 41870 41289 29.7 53.1 0.0 0.539 0.541 492.8
2025-05-19 02:07:01 02:07 05-19-25 0C105000 16.246 0.000 41869 41288 29.7 53.1 0.0 0.538 0.542 492.8
2025-05-19 02:08:00 02:08 05-19-25 0C105000 17.652 0.000 41870 41289 29.7 53.1 0.0 0.538 0.541 492.8
2025-05-19 02:09:01 02:09 05-19-25 0C105000 19.494 0.000 41870 41288 29.7 53.1 0.0 0.542 0.545 492.8
2025-05-19 02:10:01 02:10 05-19-25 0C105000 20.365 0.000 41869 41288 29.7 53.1 0.0 0.541 0.544 492.8
2025-05-19 02:11:01 02:11 05-19-25 0C105000 19.856 0.000 41869 41288 29.7 53.1 0.0 0.537 0.540 492.8
2025-05-19 02:12:01 02:12 05-19-25 0C105000 19.617 0.000 41869 41288 29.7 53.1 0.0 0.541 0.545 492.8
2025-05-19 02:13:00 02:13 05-19-25 0C105000 19.491 0.000 41870 41289 29.7 53.1 0.0 0.538 0.540 492.8
2025-05-19 02:14:01 02:14 05-19-25 0C105000 19.276 0.000 41869 41289 29.7 53.1 0.0 0.543 0.545 492.8
2025-05-19 02:15:00 02:15 05-19-25 0C105000 18.933 0.000 41868 41287 29.7 53.1 0.0 0.538 0.540 492.8
2025-05-19 02:16:01 02:16 05-19-25 0C105000 19.645 0.000 41869 41289 29.7 53.1 0.0 0.541 0.543 492.8
2025-05-19 02:17:01 02:17 05-19-25 0C105000 19.867 0.000 41869 41289 29.7 53.1 0.0 0.537 0.540 492.8
2025-05-19 02:18:00 02:18 05-19-25 0C105000 19.754 0.000 41869 41287 29.7 53.1 0.0 0.543 0.545 492.8
2025-05-19 02:19:01 02:19 05-19-25 0C105000 19.186 0.000 41867 41286 29.7 53.1 0.0 0.540 0.542 492.8
2025-05-19 02:20:00 02:20 05-19-25 0C105000 19.962 0.000 41867 41286 29.8 53.2 0.0 0.538 0.541 492.8
2025-05-19 02:21:01 02:21 05-19-25 0C105000 20.420 0.000 41868 41287 29.7 53.1 0.0 0.540 0.544 492.8
2025-05-19 02:22:01 02:22 05-19-25 0C105000 20.136 0.000 41871 41289 29.8 53.1 0.0 0.535 0.539 492.8
2025-05-19 02:23:01 02:23 05-19-25 0C105000 20.698 0.000 41871 41291 29.8 53.1 0.0 0.538 0.541 492.8
2025-05-19 02:24:01 02:24 05-19-25 0C105000 20.470 0.000 41870 41289 29.8 53.1 0.0 0.536 0.539 492.8
2025-05-19 02:25:00 02:25 05-19-25 0C105000 20.348 0.000 41868 41287 29.7 53.1 0.0 0.541 0.545 492.8
2025-05-19 02:26:01 02:26 05-19-25 0C105000 20.280 0.000 41871 41290 29.8 53.1 0.0 0.541 0.543 492.8
2025-05-19 02:27:01 02:27 05-19-25 0C105000 20.163 0.000 41868 41288 29.8 53.1 0.0 0.537 0.539 492.8
2025-05-19 02:28:01 02:28 05-19-25 0C105000 20.107 0.000 41869 41288 29.8 53.1 0.0 0.537 0.540 492.8
2025-05-19 02:29:01 02:29 05-19-25 0C105000 20.083 0.000 41864 41284 29.8 53.1 0.0 0.537 0.541 492.8
2025-05-19 02:30:00 02:30 05-19-25 0C105000 20.286 0.000 41867 41286 29.8 53.1 0.0 0.541 0.543 492.8
2025-05-19 02:31:01 02:31 05-19-25 0C105000 20.403 0.000 41870 41291 29.8 53.2 0.0 0.536 0.539 492.8
2025-05-19 02:32:00 02:32 05-19-25 0C105000 20.682 0.000 41870 41290 29.8 53.1 0.0 0.536 0.540 492.8
