pcdate pctime time date flags o3 hio3 cellai cellbi bncht lmpt o3lt flowa flowb pres
2025-05-18 01:01:30 01:01 05-18-25 0C105000 38.928 0.000 41993 41381 28.9 53.1 0.0 0.543 0.547 492.8
2025-05-18 01:02:01 01:02 05-18-25 0C105000 35.879 0.000 41996 41384 28.9 53.1 0.0 0.543 0.545 492.8
2025-05-18 01:03:00 01:02 05-18-25 0C105000 35.879 0.000 41996 41384 28.9 53.1 0.0 0.543 0.545 492.8
2025-05-18 01:04:01 01:04 05-18-25 0C105000 33.727 0.000 41997 41384 28.9 53.1 0.0 0.543 0.545 492.8
2025-05-18 01:05:01 01:05 05-18-25 0C105000 36.025 0.000 41994 41381 28.9 53.1 0.0 0.542 0.545 492.8
2025-05-18 01:06:00 01:05 05-18-25 0C105000 36.025 0.000 41994 41381 28.9 53.1 0.0 0.542 0.545 492.8
2025-05-18 01:07:01 01:07 05-18-25 0C105000 38.239 0.000 41994 41383 28.9 53.1 0.0 0.543 0.547 492.8
2025-05-18 01:08:00 01:07 05-18-25 0C105000 38.239 0.000 41994 41383 28.9 53.1 0.0 0.543 0.547 492.8
2025-05-18 01:09:01 01:09 05-18-25 0C105000 38.041 0.000 41996 41383 28.9 53.1 0.0 0.543 0.546 492.8
2025-05-18 01:10:01 01:10 05-18-25 0C105000 35.509 0.000 41995 41385 28.9 53.1 0.0 0.537 0.541 492.8
2025-05-18 01:11:01 01:11 05-18-25 0C105000 33.847 0.000 41998 41387 28.9 53.1 0.0 0.537 0.540 492.8
2025-05-18 01:12:01 01:12 05-18-25 0C105000 36.929 0.000 41997 41385 28.9 53.1 0.0 0.540 0.545 492.8
2025-05-18 01:13:00 01:12 05-18-25 0C105000 36.929 0.000 41997 41385 28.9 53.1 0.0 0.540 0.545 492.8
2025-05-18 01:14:01 01:14 05-18-25 0C105000 36.158 0.000 41998 41389 28.8 53.1 0.0 0.539 0.541 492.8
2025-05-18 01:15:01 01:15 05-18-25 0C105000 33.392 0.000 41998 41389 28.8 53.1 0.0 0.544 0.545 492.8
2025-05-18 01:16:01 01:15 05-18-25 0C105000 33.392 0.000 41998 41389 28.8 53.1 0.0 0.544 0.545 492.8
2025-05-18 01:17:01 01:17 05-18-25 0C105000 39.348 0.000 41999 41389 28.8 53.1 0.0 0.539 0.542 492.8
2025-05-18 01:18:00 01:17 05-18-25 0C105000 39.348 0.000 41999 41389 28.8 53.1 0.0 0.539 0.542 492.8
2025-05-18 01:19:01 01:19 05-18-25 0C105000 37.697 0.000 41999 41388 28.8 53.1 0.0 0.537 0.540 492.8
2025-05-18 01:20:00 01:19 05-18-25 0C105000 37.697 0.000 41999 41388 28.8 53.1 0.0 0.537 0.540 492.8
2025-05-18 01:21:01 01:21 05-18-25 0C105000 39.300 0.000 42003 41392 28.8 53.1 0.0 0.543 0.545 492.8
2025-05-18 01:22:01 01:22 05-18-25 0C105000 36.662 0.000 42004 41394 28.8 53.1 0.0 0.542 0.546 492.8
2025-05-18 01:23:01 01:23 05-18-25 0C105000 33.283 0.000 42004 41392 28.8 53.1 0.0 0.539 0.541 492.8
2025-05-18 01:24:01 01:24 05-18-25 0C105000 36.832 0.000 41999 41388 28.8 53.1 0.0 0.539 0.542 492.8
2025-05-18 01:25:00 01:24 05-18-25 0C105000 36.832 0.000 41999 41388 28.8 53.1 0.0 0.539 0.542 492.8
2025-05-18 01:26:01 01:26 05-18-25 0C105000 37.128 0.000 42002 41389 28.8 53.1 0.0 0.543 0.545 492.5
2025-05-18 01:27:01 01:27 05-18-25 0C105000 36.474 0.000 42001 41390 28.8 53.1 0.0 0.544 0.547 492.8
2025-05-18 01:28:01 01:28 05-18-25 0C105000 36.214 0.000 41999 41388 28.8 53.1 0.0 0.542 0.545 492.8
2025-05-18 01:29:01 01:29 05-18-25 0C105000 36.186 0.000 42002 41391 28.7 53.1 0.0 0.539 0.542 492.8
2025-05-18 01:30:00 01:29 05-18-25 0C105000 36.186 0.000 42002 41391 28.7 53.1 0.0 0.539 0.542 492.8
2025-05-18 01:31:01 01:31 05-18-25 0C105000 33.383 0.000 42005 41395 28.7 53.1 0.0 0.542 0.544 492.8
2025-05-18 01:32:00 01:31 05-18-25 0C105000 33.383 0.000 42005 41395 28.7 53.1 0.0 0.542 0.544 492.8
2025-05-18 01:33:01 01:33 05-18-25 0C105000 38.661 0.000 42006 41393 28.7 53.1 0.0 0.537 0.541 492.8
2025-05-18 01:34:01 01:34 05-18-25 0C105000 37.985 0.000 42003 41391 28.7 53.1 0.0 0.542 0.545 492.8
2025-05-18 01:35:01 01:34 05-18-25 0C105000 37.985 0.000 42003 41391 28.7 53.1 0.0 0.542 0.545 492.8
2025-05-18 01:36:01 01:36 05-18-25 0C105000 39.426 0.000 42006 41394 28.7 53.1 0.0 0.543 0.547 492.8
2025-05-18 01:37:00 01:36 05-18-25 0C105000 39.426 0.000 42006 41394 28.7 53.1 0.0 0.543 0.547 492.8
2025-05-18 01:38:01 01:38 05-18-25 0C105000 32.727 0.000 42007 41396 28.7 53.1 0.0 0.538 0.539 492.8
2025-05-18 01:39:01 01:39 05-18-25 0C105000 34.065 0.000 42012 41403 28.7 53.1 0.0 0.537 0.541 492.8
2025-05-18 01:40:01 01:39 05-18-25 0C105000 34.065 0.000 42012 41403 28.7 53.1 0.0 0.537 0.541 492.8
2025-05-18 01:41:01 01:41 05-18-25 0C105000 31.498 0.000 42012 41400 28.7 53.1 0.0 0.543 0.545 492.8
2025-05-18 01:42:00 01:41 05-18-25 0C105000 31.498 0.000 42012 41400 28.7 53.1 0.0 0.543 0.545 492.8
2025-05-18 01:43:01 01:43 05-18-25 0C105000 41.999 0.000 42012 41400 28.7 53.1 0.0 0.541 0.546 492.5
2025-05-18 01:44:00 01:43 05-18-25 0C105000 41.999 0.000 42012 41400 28.7 53.1 0.0 0.541 0.546 492.5
2025-05-18 01:45:01 01:45 05-18-25 0C105000 36.271 0.000 42010 41399 28.6 53.1 0.0 0.542 0.545 492.8
2025-05-18 01:46:01 01:46 05-18-25 0C105000 36.597 0.000 42011 41400 28.6 53.1 0.0 0.538 0.542 492.8
2025-05-18 01:47:00 01:46 05-18-25 0C105000 36.597 0.000 42011 41400 28.6 53.1 0.0 0.538 0.542 492.8
2025-05-18 01:48:01 01:48 05-18-25 0C105000 38.575 0.000 42009 41396 28.6 53.1 0.0 0.538 0.542 492.8
2025-05-18 01:49:00 01:48 05-18-25 0C105000 38.575 0.000 42009 41396 28.6 53.1 0.0 0.538 0.542 492.8
2025-05-18 01:50:01 01:50 05-18-25 0C105000 34.360 0.000 42010 41404 28.6 53.1 0.0 0.543 0.547 492.8
2025-05-18 01:51:00 01:50 05-18-25 0C105000 34.360 0.000 42010 41404 28.6 53.1 0.0 0.543 0.547 492.8
2025-05-18 01:52:01 01:51 05-18-25 0C105000 23.172 0.000 42015 41407 28.6 53.1 0.0 0.538 0.541 492.8
2025-05-18 01:53:01 01:53 05-18-25 0C105000 36.428 0.000 42016 41403 28.6 53.1 0.0 0.539 0.542 492.8
2025-05-18 01:54:00 01:53 05-18-25 0C105000 36.428 0.000 42016 41403 28.6 53.1 0.0 0.539 0.542 492.8
2025-05-18 01:55:01 01:55 05-18-25 0C105000 32.593 0.000 42019 41408 28.6 53.1 0.0 0.543 0.544 492.8
2025-05-18 01:56:01 01:56 05-18-25 0C105000 35.505 0.000 42019 41409 28.6 53.1 0.0 0.537 0.540 492.8
2025-05-18 01:57:01 01:56 05-18-25 0C105000 35.505 0.000 42019 41409 28.6 53.1 0.0 0.537 0.540 492.8
2025-05-18 01:58:01 01:58 05-18-25 0C105000 38.577 0.000 42019 41404 28.6 53.1 0.0 0.540 0.544 492.8
2025-05-18 01:59:00 01:58 05-18-25 0C105000 38.577 0.000 42019 41404 28.6 53.1 0.0 0.540 0.544 492.8
2025-05-18 02:00:01 02:00 05-18-25 0C105000 34.700 0.000 42019 41408 28.6 53.1 0.0 0.543 0.545 492.8
