pcdate pctime time date flags o3 hio3 cellai cellbi bncht lmpt o3lt flowa flowb pres
2025-05-20 12:01:35 12:01 05-20-25 0C105000 29.529 0.000 41821 41238 29.1 53.1 0.0 0.538 0.541 492.8
2025-05-20 12:02:00 12:02 05-20-25 0C105000 29.443 0.000 41821 41238 29.1 53.1 0.0 0.541 0.545 492.8
2025-05-20 12:03:01 12:03 05-20-25 0C105000 29.476 0.000 41822 41239 29.1 53.1 0.0 0.539 0.541 492.8
2025-05-20 12:04:01 12:04 05-20-25 0C105000 29.150 0.000 41825 41241 29.1 53.1 0.0 0.538 0.543 492.8
2025-05-20 12:05:01 12:05 05-20-25 0C105000 29.882 0.000 41822 41239 29.1 53.1 0.0 0.538 0.541 492.8
2025-05-20 12:06:01 12:06 05-20-25 0C105000 30.427 0.000 41823 41239 29.1 53.1 0.0 0.539 0.542 492.8
2025-05-20 12:07:00 12:07 05-20-25 0C105000 30.574 0.000 41819 41237 29.2 53.1 0.0 0.538 0.542 492.8
2025-05-20 12:08:01 12:08 05-20-25 0C105000 29.264 0.000 41824 41241 29.2 53.1 0.0 0.540 0.543 492.8
2025-05-20 12:09:01 12:09 05-20-25 0C105000 29.349 0.000 41821 41238 29.2 53.1 0.0 0.541 0.543 492.8
2025-05-20 12:10:01 12:10 05-20-25 0C105000 29.644 0.000 41823 41240 29.2 53.1 0.0 0.538 0.541 492.8
2025-05-20 12:11:01 12:11 05-20-25 0C105000 30.319 0.000 41819 41237 29.2 53.1 0.0 0.542 0.545 492.8
2025-05-20 12:12:01 12:12 05-20-25 0C105000 30.785 0.000 41817 41236 29.3 53.1 0.0 0.539 0.541 492.8
2025-05-20 12:13:01 12:13 05-20-25 0C105000 31.254 0.000 41814 41233 29.3 53.1 0.0 0.536 0.540 492.8
2025-05-20 12:14:00 12:14 05-20-25 0C105000 32.143 0.000 41812 41232 29.3 53.1 0.0 0.539 0.541 492.8
2025-05-20 12:15:01 12:15 05-20-25 0C105000 33.160 0.000 41812 41231 29.3 53.1 0.0 0.543 0.545 492.8
2025-05-20 12:16:01 12:16 05-20-25 0C105000 30.688 0.000 41812 41231 29.3 53.1 0.0 0.536 0.540 492.8
2025-05-20 12:17:01 12:17 05-20-25 0C105000 30.896 0.000 41809 41229 29.4 53.1 0.0 0.537 0.541 492.8
2025-05-20 12:18:01 12:18 05-20-25 0C105000 31.166 0.000 41809 41229 29.4 53.1 0.0 0.542 0.544 492.5
2025-05-20 12:19:00 12:19 05-20-25 0C105000 31.462 0.000 41809 41230 29.4 53.1 0.0 0.538 0.541 492.5
2025-05-20 12:20:01 12:20 05-20-25 0C105000 30.183 0.000 41809 41229 29.4 53.1 0.0 0.538 0.539 492.8
2025-05-20 12:21:00 12:21 05-20-25 0C105000 30.389 0.000 41808 41230 29.4 53.1 0.0 0.542 0.545 492.8
2025-05-20 12:22:01 12:22 05-20-25 0C105000 30.622 0.000 41810 41232 29.4 53.1 0.0 0.542 0.545 492.5
2025-05-20 12:23:01 12:23 05-20-25 0C105000 30.432 0.000 41807 41229 29.5 53.1 0.0 0.537 0.540 492.5
2025-05-20 12:24:01 12:24 05-20-25 0C105000 29.823 0.000 41807 41230 29.5 53.1 0.0 0.536 0.539 492.5
2025-05-20 12:25:01 12:25 05-20-25 0C105000 29.884 0.000 41806 41228 29.5 53.1 0.0 0.537 0.539 492.8
2025-05-20 12:26:00 12:26 05-20-25 0C105000 32.413 0.000 41804 41227 29.5 53.1 0.0 0.543 0.545 492.8
2025-05-20 12:27:01 12:27 05-20-25 0C105000 32.544 0.000 41803 41225 29.5 53.1 0.0 0.540 0.542 492.5
2025-05-20 12:28:01 12:28 05-20-25 0C105000 31.286 0.000 41802 41224 29.6 53.1 0.0 0.538 0.541 492.8
2025-05-20 12:29:01 12:29 05-20-25 0C105000 31.493 0.000 41798 41221 29.6 53.1 0.0 0.539 0.543 492.8
2025-05-20 12:30:01 12:30 05-20-25 0C105000 31.112 0.000 41798 41221 29.6 53.1 0.0 0.535 0.539 492.5
2025-05-20 12:31:00 12:31 05-20-25 0C105000 31.704 0.000 41793 41216 29.6 53.1 0.0 0.537 0.540 492.5
2025-05-20 12:32:01 12:32 05-20-25 0C105000 30.970 0.000 41798 41220 29.6 53.1 0.0 0.538 0.540 492.8
2025-05-20 12:33:01 12:33 05-20-25 0C105000 31.198 0.000 41796 41220 29.6 53.1 0.0 0.535 0.538 492.8
2025-05-20 12:34:01 12:34 05-20-25 0C105000 31.717 0.000 41796 41219 29.6 53.1 0.0 0.535 0.539 492.5
2025-05-20 12:35:01 12:35 05-20-25 0C105000 30.746 0.000 41793 41217 29.7 53.1 0.0 0.535 0.539 492.5
2025-05-20 12:36:00 12:36 05-20-25 0C105000 30.376 0.000 41793 41217 29.7 53.1 0.0 0.537 0.540 492.8
2025-05-20 12:37:01 12:37 05-20-25 0C105000 29.616 0.000 41791 41215 29.7 53.1 0.0 0.537 0.541 492.8
2025-05-20 12:38:01 12:38 05-20-25 0C105000 29.126 0.000 41790 41216 29.7 53.1 0.0 0.535 0.539 492.8
2025-05-20 12:39:01 12:39 05-20-25 0C105000 28.940 0.000 41793 41219 29.7 53.1 0.0 0.542 0.545 492.8
2025-05-20 12:40:01 12:40 05-20-25 0C105000 30.172 0.000 41798 41224 29.7 53.1 0.0 0.537 0.540 492.5
2025-05-20 12:41:01 12:41 05-20-25 0C105000 30.194 0.000 41798 41223 29.6 53.1 0.0 0.538 0.542 492.8
2025-05-20 12:42:01 12:42 05-20-25 0C105000 29.981 0.000 41799 41226 29.6 53.1 0.0 0.539 0.543 492.8
2025-05-20 12:43:00 12:43 05-20-25 0C105000 30.975 0.000 41798 41224 29.5 53.1 0.0 0.541 0.545 492.8
2025-05-20 12:44:01 12:44 05-20-25 0C105000 31.136 0.000 41802 41226 29.5 53.1 0.0 0.538 0.541 492.5
2025-05-20 12:45:01 12:45 05-20-25 0C105000 30.519 0.000 41803 41228 29.4 53.1 0.0 0.539 0.542 492.5
2025-05-20 12:46:00 12:46 05-20-25 0C105000 30.390 0.000 41805 41228 29.4 53.1 0.0 0.540 0.543 492.8
2025-05-20 12:47:01 12:47 05-20-25 0C105000 31.155 0.000 41804 41228 29.4 53.1 0.0 0.536 0.540 492.5
2025-05-20 12:48:00 12:48 05-20-25 0C105000 31.033 0.000 41808 41230 29.3 53.1 0.0 0.538 0.541 492.5
2025-05-20 12:49:01 12:49 05-20-25 0C105000 31.323 0.000 41808 41230 29.3 53.1 0.0 0.539 0.542 492.5
2025-05-20 12:50:01 12:50 05-20-25 0C105000 31.603 0.000 41806 41227 29.2 53.1 0.0 0.539 0.541 492.5
2025-05-20 12:51:01 12:51 05-20-25 0C105000 31.683 0.000 41807 41226 29.2 53.1 0.0 0.539 0.541 492.8
2025-05-20 12:52:01 12:52 05-20-25 0C105000 31.258 0.000 41806 41226 29.1 53.1 0.0 0.544 0.545 492.5
2025-05-20 12:53:00 12:53 05-20-25 0C105000 31.903 0.000 41805 41224 29.1 53.1 0.0 0.537 0.540 492.5
2025-05-20 12:54:01 12:54 05-20-25 0C105000 31.795 0.000 41809 41228 29.1 53.1 0.0 0.537 0.540 492.5
2025-05-20 12:55:00 12:55 05-20-25 0C105000 31.022 0.000 41810 41229 29.1 53.1 0.0 0.536 0.540 492.5
2025-05-20 12:56:01 12:56 05-20-25 0C105000 30.965 0.000 41812 41230 29.0 53.1 0.0 0.543 0.545 492.5
2025-05-20 12:57:01 12:57 05-20-25 0C105000 30.554 0.000 41813 41229 29.0 53.1 0.0 0.539 0.543 492.5
2025-05-20 12:58:01 12:58 05-20-25 0C105000 29.976 0.000 41810 41227 29.0 53.1 0.0 0.543 0.545 492.8
2025-05-20 12:59:01 12:59 05-20-25 0C105000 30.268 0.000 41815 41230 29.0 53.1 0.0 0.544 0.545 492.5
2025-05-20 13:00:00 13:00 05-20-25 0C105000 29.859 0.000 41814 41229 29.0 53.1 0.0 0.543 0.546 492.5
