pcdate pctime time date flags o3 hio3 cellai cellbi bncht lmpt o3lt flowa flowb pres
2025-05-15 05:01:27 05:01 05-15-25 0C105000 42.356 0.000 41807 41196 33.0 53.2 0.0 0.541 0.542 494.0
2025-05-15 05:02:01 05:02 05-15-25 0C105000 42.858 0.000 41807 41198 33.0 53.1 0.0 0.536 0.538 494.0
2025-05-15 05:03:00 05:03 05-15-25 0C105000 42.159 0.000 41807 41198 33.0 53.2 0.0 0.537 0.538 494.0
2025-05-15 05:04:01 05:04 05-15-25 0C105000 43.228 0.000 41807 41197 32.9 53.2 0.0 0.538 0.540 494.0
2025-05-15 05:05:01 05:05 05-15-25 0C105000 41.961 0.000 41806 41197 32.9 53.2 0.0 0.541 0.543 494.0
2025-05-15 05:06:00 05:06 05-15-25 0C105000 41.547 0.000 41808 41198 32.9 53.2 0.0 0.538 0.541 494.0
2025-05-15 05:07:01 05:07 05-15-25 0C105000 44.515 0.000 41806 41198 32.9 53.2 0.0 0.537 0.537 494.0
2025-05-15 05:08:01 05:08 05-15-25 0C105000 44.098 0.000 41810 41200 32.9 53.2 0.0 0.541 0.543 494.3
2025-05-15 05:09:01 05:09 05-15-25 0C105000 41.135 0.000 41810 41200 32.9 53.2 0.0 0.543 0.545 494.0
2025-05-15 05:10:01 05:10 05-15-25 0C105000 40.881 0.000 41808 41200 32.9 53.2 0.0 0.541 0.542 494.0
2025-05-15 05:11:01 05:11 05-15-25 0C105000 41.705 0.000 41810 41201 32.9 53.2 0.0 0.538 0.540 494.0
2025-05-15 05:12:01 05:12 05-15-25 0C105000 42.967 0.000 41808 41200 32.9 53.2 0.0 0.536 0.538 494.3
2025-05-15 05:13:00 05:13 05-15-25 0C105000 43.010 0.000 41809 41201 32.9 53.2 0.0 0.537 0.538 494.0
2025-05-15 05:14:01 05:14 05-15-25 0C105000 42.234 0.000 41811 41202 32.9 53.2 0.0 0.539 0.539 494.0
2025-05-15 05:15:01 05:15 05-15-25 0C105000 41.137 0.000 41810 41201 32.9 53.2 0.0 0.543 0.544 494.3
2025-05-15 05:16:01 05:16 05-15-25 0C105000 41.865 0.000 41809 41201 32.9 53.2 0.0 0.541 0.542 494.0
2025-05-15 05:17:01 05:17 05-15-25 0C105000 42.366 0.000 41805 41198 32.9 53.2 0.0 0.541 0.545 494.3
2025-05-15 05:18:00 05:18 05-15-25 0C105000 43.073 0.000 41811 41201 32.9 53.2 0.0 0.537 0.538 494.0
2025-05-15 05:19:01 05:19 05-15-25 0C105000 41.834 0.000 41813 41204 32.9 53.2 0.0 0.540 0.541 494.3
2025-05-15 05:20:01 05:20 05-15-25 0C105000 41.618 0.000 41813 41203 32.9 53.2 0.0 0.542 0.545 494.0
2025-05-15 05:21:01 05:21 05-15-25 0C105000 43.394 0.000 41810 41201 32.9 53.2 0.0 0.540 0.542 494.3
2025-05-15 05:22:01 05:22 05-15-25 0C105000 42.620 0.000 41810 41201 32.9 53.2 0.0 0.538 0.541 494.3
2025-05-15 05:23:00 05:23 05-15-25 0C105000 41.592 0.000 41807 41198 32.9 53.2 0.0 0.536 0.537 494.0
2025-05-15 05:24:01 05:24 05-15-25 0C105000 40.696 0.000 41811 41201 32.9 53.2 0.0 0.536 0.537 494.3
2025-05-15 05:25:00 05:25 05-15-25 0C105000 41.424 0.000 41810 41199 32.9 53.2 0.0 0.542 0.542 494.0
2025-05-15 05:26:01 05:26 05-15-25 0C105000 41.339 0.000 41810 41202 32.9 53.2 0.0 0.541 0.542 494.3
2025-05-15 05:27:01 05:27 05-15-25 0C105000 41.733 0.000 41810 41200 32.9 53.2 0.0 0.539 0.539 494.3
2025-05-15 05:28:00 05:28 05-15-25 0C105000 41.404 0.000 41811 41202 32.9 53.2 0.0 0.541 0.543 494.3
2025-05-15 05:29:01 05:29 05-15-25 0C105000 43.100 0.000 41810 41199 32.9 53.2 0.0 0.541 0.543 494.3
2025-05-15 05:30:01 05:30 05-15-25 0C105000 42.148 0.000 41810 41199 32.9 53.2 0.0 0.538 0.541 494.3
2025-05-15 05:31:01 05:31 05-15-25 0C105000 39.470 0.000 41810 41200 32.9 53.2 0.0 0.541 0.541 494.3
2025-05-15 05:32:01 05:32 05-15-25 0C105000 40.352 0.000 41808 41198 32.9 53.2 0.0 0.541 0.544 494.3
