pcdate pctime time date flags o3 hio3 cellai cellbi bncht lmpt o3lt flowa flowb pres
2025-05-21 01:01:26 01:01 05-21-25 0C105000 33.651 0.000 41804 41239 29.5 53.1 0.0 0.541 0.543 492.8
2025-05-21 01:02:00 01:01 05-21-25 0C105000 33.651 0.000 41804 41239 29.5 53.1 0.0 0.541 0.543 492.8
2025-05-21 01:03:01 01:03 05-21-25 0C105000 30.893 0.000 41803 41237 29.4 53.1 0.0 0.542 0.544 493.1
2025-05-21 01:04:01 01:04 05-21-25 0C105000 32.522 0.000 41809 41242 29.4 53.1 0.0 0.537 0.540 493.1
2025-05-21 01:05:01 01:05 05-21-25 0C105000 32.966 0.000 41812 41246 29.4 53.1 0.0 0.539 0.542 493.1
2025-05-21 01:06:01 01:06 05-21-25 0C105000 31.824 0.000 41809 41242 29.4 53.1 0.0 0.543 0.544 493.1
2025-05-21 01:07:00 01:06 05-21-25 0C105000 31.824 0.000 41809 41242 29.4 53.1 0.0 0.543 0.544 493.1
2025-05-21 01:08:01 01:08 05-21-25 0C105000 33.499 0.000 41811 41244 29.4 53.1 0.0 0.539 0.541 493.1
2025-05-21 01:09:00 01:08 05-21-25 0C105000 33.499 0.000 41811 41244 29.4 53.1 0.0 0.539 0.541 493.1
2025-05-21 01:10:01 01:09 05-21-25 0C105000 32.276 0.000 41811 41244 29.4 53.1 0.0 0.540 0.542 493.1
2025-05-21 01:11:01 01:11 05-21-25 0C105000 31.862 0.000 41813 41245 29.4 53.1 0.0 0.539 0.541 493.1
2025-05-21 01:12:01 01:11 05-21-25 0C105000 31.862 0.000 41813 41245 29.4 53.1 0.0 0.539 0.541 493.1
2025-05-21 01:13:01 01:13 05-21-25 0C105000 33.048 0.000 41810 41243 29.4 53.1 0.0 0.539 0.542 493.1
2025-05-21 01:14:00 01:13 05-21-25 0C105000 33.048 0.000 41810 41243 29.4 53.1 0.0 0.539 0.542 493.1
2025-05-21 01:15:01 01:15 05-21-25 0C105000 34.165 0.000 41816 41248 29.4 53.1 0.0 0.541 0.543 493.1
2025-05-21 01:16:01 01:16 05-21-25 0C105000 33.021 0.000 41813 41246 29.4 53.1 0.0 0.537 0.541 493.1
2025-05-21 01:17:01 01:16 05-21-25 0C105000 33.021 0.000 41813 41246 29.4 53.1 0.0 0.537 0.541 493.1
2025-05-21 01:18:01 01:18 05-21-25 0C105000 33.926 0.000 41816 41248 29.4 53.1 0.0 0.542 0.545 493.1
2025-05-21 01:19:00 01:18 05-21-25 0C105000 33.926 0.000 41816 41248 29.4 53.1 0.0 0.542 0.545 493.1
2025-05-21 01:20:01 01:20 05-21-25 0C105000 32.444 0.000 41813 41246 29.4 53.1 0.0 0.541 0.543 493.1
2025-05-21 01:21:00 01:20 05-21-25 0C105000 32.444 0.000 41813 41246 29.4 53.1 0.0 0.541 0.543 493.1
2025-05-21 01:22:01 01:22 05-21-25 0C105000 33.621 0.000 41815 41247 29.4 53.1 0.0 0.539 0.541 493.1
2025-05-21 01:23:01 01:23 05-21-25 0C105000 35.165 0.000 41816 41247 29.4 53.1 0.0 0.540 0.544 493.1
2025-05-21 01:24:01 01:23 05-21-25 0C105000 35.165 0.000 41816 41247 29.4 53.1 0.0 0.540 0.544 493.1
2025-05-21 01:25:01 01:25 05-21-25 0C105000 35.847 0.000 41815 41246 29.4 53.1 0.0 0.538 0.542 493.1
2025-05-21 01:26:00 01:25 05-21-25 0C105000 35.847 0.000 41815 41246 29.4 53.1 0.0 0.538 0.542 493.1
2025-05-21 01:27:01 01:26 05-21-25 0C105000 31.056 0.000 41813 41245 29.4 53.1 0.0 0.543 0.546 493.4
2025-05-21 01:28:01 01:28 05-21-25 0C105000 33.520 0.000 41816 41248 29.3 53.1 0.0 0.537 0.540 493.1
2025-05-21 01:29:01 01:28 05-21-25 0C105000 33.520 0.000 41816 41248 29.3 53.1 0.0 0.537 0.540 493.1
2025-05-21 01:30:01 01:30 05-21-25 0C105000 29.605 0.000 41819 41249 29.3 53.1 0.0 0.542 0.545 493.1
2025-05-21 01:31:01 01:30 05-21-25 0C105000 29.605 0.000 41819 41249 29.3 53.1 0.0 0.542 0.545 493.1
2025-05-21 01:32:01 01:32 05-21-25 0C105000 35.144 0.000 41817 41248 29.3 53.1 0.0 0.541 0.544 493.4
2025-05-21 01:33:00 01:32 05-21-25 0C105000 35.144 0.000 41817 41248 29.3 53.1 0.0 0.541 0.544 493.4
2025-05-21 01:34:01 01:34 05-21-25 0C105000 34.368 0.000 41814 41245 29.3 53.1 0.0 0.539 0.542 493.1
2025-05-21 01:35:01 01:35 05-21-25 0C105000 37.266 0.000 41813 41245 29.3 53.1 0.0 0.544 0.547 493.4
2025-05-21 01:36:00 01:35 05-21-25 0C105000 37.266 0.000 41813 41245 29.3 53.1 0.0 0.544 0.547 493.4
2025-05-21 01:37:01 01:37 05-21-25 0C105000 32.409 0.000 41817 41247 29.3 53.1 0.0 0.537 0.539 493.1
2025-05-21 01:38:00 01:37 05-21-25 0C105000 32.409 0.000 41817 41247 29.3 53.1 0.0 0.537 0.539 493.1
2025-05-21 01:39:01 01:39 05-21-25 0C105000 31.030 0.000 41818 41248 29.3 53.1 0.0 0.545 0.546 493.1
2025-05-21 01:40:01 01:40 05-21-25 0C105000 33.032 0.000 41821 41251 29.3 53.1 0.0 0.541 0.544 493.1
2025-05-21 01:41:01 01:40 05-21-25 0C105000 33.032 0.000 41821 41251 29.3 53.1 0.0 0.541 0.544 493.1
2025-05-21 01:42:01 01:42 05-21-25 0C105000 33.677 0.000 41818 41249 29.2 53.1 0.0 0.539 0.542 493.1
2025-05-21 01:43:00 01:42 05-21-25 0C105000 33.677 0.000 41818 41249 29.2 53.1 0.0 0.539 0.542 493.1
2025-05-21 01:44:01 01:44 05-21-25 0C105000 32.656 0.000 41820 41250 29.2 53.1 0.0 0.541 0.545 493.1
2025-05-21 01:45:01 01:45 05-21-25 0C105000 31.122 0.000 41820 41250 29.2 53.1 0.0 0.541 0.545 493.1
2025-05-21 01:46:01 01:45 05-21-25 0C105000 31.122 0.000 41820 41250 29.2 53.1 0.0 0.541 0.545 493.1
2025-05-21 01:47:01 01:47 05-21-25 0C105000 31.929 0.000 41825 41255 29.2 53.1 0.0 0.539 0.540 493.1
2025-05-21 01:48:00 01:47 05-21-25 0C105000 31.929 0.000 41825 41255 29.2 53.1 0.0 0.539 0.540 493.1
2025-05-21 01:49:01 01:48 05-21-25 0C105000 33.348 0.000 41824 41254 29.2 53.1 0.0 0.543 0.546 493.1
2025-05-21 01:50:01 01:50 05-21-25 0C105000 34.123 0.000 41827 41255 29.2 53.1 0.0 0.538 0.541 493.1
2025-05-21 01:51:01 01:50 05-21-25 0C105000 34.123 0.000 41827 41255 29.2 53.1 0.0 0.538 0.541 493.1
