pcdate pctime time date flags o3 hio3 cellai cellbi bncht lmpt o3lt flowa flowb pres
2025-05-17 01:01:25 01:01 05-17-25 0C105000 37.367 0.000 42113 41497 27.6 53.1 0.0 0.538 0.540 492.2
2025-05-17 01:02:00 01:01 05-17-25 0C105000 37.367 0.000 42113 41497 27.6 53.1 0.0 0.538 0.540 492.2
2025-05-17 01:03:01 01:02 05-17-25 0C105000 37.579 0.000 42108 41493 27.6 53.1 0.0 0.541 0.544 492.2
2025-05-17 01:04:01 01:04 05-17-25 0C105000 37.398 0.000 42112 41496 27.6 53.0 0.0 0.540 0.542 492.2
2025-05-17 01:05:01 01:04 05-17-25 0C105000 37.398 0.000 42112 41496 27.6 53.0 0.0 0.540 0.542 492.2
2025-05-17 01:06:01 01:06 05-17-25 0C105000 37.313 0.000 42113 41497 27.6 53.1 0.0 0.539 0.542 492.2
2025-05-17 01:07:00 01:06 05-17-25 0C105000 37.313 0.000 42113 41497 27.6 53.1 0.0 0.539 0.542 492.2
2025-05-17 01:08:01 01:07 05-17-25 0C105000 38.076 0.000 42118 41502 27.6 53.1 0.0 0.540 0.544 492.2
2025-05-17 01:09:01 01:09 05-17-25 0C105000 37.587 0.000 42118 41501 27.6 53.1 0.0 0.540 0.545 492.2
2025-05-17 01:10:00 01:09 05-17-25 0C105000 37.587 0.000 42118 41501 27.6 53.1 0.0 0.540 0.545 492.2
2025-05-17 01:11:01 01:11 05-17-25 0C105000 37.808 0.000 42112 41496 27.6 53.1 0.0 0.540 0.544 492.2
2025-05-17 01:12:00 01:11 05-17-25 0C105000 37.808 0.000 42112 41496 27.6 53.1 0.0 0.540 0.544 492.2
2025-05-17 01:13:01 01:13 05-17-25 0C105000 36.708 0.000 42114 41500 27.6 53.1 0.0 0.538 0.540 492.2
2025-05-17 01:14:00 01:13 05-17-25 0C105000 36.708 0.000 42114 41500 27.6 53.1 0.0 0.538 0.540 492.2
2025-05-17 01:15:01 01:14 05-17-25 0C105000 37.051 0.000 42113 41498 27.6 53.0 0.0 0.538 0.541 492.2
2025-05-17 01:16:01 01:16 05-17-25 0C105000 37.536 0.000 42114 41500 27.6 53.1 0.0 0.544 0.546 492.2
2025-05-17 01:17:00 01:16 05-17-25 0C105000 37.536 0.000 42114 41500 27.6 53.1 0.0 0.544 0.546 492.2
2025-05-17 01:18:01 01:18 05-17-25 0C105000 37.085 0.000 42119 41504 27.6 53.1 0.0 0.540 0.542 492.2
2025-05-17 01:19:00 01:18 05-17-25 0C105000 37.085 0.000 42119 41504 27.6 53.1 0.0 0.540 0.542 492.2
2025-05-17 01:20:01 01:19 05-17-25 0C105000 38.187 0.000 42119 41504 27.6 53.0 0.0 0.543 0.546 492.2
2025-05-17 01:21:00 01:20 05-17-25 0C105000 38.937 0.000 42119 41504 27.6 53.1 0.0 0.545 0.548 492.2
2025-05-17 01:22:01 01:21 05-17-25 0C105000 38.754 0.000 42120 41504 27.5 53.1 0.0 0.539 0.541 492.2
2025-05-17 01:23:01 01:23 05-17-25 0C105000 38.584 0.000 42119 41503 27.5 53.1 0.0 0.537 0.540 492.2
2025-05-17 01:24:00 01:23 05-17-25 0C105000 38.584 0.000 42119 41503 27.5 53.1 0.0 0.537 0.540 492.2
2025-05-17 01:25:01 01:24 05-17-25 0C105000 37.832 0.000 42118 41503 27.5 53.1 0.0 0.543 0.546 492.2
2025-05-17 01:26:01 01:26 05-17-25 0C105000 38.411 0.000 42120 41504 27.5 53.1 0.0 0.543 0.546 492.2
2025-05-17 01:27:01 01:26 05-17-25 0C105000 38.411 0.000 42120 41504 27.5 53.1 0.0 0.543 0.546 492.2
2025-05-17 01:28:01 01:28 05-17-25 0C105000 37.821 0.000 42117 41503 27.5 53.0 0.0 0.539 0.543 491.9
2025-05-17 01:29:00 01:28 05-17-25 0C105000 37.821 0.000 42117 41503 27.5 53.0 0.0 0.539 0.543 491.9
2025-05-17 01:30:01 01:29 05-17-25 0C105000 37.188 0.000 42119 41503 27.5 53.1 0.0 0.537 0.541 492.2
2025-05-17 01:31:00 01:30 05-17-25 0C105000 38.359 0.000 42120 41506 27.5 53.1 0.0 0.539 0.541 492.2
2025-05-17 01:32:01 01:31 05-17-25 0C105000 38.478 0.000 42119 41504 27.5 53.1 0.0 0.544 0.547 492.2
2025-05-17 01:33:01 01:33 05-17-25 0C105000 37.861 0.000 42121 41507 27.5 53.1 0.0 0.540 0.541 492.2
2025-05-17 01:34:00 01:33 05-17-25 0C105000 37.861 0.000 42121 41507 27.5 53.1 0.0 0.540 0.541 492.2
2025-05-17 01:35:01 01:35 05-17-25 0C105000 37.825 0.000 42121 41506 27.5 53.1 0.0 0.538 0.541 492.2
2025-05-17 01:36:01 01:36 05-17-25 0C105000 37.751 0.000 42123 41507 27.5 53.1 0.0 0.541 0.543 492.2
2025-05-17 01:37:01 01:36 05-17-25 0C105000 37.751 0.000 42123 41507 27.5 53.1 0.0 0.541 0.543 492.2
2025-05-17 01:38:01 01:38 05-17-25 0C105000 38.014 0.000 42119 41505 27.5 53.1 0.0 0.540 0.543 492.2
2025-05-17 01:39:00 01:38 05-17-25 0C105000 38.014 0.000 42119 41505 27.5 53.1 0.0 0.540 0.543 492.2
2025-05-17 01:40:01 01:39 05-17-25 0C105000 37.610 0.000 42122 41507 27.5 53.1 0.0 0.543 0.546 492.2
2025-05-17 01:41:00 01:40 05-17-25 0C105000 37.767 0.000 42121 41507 27.5 53.1 0.0 0.537 0.540 492.2
2025-05-17 01:42:01 01:41 05-17-25 0C105000 37.710 0.000 42123 41509 27.5 53.1 0.0 0.538 0.541 492.2
2025-05-17 01:43:01 01:43 05-17-25 0C105000 38.309 0.000 42124 41509 27.4 53.0 0.0 0.537 0.541 492.2
2025-05-17 01:44:01 01:43 05-17-25 0C105000 38.309 0.000 42124 41509 27.4 53.0 0.0 0.537 0.541 492.2
2025-05-17 01:45:01 01:45 05-17-25 0C105000 38.887 0.000 42120 41506 27.4 53.0 0.0 0.538 0.542 492.5
2025-05-17 01:46:00 01:45 05-17-25 0C105000 38.887 0.000 42120 41506 27.4 53.0 0.0 0.538 0.542 492.5
2025-05-17 01:47:01 01:46 05-17-25 0C105000 38.231 0.000 42121 41507 27.4 53.0 0.0 0.540 0.543 492.2
2025-05-17 01:48:01 01:48 05-17-25 0C105000 38.825 0.000 42124 41509 27.4 53.1 0.0 0.543 0.547 492.5
2025-05-17 01:49:00 01:48 05-17-25 0C105000 38.825 0.000 42124 41509 27.4 53.1 0.0 0.543 0.547 492.5
2025-05-17 01:50:01 01:49 05-17-25 0C105000 38.639 0.000 42121 41506 27.4 53.0 0.0 0.538 0.542 492.5
2025-05-17 01:51:00 01:50 05-17-25 0C105000 38.551 0.000 42124 41509 27.4 53.1 0.0 0.540 0.542 492.5
2025-05-17 01:52:01 01:51 05-17-25 0C105000 38.117 0.000 42123 41508 27.4 53.0 0.0 0.539 0.542 492.5
2025-05-17 01:53:00 01:52 05-17-25 0C105000 38.349 0.000 42125 41511 27.4 53.0 0.0 0.544 0.548 492.5
2025-05-17 01:54:01 01:53 05-17-25 0C105000 38.248 0.000 42128 41516 27.4 53.1 0.0 0.544 0.546 492.5
2025-05-17 01:55:01 01:55 05-17-25 0C105000 38.071 0.000 42127 41513 27.4 53.0 0.0 0.541 0.545 492.5
2025-05-17 01:56:00 01:55 05-17-25 0C105000 38.071 0.000 42127 41513 27.4 53.0 0.0 0.541 0.545 492.5
2025-05-17 01:57:01 01:56 05-17-25 0C105000 37.943 0.000 42124 41509 27.4 53.1 0.0 0.543 0.546 492.5
2025-05-17 01:58:01 01:58 05-17-25 0C105000 38.776 0.000 42128 41513 27.4 53.1 0.0 0.539 0.541 492.5
2025-05-17 01:59:01 01:58 05-17-25 0C105000 38.776 0.000 42128 41513 27.4 53.1 0.0 0.539 0.541 492.5
2025-05-17 02:00:01 02:00 05-17-25 0C105000 40.706 0.000 42125 41510 27.4 53.0 0.0 0.543 0.547 492.5
