pcdate pctime time date flags o3 hio3 cellai cellbi bncht lmpt o3lt flowa flowb pres
2025-05-21 02:01:42 02:01 05-21-25 0C105000 38.028 0.000 41822 41250 29.2 53.1 0.0 0.543 0.546 493.4
2025-05-21 02:02:01 02:02 05-21-25 0C105000 32.239 0.000 41828 41254 29.1 53.1 0.0 0.542 0.545 493.4
2025-05-21 02:03:00 02:02 05-21-25 0C105000 32.239 0.000 41828 41254 29.1 53.1 0.0 0.542 0.545 493.4
2025-05-21 02:04:01 02:04 05-21-25 0C105000 34.793 0.000 41830 41256 29.1 53.1 0.0 0.541 0.544 493.4
2025-05-21 02:05:00 02:04 05-21-25 0C105000 34.793 0.000 41830 41256 29.1 53.1 0.0 0.541 0.544 493.4
2025-05-21 02:06:01 02:05 05-21-25 0C105000 34.367 0.000 41830 41258 29.1 53.1 0.0 0.541 0.544 493.4
2025-05-21 02:07:01 02:07 05-21-25 0C105000 35.094 0.000 41824 41250 29.1 53.1 0.0 0.539 0.541 493.4
2025-05-21 02:08:00 02:07 05-21-25 0C105000 35.094 0.000 41824 41250 29.1 53.1 0.0 0.539 0.541 493.4
2025-05-21 02:09:01 02:09 05-21-25 0C105000 35.656 0.000 41824 41251 29.1 53.1 0.0 0.538 0.542 493.4
2025-05-21 02:10:00 02:09 05-21-25 0C105000 35.656 0.000 41824 41251 29.1 53.1 0.0 0.538 0.542 493.4
2025-05-21 02:11:01 02:11 05-21-25 0C105000 34.969 0.000 41827 41252 29.1 53.1 0.0 0.538 0.540 493.4
2025-05-21 02:12:01 02:12 05-21-25 0C105000 35.331 0.000 41828 41254 29.1 53.1 0.0 0.543 0.545 493.4
2025-05-21 02:13:01 02:12 05-21-25 0C105000 35.331 0.000 41828 41254 29.1 53.1 0.0 0.543 0.545 493.4
2025-05-21 02:14:01 02:14 05-21-25 0C105000 32.999 0.000 41824 41249 29.0 53.1 0.0 0.542 0.544 493.4
2025-05-21 02:15:00 02:14 05-21-25 0C105000 32.999 0.000 41824 41249 29.0 53.1 0.0 0.542 0.544 493.4
2025-05-21 02:16:01 02:15 05-21-25 0C105000 33.663 0.000 41824 41249 29.1 53.1 0.0 0.543 0.545 493.4
2025-05-21 02:17:01 02:17 05-21-25 0C105000 34.239 0.000 41828 41253 29.0 53.1 0.0 0.537 0.540 493.4
2025-05-21 02:18:01 02:17 05-21-25 0C105000 34.239 0.000 41828 41253 29.0 53.1 0.0 0.537 0.540 493.4
2025-05-21 02:19:01 02:19 05-21-25 0C105000 30.799 0.000 41826 41250 29.0 53.1 0.0 0.536 0.539 493.4
2025-05-21 02:20:00 02:19 05-21-25 0C105000 30.799 0.000 41826 41250 29.0 53.1 0.0 0.536 0.539 493.4
2025-05-21 02:21:01 02:21 05-21-25 0C105000 34.294 0.000 41827 41251 29.0 53.1 0.0 0.537 0.541 493.4
2025-05-21 02:22:00 02:21 05-21-25 0C105000 34.294 0.000 41827 41251 29.0 53.1 0.0 0.537 0.541 493.4
2025-05-21 02:23:01 02:22 05-21-25 0C105000 33.928 0.000 41829 41254 29.0 53.0 0.0 0.539 0.542 493.4
2025-05-21 02:24:01 02:24 05-21-25 0C105000 32.728 0.000 41830 41254 29.0 53.1 0.0 0.544 0.546 493.4
2025-05-21 02:25:01 02:24 05-21-25 0C105000 32.728 0.000 41830 41254 29.0 53.1 0.0 0.544 0.546 493.4
2025-05-21 02:26:01 02:26 05-21-25 0C105000 32.202 0.000 41832 41255 28.9 53.1 0.0 0.538 0.540 493.7
2025-05-21 02:27:00 02:26 05-21-25 0C105000 32.202 0.000 41832 41255 28.9 53.1 0.0 0.538 0.540 493.7
2025-05-21 02:28:01 02:27 05-21-25 0C105000 31.431 0.000 41831 41254 28.9 53.1 0.0 0.541 0.545 493.4
2025-05-21 02:29:01 02:29 05-21-25 0C105000 34.480 0.000 41829 41253 28.9 53.1 0.0 0.542 0.545 493.4
2025-05-21 02:30:00 02:29 05-21-25 0C105000 34.480 0.000 41829 41253 28.9 53.1 0.0 0.542 0.545 493.4
2025-05-21 02:31:01 02:31 05-21-25 0C105000 31.320 0.000 41832 41256 28.9 53.0 0.0 0.539 0.543 493.7
2025-05-21 02:32:00 02:31 05-21-25 0C105000 31.320 0.000 41832 41256 28.9 53.0 0.0 0.539 0.543 493.7
