pcdate pctime time date flags o3 hio3 cellai cellbi bncht lmpt o3lt flowa flowb pres
2025-05-17 08:01:28 08:01 05-17-25 0C105000 40.099 0.000 42106 41485 27.7 53.1 0.0 0.543 0.545 494.0
2025-05-17 08:02:01 08:02 05-17-25 0C105000 38.709 0.000 42106 41488 27.7 53.1 0.0 0.539 0.542 493.7
2025-05-17 08:03:01 08:03 05-17-25 0C105000 40.443 0.000 42105 41485 27.7 53.1 0.0 0.545 0.547 493.7
2025-05-17 08:04:00 08:04 05-17-25 0C105000 44.977 0.000 42107 41486 27.7 53.1 0.0 0.539 0.542 493.7
2025-05-17 08:05:01 08:05 05-17-25 0C105000 42.368 0.000 42107 41483 27.8 53.1 0.0 0.546 0.546 494.0
2025-05-17 08:06:01 08:06 05-17-25 0C105000 48.730 0.000 42104 41481 27.8 53.1 0.0 0.545 0.549 494.0
2025-05-17 08:07:01 08:07 05-17-25 0C105000 47.683 0.000 42103 41481 27.8 53.1 0.0 0.541 0.546 494.0
2025-05-17 08:08:01 08:08 05-17-25 0C105000 44.764 0.000 42102 41482 27.8 53.1 0.0 0.538 0.542 494.0
2025-05-17 08:09:00 08:09 05-17-25 0C105000 43.783 0.000 42102 41483 27.8 53.1 0.0 0.543 0.547 494.0
2025-05-17 08:10:01 08:10 05-17-25 0C105000 40.202 0.000 42107 41486 27.8 53.1 0.0 0.544 0.547 493.7
2025-05-17 08:11:00 08:11 05-17-25 0C105000 44.218 0.000 42108 41491 27.8 53.1 0.0 0.538 0.541 494.0
2025-05-17 08:12:01 08:12 05-17-25 0C105000 41.489 0.000 42110 41491 27.8 53.1 0.0 0.544 0.549 494.0
2025-05-17 08:13:01 08:13 05-17-25 0C105000 45.153 0.000 42111 41492 27.7 53.1 0.0 0.545 0.547 494.0
2025-05-17 08:14:00 08:14 05-17-25 0C105000 45.895 0.000 42113 41491 27.7 53.1 0.0 0.538 0.542 493.7
2025-05-17 08:15:01 08:15 05-17-25 0C105000 48.654 0.000 42111 41490 27.7 53.1 0.0 0.541 0.545 494.0
2025-05-17 08:16:00 08:16 05-17-25 0C105000 48.987 0.000 42113 41493 27.7 53.1 0.0 0.541 0.545 493.7
2025-05-17 08:17:01 08:17 05-17-25 0C105000 43.882 0.000 42110 41489 27.7 53.1 0.0 0.541 0.544 493.7
2025-05-17 08:18:01 08:18 05-17-25 0C105000 46.200 0.000 42107 41487 27.7 53.1 0.0 0.541 0.544 493.7
2025-05-17 08:19:00 08:19 05-17-25 0C105000 46.492 0.000 42109 41488 27.7 53.1 0.0 0.542 0.546 494.0
2025-05-17 08:20:01 08:20 05-17-25 0C105000 47.486 0.000 42108 41487 27.7 53.1 0.0 0.545 0.548 494.0
2025-05-17 08:21:00 08:21 05-17-25 0C105000 47.652 0.000 42104 41482 27.7 53.1 0.0 0.540 0.544 493.7
2025-05-17 08:22:01 08:22 05-17-25 0C105000 45.679 0.000 42106 41485 27.8 53.1 0.0 0.541 0.544 494.0
2025-05-17 08:23:01 08:23 05-17-25 0C105000 44.499 0.000 42104 41482 27.8 53.1 0.0 0.542 0.546 493.7
2025-05-17 08:24:01 08:24 05-17-25 0C105000 43.872 0.000 42106 41483 27.8 53.1 0.0 0.540 0.542 493.7
2025-05-17 08:25:01 08:25 05-17-25 0C105000 45.936 0.000 42102 41481 27.8 53.1 0.0 0.540 0.542 494.0
2025-05-17 08:26:00 08:26 05-17-25 0C105000 45.458 0.000 42102 41482 27.8 53.1 0.0 0.544 0.548 493.7
2025-05-17 08:27:01 08:27 05-17-25 0C105000 45.636 0.000 42104 41485 27.8 53.1 0.0 0.540 0.543 493.7
2025-05-17 08:28:01 08:28 05-17-25 0C105000 43.880 0.000 42107 41487 27.8 53.1 0.0 0.541 0.545 494.0
2025-05-17 08:29:01 08:29 05-17-25 0C105000 43.111 0.000 42107 41487 27.8 53.1 0.0 0.541 0.545 494.0
2025-05-17 08:30:01 08:30 05-17-25 0C105000 45.086 0.000 42108 41489 27.7 53.1 0.0 0.545 0.547 493.7
2025-05-17 08:31:00 08:31 05-17-25 0C105000 45.162 0.000 42103 41482 27.7 53.1 0.0 0.539 0.542 493.7
2025-05-17 08:32:01 08:32 05-17-25 0C105000 46.158 0.000 42101 41481 27.7 53.1 0.0 0.542 0.547 493.7
2025-05-17 08:33:00 08:33 05-17-25 0C105000 42.847 0.000 42104 41482 27.7 53.1 0.0 0.538 0.543 493.7
2025-05-17 08:34:01 08:34 05-17-25 0C105000 42.459 0.000 42102 41481 27.7 53.1 0.0 0.543 0.548 493.7
2025-05-17 08:35:01 08:35 05-17-25 0C105000 42.301 0.000 42104 41484 27.7 53.0 0.0 0.545 0.548 493.7
2025-05-17 08:36:01 08:36 05-17-25 0C105000 41.887 0.000 42105 41485 27.7 53.0 0.0 0.545 0.546 493.7
2025-05-17 08:37:01 08:37 05-17-25 0C105000 38.636 0.000 42104 41483 27.8 53.1 0.0 0.538 0.542 493.7
