pcdate pctime time date flags o3 hio3 cellai cellbi bncht lmpt o3lt flowa flowb pres
2025-05-19 18:01:29 18:01 05-19-25 0C105000 23.764 0.000 41846 41267 29.0 53.1 0.0 0.538 0.542 493.4
2025-05-19 18:02:00 18:01 05-19-25 0C105000 23.764 0.000 41846 41267 29.0 53.1 0.0 0.538 0.542 493.4
2025-05-19 18:03:01 18:02 05-19-25 0C105000 23.740 0.000 41846 41267 29.0 53.1 0.0 0.541 0.545 493.4
2025-05-19 18:04:00 18:03 05-19-25 0C105000 21.257 0.000 41847 41270 29.1 53.1 0.0 0.541 0.545 493.7
2025-05-19 18:05:01 18:04 05-19-25 0C105000 20.092 0.000 41849 41271 29.1 53.1 0.0 0.539 0.541 493.7
2025-05-19 18:06:01 18:06 05-19-25 0C105000 20.293 0.000 41844 41267 29.1 53.1 0.0 0.541 0.545 493.4
2025-05-19 18:07:00 18:06 05-19-25 0C105000 20.293 0.000 41844 41267 29.1 53.1 0.0 0.541 0.545 493.4
2025-05-19 18:08:01 18:07 05-19-25 0C105000 21.244 0.000 41845 41268 29.1 53.1 0.0 0.540 0.542 493.4
2025-05-19 18:09:00 18:08 05-19-25 0C105000 23.094 0.000 41841 41263 29.2 53.1 0.0 0.542 0.546 493.4
2025-05-19 18:10:01 18:09 05-19-25 0C105000 23.682 0.000 41842 41262 29.2 53.1 0.0 0.542 0.545 493.4
2025-05-19 18:11:01 18:11 05-19-25 0C105000 23.547 0.000 41842 41264 29.2 53.1 0.0 0.541 0.545 493.7
2025-05-19 18:12:01 18:11 05-19-25 0C105000 23.547 0.000 41842 41264 29.2 53.1 0.0 0.541 0.545 493.7
2025-05-19 18:13:01 18:12 05-19-25 0C105000 23.100 0.000 41838 41258 29.2 53.1 0.0 0.539 0.542 493.4
2025-05-19 18:14:00 18:13 05-19-25 0C105000 23.754 0.000 41838 41260 29.2 53.1 0.0 0.538 0.542 493.7
2025-05-19 18:15:01 18:14 05-19-25 0C105000 24.370 0.000 41838 41260 29.3 53.1 0.0 0.538 0.541 493.4
2025-05-19 18:16:01 18:16 05-19-25 0C105000 22.641 0.000 41838 41260 29.3 53.1 0.0 0.538 0.541 493.4
2025-05-19 18:17:01 18:16 05-19-25 0C105000 22.641 0.000 41838 41260 29.3 53.1 0.0 0.538 0.541 493.4
2025-05-19 18:18:01 18:17 05-19-25 0C105000 21.205 0.000 41839 41261 29.3 53.1 0.0 0.542 0.546 493.4
