pcdate pctime time date flags o3 hio3 cellai cellbi bncht lmpt o3lt flowa flowb pres
2025-05-17 10:01:29 10:01 05-17-25 0C105000 37.671 0.000 42075 41454 28.1 53.1 0.0 0.541 0.545 493.4
2025-05-17 10:02:01 10:02 05-17-25 0C105000 37.922 0.000 42074 41451 28.1 53.1 0.0 0.541 0.545 493.4
2025-05-17 10:03:01 10:03 05-17-25 0C105000 40.517 0.000 42084 41461 28.1 53.1 0.0 0.538 0.541 493.4
2025-05-17 10:04:00 10:03 05-17-25 0C105000 40.517 0.000 42084 41461 28.1 53.1 0.0 0.538 0.541 493.4
2025-05-17 10:05:01 10:05 05-17-25 0C105000 41.675 0.000 42085 41464 28.0 53.1 0.0 0.544 0.547 493.7
2025-05-17 10:06:01 10:06 05-17-25 0C105000 41.348 0.000 42086 41461 28.0 53.1 0.0 0.540 0.543 493.7
2025-05-17 10:07:01 10:07 05-17-25 0C105000 44.359 0.000 42083 41458 28.0 53.1 0.0 0.542 0.545 493.4
2025-05-17 10:08:01 10:08 05-17-25 0C105000 43.529 0.000 42081 41462 28.0 53.1 0.0 0.538 0.541 493.4
2025-05-17 10:09:00 10:08 05-17-25 0C105000 43.529 0.000 42081 41462 28.0 53.1 0.0 0.538 0.541 493.4
2025-05-17 10:10:01 10:10 05-17-25 0C105000 39.427 0.000 42078 41454 28.0 53.1 0.0 0.541 0.544 493.7
2025-05-17 10:11:00 10:10 05-17-25 0C105000 39.427 0.000 42078 41454 28.0 53.1 0.0 0.541 0.544 493.7
2025-05-17 10:12:01 10:12 05-17-25 0C105000 40.785 0.000 42072 41452 28.0 53.1 0.0 0.540 0.543 493.4
2025-05-17 10:13:01 10:13 05-17-25 0C105000 35.778 0.000 42073 41453 28.0 53.1 0.0 0.544 0.547 493.4
2025-05-17 10:14:00 10:14 05-17-25 0C105000 30.000 0.000 42073 41453 28.0 53.1 0.0 0.543 0.543 493.4
2025-05-17 10:15:01 10:15 05-17-25 0C105000 32.649 0.000 42074 41453 28.1 53.1 0.0 0.543 0.546 493.4
2025-05-17 10:16:01 10:16 05-17-25 0C105000 35.231 0.000 42072 41450 28.1 53.1 0.0 0.538 0.541 493.4
2025-05-17 10:17:01 10:17 05-17-25 0C105000 40.337 0.000 42070 41448 28.1 53.1 0.0 0.544 0.546 493.4
2025-05-17 10:18:01 10:18 05-17-25 0C105000 40.470 0.000 42070 41448 28.1 53.1 0.0 0.544 0.547 493.4
2025-05-17 10:19:00 10:18 05-17-25 0C105000 40.470 0.000 42070 41448 28.1 53.1 0.0 0.544 0.547 493.4
2025-05-17 10:20:01 10:20 05-17-25 0C105000 40.544 0.000 42073 41452 28.1 53.0 0.0 0.544 0.546 493.4
2025-05-17 10:21:00 10:20 05-17-25 0C105000 40.544 0.000 42073 41452 28.1 53.0 0.0 0.544 0.546 493.4
2025-05-17 10:22:01 10:22 05-17-25 0C105000 38.348 0.000 42078 41458 28.1 53.0 0.0 0.538 0.541 493.1
2025-05-17 10:23:01 10:23 05-17-25 0C105000 37.139 0.000 42080 41458 28.1 53.1 0.0 0.539 0.544 493.4
2025-05-17 10:24:01 10:24 05-17-25 0C105000 37.518 0.000 42079 41458 28.1 53.1 0.0 0.542 0.545 493.1
2025-05-17 10:25:01 10:25 05-17-25 0C105000 36.766 0.000 42074 41452 28.0 53.0 0.0 0.543 0.546 493.1
2025-05-17 10:26:00 10:25 05-17-25 0C105000 36.766 0.000 42074 41452 28.0 53.0 0.0 0.543 0.546 493.1
2025-05-17 10:27:01 10:27 05-17-25 0C105000 36.669 0.000 42071 41449 28.0 53.1 0.0 0.541 0.544 493.1
