AE33-S10-01394|597617|5/16/2025 1:30:00 PM|5/16/2025 1:31:00 PM|16|7/13/2024 9:28:10 AM|930295|350900|641091|912495|434432|698249|943172|466036|690305|945825|560711|769058|917360|597196|804900|772052|677556|868575|824463|686496|863072|-211|-508|-258|-182|-278|-207|-175|-212|-189|-230|-259|-230|-221|-374|-216|-592|-1188|-580|-557|-1280|-532|0.002403806|0.002341062|0.001600768|-9.021788E-05|-0.0008025761|-0.0008413658|-0.001965327|0|101325.0|0.0|2240|757|2997|24.0|38.0|26.0|0|10|10|0|0|311|282|0|29778|12
AE33-S10-01394|597618|5/16/2025 1:31:00 PM|5/16/2025 1:32:00 PM|16|7/13/2024 9:28:10 AM|930251|350746|640937|912444|434280|698121|943154|465904|690220|945731|560522|768915|917290|597033|804782|771974|677359|868422|824387|686310|862930|540|787|660|515|661|586|512|597|551|523|563|521|484|512|472|622|729|609|633|758|605|0.002406705|0.00234379|0.001602152|-9.006207E-05|-0.0008015224|-0.0008363569|-0.001953789|0|101325.0|0.0|2240|757|2997|24.0|40.0|26.0|0|10|10|0|0|311|283|0|29778|11
AE33-S10-01394|597619|5/16/2025 1:32:00 PM|5/16/2025 1:33:00 PM|16|7/13/2024 9:28:10 AM|930279|350660|640899|912462|434210|698089|943125|465807|690157|945751|560453|768890|917296|596943|804736|772000|677304|868404|824409|686258|862911|380|365|464|317|340|361|344|347|371|317|349|316|387|464|377|377|528|369|363|510|347|0.002405044|0.002342887|0.001600793|-8.789626E-05|-0.0007974777|-0.0008232777|-0.001939143|4|101325.0|0.0|2240|757|2997|24.0|40.0|26.0|0|10|10|0|0|311|282|0|29778|12
AE33-S10-01394|597620|5/16/2025 1:33:00 PM|5/16/2025 1:34:00 PM|16|7/13/2024 9:28:10 AM|930250|350539|640772|912458|434111|698030|943122|465723|690114|945761|560371|768853|917254|596835|804655|771965|677196|868329|824351|686134|862808|433|681|529|392|415|446|343|339|370|345|382|344|333|400|324|374|398|366|391|514|374|0.00240832|0.002341781|0.001598855|-8.762565E-05|-0.0007938287|-0.0008218519|-0.00192766|19|101325.0|0.0|2240|757|2997|24.0|41.0|26.0|0|10|10|0|0|311|282|0|29778|11
AE33-S10-01394|597621|5/16/2025 1:34:00 PM|5/16/2025 1:35:00 PM|16|7/13/2024 9:28:10 AM|930264|350461|640726|912475|434051|697990|943144|465672|690091|945720|560283|768786|917317|596819|804689|771986|677158|868334|824440|686170|862894|328|354|401|275|394|313|257|325|277|250|285|249|235|192|229|273|208|267|197|87|188|0.002407575|0.002344464|0.001600463|-8.723969E-05|-0.0007980572|-0.0008307043|-0.001940313|65.3|101325.0|0.0|2240|757|2997|24.0|41.0|26.0|0|10|10|0|0|311|282|0|29778|12
AE33-S10-01394|597622|5/16/2025 1:35:00 PM|5/16/2025 1:36:00 PM|16|7/13/2024 9:28:10 AM|930316|350343|640650|912525|433954|697949|943217|465578|690067|945868|560237|768836|917420|596762|804712|772084|677119|868363|824543|686118|862916|541|713|662|487|589|555|541|644|583|525|596|523|511|610|498|605|908|593|711|1043|680|0.002409007|0.0023457|0.001602817|-8.413772E-05|-0.0007914251|-0.0008046173|-0.001907848|0|101325.0|0.0|2240|756|2996|24.0|41.0|26.0|0|10|10|0|0|311|282|0|29778|11
AE33-S10-01394|597623|5/16/2025 1:36:00 PM|5/16/2025 1:37:00 PM|16|7/13/2024 9:28:10 AM|930250|350240|640539|912451|433847|697845|943098|465461|689946|945677|560056|768641|917241|596579|804521|771920|676917|868153|824372|685935|862725|308|417|376|290|352|330|243|282|261|266|336|266|274|308|268|282|285|276|210|146|201|0.002409977|0.002346353|0.001603388|-8.065047E-05|-0.0007898787|-0.0008043213|-0.00191532|63|101325.0|0.0|2240|757|2997|24.0|40.0|26.0|0|10|10|0|0|311|282|0|29778|12
AE33-S10-01394|597624|5/16/2025 1:37:00 PM|5/16/2025 1:38:00 PM|16|7/13/2024 9:28:10 AM|930253|350145|640470|912467|433758|697801|943105|465374|689894|945668|559969|768590|917248|596506|804479|771928|676863|868129|824440|685912|862748|378|453|463|390|418|444|377|475|406|321|370|320|320|436|312|295|369|290|411|585|393|0.002410052|0.002345301|0.001606034|-7.99207E-05|-0.0007823699|-0.0007945587|-0.001898372|12.8|101325.0|0.0|2240|757|2997|24.0|40.0|26.0|0|10|10|0|0|311|282|1|29778|11
AE33-S10-01394|597625|5/16/2025 1:38:00 PM|5/16/2025 1:39:00 PM|16|7/13/2024 9:28:10 AM|930305|350107|640464|912487|433712|697774|943176|465364|689913|945730|559950|768603|917352|596520|804543|772004|676889|868205|824443|685879|862747|227|266|277|224|314|255|188|274|202|219|317|218|221|246|216|197|106|193|183|50|175|0.002409869|0.002347248|0.001608866|-7.34526E-05|-0.0007820238|-0.0008047509|-0.001913171|44.7|101325.0|0.0|2240|757|2997|24.0|41.0|26.0|0|10|10|0|0|311|282|0|29778|12
AE33-S10-01394|597626|5/16/2025 1:39:00 PM|5/16/2025 1:40:00 PM|16|7/13/2024 9:28:10 AM|930319|350011|640384|912541|433642|697754|943166|465267|689859|945744|559850|768560|917311|596395|804453|771970|676766|868107|824433|685787|862685|399|571|488|386|455|440|383|388|413|425|460|424|406|489|396|451|668|442|432|626|413|0.002411776|0.00234774|0.001607227|-7.326918E-05|-0.0007767621|-0.0007888714|-0.001894268|6.4|101325.0|0.0|2240|757|2997|24.0|41.0|26.0|0|10|10|0|0|311|282|0|29778|11
