AE33-S10-01394|603707|5/20/2025 7:00:00 PM|5/20/2025 7:01:00 PM|16|7/13/2024 9:28:10 AM|928624|367182|661418|913145|443520|709428|923695|467486|686892|926277|563835|764558|919567|620020|822166|755510|697543|869720|807308|708233|865169|159|197|187|228|291|252|178|189|186|226|233|220|201|274|188|158|182|141|198|348|178|0.001905792|0.001797813|0.0009018112|-0.000714134|-0.002119332|-0.005|-0.005|40.8|101325.0|0.0|2263|734|2997|24.0|41.0|26.0|0|10|10|0|0|312|283|0|29776|3
AE33-S10-01394|603708|5/20/2025 7:01:00 PM|5/20/2025 7:02:00 PM|16|7/13/2024 9:28:10 AM|928559|367103|661327|913090|443461|709364|923677|467440|686850|926154|563730|764439|919524|619957|822111|755470|697472|869667|807259|708166|865119|198|285|233|126|160|140|151|247|158|116|154|113|134|151|125|158|80|142|119|-31|107|0.001906643|0.001798216|0.0009052429|-0.0007124305|-0.002118528|-0.005|-0.005|29.9|101325.0|0.0|2263|733|2996|24.0|41.0|26.0|0|10|10|0|0|312|283|0|29776|5
AE33-S10-01394|603709|5/20/2025 7:02:00 PM|5/20/2025 7:03:00 PM|16|7/13/2024 9:28:10 AM|928650|367095|661375|913159|443455|709404|923720|467424|686869|926276|563764|764530|919637|619990|822203|755600|697555|869807|807331|708201|865196|163|107|192|154|103|171|155|112|162|155|85|151|170|82|159|172|111|154|139|2|125|0.001904698|0.001795531|0.0009026982|-0.0007172138|-0.002126291|-0.005|-0.005|35.5|101325.0|0.0|2263|734|2997|24.0|38.0|26.0|0|10|10|0|0|312|284|0|29776|12
AE33-S10-01394|603710|5/20/2025 7:03:00 PM|5/20/2025 7:04:00 PM|16|7/13/2024 9:28:10 AM|928572|367005|661271|913087|443372|709321|923657|467343|686804|926138|563635|764388|919505|619856|822060|755461|697395|869628|807252|708090|865080|220|308|258|188|204|208|202|156|210|174|247|169|177|228|165|147|218|132|206|392|186|0.001905557|0.001794854|0.0008999248|-0.0007134377|-0.002122974|-0.005|-0.005|11.6|101325.0|0.0|2263|734|2997|24.0|40.0|26.0|0|10|10|0|0|312|284|0|29776|11
AE33-S10-01394|603711|5/20/2025 7:04:00 PM|5/20/2025 7:05:00 PM|16|7/13/2024 9:28:10 AM|928564|366957|661239|913073|443321|709269|923646|467295|686757|926130|563591|764365|919529|619839|822070|755493|697391|869656|807204|708020|865021|167|167|196|173|310|191|174|334|182|151|144|147|130|105|122|156|102|139|138|94|124|0.001904751|0.001798692|0.0009067201|-0.0007146749|-0.002125554|-0.005|-0.005|52.8|101325.0|0.0|2263|734|2997|24.0|41.0|26.0|0|10|10|0|0|312|284|0|29776|12
AE33-S10-01394|603712|5/20/2025 7:05:00 PM|5/20/2025 7:06:00 PM|16|7/13/2024 9:28:10 AM|928550|366908|661192|913076|443292|709255|923681|467277|686766|926148|563556|764355|919508|619785|822029|755474|697342|869617|807282|708056|865092|162|236|190|119|123|132|147|147|153|178|219|173|157|203|146|146|197|131|160|157|144|0.001905593|0.001798238|0.0009052372|-0.0007128481|-0.002122238|-0.005|-0.005|0|101325.0|0.0|2263|733|2996|25.0|41.0|26.0|0|10|10|0|0|312|284|0|29776|11
AE33-S10-01394|603713|5/20/2025 7:06:00 PM|5/20/2025 7:07:00 PM|16|7/13/2024 9:28:10 AM|928601|366876|661199|913130|443266|709270|923709|467249|686764|926237|563568|764411|919622|619821|822104|755575|697415|869734|807390|708121|865198|194|187|228|204|203|226|173|197|181|163|153|159|160|246|150|94|-8|84|147|122|132|0.001904491|0.001797048|0.0009060097|-0.0007142166|-0.002115988|-0.005|-0.005|69.2|101325.0|0.0|2263|734|2997|25.0|41.0|27.0|0|10|10|0|0|312|284|1|29776|12
AE33-S10-01394|603714|5/20/2025 7:07:00 PM|5/20/2025 7:08:00 PM|16|7/13/2024 9:28:10 AM|928566|366814|661127|913055|443185|709196|923679|467195|686717|926125|563462|764296|919493|619696|821987|755497|697311|869628|807260|707973|865045|179|300|210|174|119|193|159|213|166|146|198|142|150|15|140|149|186|133|168|171|151|0.001906125|0.001793849|0.0009066436|-0.0007115285|-0.002127674|-0.005|-0.005|26.9|101325.0|0.0|2263|734|2997|24.0|40.0|26.0|0|10|10|0|0|312|283|0|29776|11
AE33-S10-01394|603715|5/20/2025 7:08:00 PM|5/20/2025 7:09:00 PM|16|7/13/2024 9:28:10 AM|928576|366776|661107|913102|443166|709194|923689|467164|686712|926181|563457|764324|919532|619683|822002|755456|697236|869570|807311|707998|865088|156|173|183|164|290|181|148|107|155|151|160|147|154|181|144|173|124|154|98|146|88|0.001905766|0.001797537|0.000904178|-0.0007117084|-0.002125868|-0.005|-0.005|100|101325.0|0.0|2263|734|2997|25.0|40.0|27.0|0|10|10|0|0|312|284|0|29776|12
AE33-S10-01394|603716|5/20/2025 7:09:00 PM|5/20/2025 7:10:00 PM|16|7/13/2024 9:28:10 AM|928581|366728|661072|913094|443118|709156|923664|467106|686667|926113|563375|764254|919475|619609|821938|755505|697239|869595|807268|707936|865032|186|245|218|172|240|191|186|228|194|157|122|153|140|119|131|196|361|175|120|124|108|0.001906127|0.001798976|0.0009053682|-0.0007149016|-0.002128312|-0.005|-0.005|74.7|101325.0|0.0|2263|734|2997|24.0|41.0|27.0|0|10|10|0|0|312|284|0|29776|11
